NUTS2_code,process,season,day_type,hour,load,temperature
CH04,heating_residential,,0,5,203.9,3.0
CH04,heating_residential,,0,5,189.3,4.0
CH04,heating_residential,,0,5,174.5,5.0
CH04,heating_residential,,0,5,161.2,6.0
CH04,heating_residential,,0,5,147.2,7.0
CH04,heating_residential,,0,5,133.9,8.0
CH04,heating_residential,,0,5,119.1,9.0
CH04,heating_residential,,0,5,104.7,10.0
CH04,heating_residential,,0,5,90.6,11.0
CH04,heating_residential,,0,5,76.8,12.0
CH04,heating_residential,,0,5,62.7,13.0
CH04,heating_residential,,0,5,49.2,14.0
CH04,heating_residential,,0,5,31.2,15.0
CH04,heating_residential,,0,5,14.4,16.0
CH04,heating_residential,,0,5,14.4,17.0
CH04,heating_residential,,0,6,563.3,-15.0
CH04,heating_residential,,0,6,538.7,-14.0
CH04,heating_residential,,0,6,514.6,-13.0
CH04,heating_residential,,0,6,491.4,-12.0
CH04,heating_residential,,0,6,468.4,-11.0
CH04,heating_residential,,0,6,446.7,-10.0
CH04,heating_residential,,0,6,424.7,-9.0
CH04,heating_residential,,0,6,403.3,-8.0
CH04,heating_residential,,0,6,382.8,-7.0
CH04,heating_residential,,0,6,362.4,-6.0
CH04,heating_residential,,0,6,342.6,-5.0
CH04,heating_residential,,0,6,323.8,-4.0
CH04,heating_residential,,0,6,304.8,-3.0
CH04,heating_residential,,0,6,286.5,-2.0
CH04,heating_residential,,0,6,269.7,-1.0
CH04,heating_residential,,0,6,253.5,0.0
CH04,heating_residential,,0,6,237.2,1.0
CH04,heating_residential,,0,6,221.8,2.0
CH04,heating_residential,,0,6,204.6,3.0
CH04,heating_residential,,0,6,189.6,4.0
CH04,heating_residential,,0,6,175.4,5.0
CH04,heating_residential,,0,6,161.2,6.0
CH04,heating_residential,,0,6,146.9,7.0
CH04,heating_residential,,0,6,133.9,8.0
CH04,heating_residential,,0,6,118.8,9.0
CH04,heating_residential,,0,6,104.1,10.0
CH04,heating_residential,,0,6,90.0,11.0
CH04,heating_residential,,0,6,75.9,12.0
CH04,heating_residential,,0,6,62.4,13.0
CH04,heating_residential,,0,6,48.9,14.0
CH04,heating_residential,,0,6,31.2,15.0
CH04,heating_residential,,0,6,14.4,16.0
CH04,heating_residential,,0,6,14.4,17.0
CH04,heating_residential,,0,7,566.6,-15.0
CH04,heating_residential,,0,7,541.9,-14.0
CH04,heating_residential,,0,7,517.7,-13.0
CH04,heating_residential,,0,7,494.1,-12.0
CH04,heating_residential,,0,7,471.5,-11.0
CH04,heating_residential,,0,7,449.3,-10.0
CH04,heating_residential,,0,7,427.3,-9.0
CH04,heating_residential,,0,7,405.9,-8.0
CH04,heating_residential,,0,7,385.4,-7.0
CH04,heating_residential,,0,7,364.9,-6.0
CH04,heating_residential,,0,7,345.4,-5.0
CH04,heating_residential,,0,7,325.9,-4.0
CH04,heating_residential,,0,7,306.9,-3.0
CH04,heating_residential,,0,7,288.2,-2.0
CH04,heating_residential,,0,7,271.4,-1.0
CH04,heating_residential,,0,7,254.9,0.0
CH04,heating_residential,,0,7,239.2,1.0
CH04,heating_residential,,0,7,223.1,2.0
CH04,heating_residential,,0,7,205.6,3.0
CH04,heating_residential,,0,7,190.6,4.0
CH04,heating_residential,,0,7,175.4,5.0
CH04,heating_residential,,0,7,160.9,6.0
CH04,heating_residential,,0,7,146.6,7.0
CH04,heating_residential,,0,7,132.4,8.0
CH04,heating_residential,,0,7,117.3,9.0
CH04,heating_residential,,0,7,102.9,10.0
CH04,heating_residential,,0,7,88.8,11.0
CH04,heating_residential,,0,7,75.0,12.0
CH04,heating_residential,,0,7,61.2,13.0
CH04,heating_residential,,0,7,47.1,14.0
CH04,heating_residential,,0,7,30.9,15.0
CH04,heating_residential,,0,7,14.4,16.0
CH04,heating_residential,,0,7,14.4,17.0
CH04,heating_residential,,0,8,570.6,-15.0
CH04,heating_residential,,0,8,545.5,-14.0
CH04,heating_residential,,0,8,521.3,-13.0
CH04,heating_residential,,0,8,497.6,-12.0
CH04,heating_residential,,0,8,474.5,-11.0
CH04,heating_residential,,0,8,452.0,-10.0
CH04,heating_residential,,0,8,430.0,-9.0
CH04,heating_residential,,0,8,408.5,-8.0
CH04,heating_residential,,0,8,387.6,-7.0
CH04,heating_residential,,0,8,367.1,-6.0
CH04,heating_residential,,0,8,347.2,-5.0
CH04,heating_residential,,0,8,327.7,-4.0
CH04,heating_residential,,0,8,308.6,-3.0
CH04,heating_residential,,0,8,290.0,-2.0
CH04,heating_residential,,0,8,273.4,-1.0
CH04,heating_residential,,0,8,257.6,0.0
CH04,heating_residential,,0,8,241.2,1.0
CH04,heating_residential,,0,8,223.7,2.0
CH04,heating_residential,,0,8,206.6,3.0
CH04,heating_residential,,0,8,189.9,4.0
CH04,heating_residential,,0,8,174.2,5.0
CH04,heating_residential,,0,8,158.0,6.0
CH04,heating_residential,,0,8,142.5,7.0
CH04,heating_residential,,0,8,127.4,8.0
CH04,heating_residential,,0,8,112.4,9.0
CH04,heating_residential,,0,8,97.7,10.0
CH04,heating_residential,,0,8,83.6,11.0
CH04,heating_residential,,0,8,69.9,12.0
CH04,heating_residential,,0,8,56.1,13.0
CH04,heating_residential,,0,8,42.9,14.0
CH04,heating_residential,,0,8,28.2,15.0
CH04,heating_residential,,0,8,14.4,16.0
CH04,heating_residential,,0,8,14.4,17.0
CH04,heating_residential,,0,9,565.3,-15.0
CH04,heating_residential,,0,9,540.7,-14.0
CH04,heating_residential,,0,9,516.6,-13.0
CH04,heating_residential,,0,9,492.9,-12.0
CH04,heating_residential,,0,9,469.9,-11.0
CH04,heating_residential,,0,9,447.4,-10.0
CH04,heating_residential,,0,9,425.8,-9.0
CH04,heating_residential,,0,9,404.8,-8.0
CH04,heating_residential,,0,9,384.3,-7.0
CH04,heating_residential,,0,9,363.9,-6.0
CH04,heating_residential,,0,9,344.0,-5.0
CH04,heating_residential,,0,9,324.5,-4.0
CH04,heating_residential,,0,9,305.5,-3.0
CH04,heating_residential,,0,9,287.2,-2.0
CH04,heating_residential,,0,9,270.4,-1.0
CH04,heating_residential,,0,9,254.2,0.0
CH04,heating_residential,,0,9,238.2,1.0
CH04,heating_residential,,0,9,220.1,2.0
CH04,heating_residential,,0,9,203.3,3.0
CH04,heating_residential,,0,9,185.1,4.0
CH04,heating_residential,,0,9,168.4,5.0
CH04,heating_residential,,0,9,151.7,6.0
CH04,heating_residential,,0,9,135.9,7.0
CH04,heating_residential,,0,9,120.2,8.0
CH04,heating_residential,,0,9,105.9,9.0
CH04,heating_residential,,0,9,91.6,10.0
CH04,heating_residential,,0,9,78.2,11.0
CH04,heating_residential,,0,9,64.7,12.0
CH04,heating_residential,,0,9,51.9,13.0
CH04,heating_residential,,0,9,39.0,14.0
CH04,heating_residential,,0,9,26.4,15.0
CH04,heating_residential,,0,9,13.5,16.0
CH04,heating_residential,,0,9,13.5,17.0
CH04,heating_residential,,0,10,559.3,-15.0
CH04,heating_residential,,0,10,535.1,-14.0
CH04,heating_residential,,0,10,511.0,-13.0
CH04,heating_residential,,0,10,487.9,-12.0
CH04,heating_residential,,0,10,464.9,-11.0
CH04,heating_residential,,0,10,442.9,-10.0
CH04,heating_residential,,0,10,421.3,-9.0
CH04,heating_residential,,0,10,400.7,-8.0
CH04,heating_residential,,0,10,380.2,-7.0
CH04,heating_residential,,0,10,359.9,-6.0
CH04,heating_residential,,0,10,340.0,-5.0
CH04,heating_residential,,0,10,321.3,-4.0
CH04,heating_residential,,0,10,302.7,-3.0
CH04,heating_residential,,0,10,284.1,-2.0
CH04,heating_residential,,0,10,267.3,-1.0
CH04,heating_residential,,0,10,251.2,0.0
CH04,heating_residential,,0,10,234.8,1.0
CH04,heating_residential,,0,10,214.8,2.0
CH04,heating_residential,,0,10,198.0,3.0
CH04,heating_residential,,0,10,179.9,4.0
CH04,heating_residential,,0,10,161.3,5.0
CH04,heating_residential,,0,10,144.0,6.0
CH04,heating_residential,,0,10,126.5,7.0
CH04,heating_residential,,0,10,109.4,8.0
CH04,heating_residential,,0,10,96.1,9.0
CH04,heating_residential,,0,10,82.7,10.0
CH04,heating_residential,,0,10,70.3,11.0
CH04,heating_residential,,0,10,57.8,12.0
CH04,heating_residential,,0,10,45.6,13.0
CH04,heating_residential,,0,10,33.6,14.0
CH04,heating_residential,,0,10,23.1,15.0
CH04,heating_residential,,0,10,12.3,16.0
CH04,heating_residential,,0,10,12.3,17.0
CH04,heating_residential,,0,11,545.1,-15.0
CH04,heating_residential,,0,11,521.5,-14.0
CH04,heating_residential,,0,11,498.0,-13.0
CH04,heating_residential,,0,11,475.4,-12.0
CH04,heating_residential,,0,11,453.4,-11.0
