"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"22/04/2023 21:00:00 - 22/04/2023 22:00:00","BZN|CH","Without Sequence","125.68","",""
"22/04/2023 22:00:00 - 22/04/2023 23:00:00","BZN|CH","Without Sequence","123.95","",""
"22/04/2023 23:00:00 - 23/04/2023 00:00:00","BZN|CH","Without Sequence","119.86","",""
"23/04/2023 00:00:00 - 23/04/2023 01:00:00","BZN|CH","Without Sequence","117.54","",""
"23/04/2023 01:00:00 - 23/04/2023 02:00:00","BZN|CH","Without Sequence","116.93","",""
"23/04/2023 02:00:00 - 23/04/2023 03:00:00","BZN|CH","Without Sequence","116.83","",""
"23/04/2023 03:00:00 - 23/04/2023 04:00:00","BZN|CH","Without Sequence","112.07","",""
"23/04/2023 04:00:00 - 23/04/2023 05:00:00","BZN|CH","Without Sequence","103.66","",""
"23/04/2023 05:00:00 - 23/04/2023 06:00:00","BZN|CH","Without Sequence","103.10","",""
"23/04/2023 06:00:00 - 23/04/2023 07:00:00","BZN|CH","Without Sequence","101.69","",""
"23/04/2023 07:00:00 - 23/04/2023 08:00:00","BZN|CH","Without Sequence","92.62","",""
"23/04/2023 08:00:00 - 23/04/2023 09:00:00","BZN|CH","Without Sequence","99.94","",""
"23/04/2023 09:00:00 - 23/04/2023 10:00:00","BZN|CH","Without Sequence","101.67","",""
"23/04/2023 10:00:00 - 23/04/2023 11:00:00","BZN|CH","Without Sequence","68.48","",""
"23/04/2023 11:00:00 - 23/04/2023 12:00:00","BZN|CH","Without Sequence","39.18","",""
"23/04/2023 12:00:00 - 23/04/2023 13:00:00","BZN|CH","Without Sequence","22.33","",""
"23/04/2023 13:00:00 - 23/04/2023 14:00:00","BZN|CH","Without Sequence","0.91","",""
"23/04/2023 14:00:00 - 23/04/2023 15:00:00","BZN|CH","Without Sequence","-4.20","",""
"23/04/2023 15:00:00 - 23/04/2023 16:00:00","BZN|CH","Without Sequence","14.44","",""
"23/04/2023 16:00:00 - 23/04/2023 17:00:00","BZN|CH","Without Sequence","39.71","",""
"23/04/2023 17:00:00 - 23/04/2023 18:00:00","BZN|CH","Without Sequence","89.42","",""
"23/04/2023 18:00:00 - 23/04/2023 19:00:00","BZN|CH","Without Sequence","117.57","",""
"23/04/2023 19:00:00 - 23/04/2023 20:00:00","BZN|CH","Without Sequence","133.46","",""
"23/04/2023 20:00:00 - 23/04/2023 21:00:00","BZN|CH","Without Sequence","135.44","",""
"23/04/2023 21:00:00 - 23/04/2023 22:00:00","BZN|CH","Without Sequence","133.04","",""
"23/04/2023 22:00:00 - 23/04/2023 23:00:00","BZN|CH","Without Sequence","124.28","",""
"23/04/2023 23:00:00 - 24/04/2023 00:00:00","BZN|CH","Without Sequence","110.91","",""
"24/04/2023 00:00:00 - 24/04/2023 01:00:00","BZN|CH","Without Sequence","108.94","",""
"24/04/2023 01:00:00 - 24/04/2023 02:00:00","BZN|CH","Without Sequence","103.64","",""
"24/04/2023 02:00:00 - 24/04/2023 03:00:00","BZN|CH","Without Sequence","99.82","",""
"24/04/2023 03:00:00 - 24/04/2023 04:00:00","BZN|CH","Without Sequence","91.95","",""
"24/04/2023 04:00:00 - 24/04/2023 05:00:00","BZN|CH","Without Sequence","99.88","",""
"24/04/2023 05:00:00 - 24/04/2023 06:00:00","BZN|CH","Without Sequence","113.24","",""
"24/04/2023 06:00:00 - 24/04/2023 07:00:00","BZN|CH","Without Sequence","122.05","",""
"24/04/2023 07:00:00 - 24/04/2023 08:00:00","BZN|CH","Without Sequence","133.41","",""
"24/04/2023 08:00:00 - 24/04/2023 09:00:00","BZN|CH","Without Sequence","133.57","",""
"24/04/2023 09:00:00 - 24/04/2023 10:00:00","BZN|CH","Without Sequence","131.33","",""
"24/04/2023 10:00:00 - 24/04/2023 11:00:00","BZN|CH","Without Sequence","116.68","",""
"24/04/2023 11:00:00 - 24/04/2023 12:00:00","BZN|CH","Without Sequence","115.37","",""
"24/04/2023 12:00:00 - 24/04/2023 13:00:00","BZN|CH","Without Sequence","101.97","",""
"24/04/2023 13:00:00 - 24/04/2023 14:00:00","BZN|CH","Without Sequence","100.82","",""
"24/04/2023 14:00:00 - 24/04/2023 15:00:00","BZN|CH","Without Sequence","81.58","",""
"24/04/2023 15:00:00 - 24/04/2023 16:00:00","BZN|CH","Without Sequence","90.15","",""
"24/04/2023 16:00:00 - 24/04/2023 17:00:00","BZN|CH","Without Sequence","92.98","",""
"24/04/2023 17:00:00 - 24/04/2023 18:00:00","BZN|CH","Without Sequence","116.43","",""
"24/04/2023 18:00:00 - 24/04/2023 19:00:00","BZN|CH","Without Sequence","123.65","",""
"24/04/2023 19:00:00 - 24/04/2023 20:00:00","BZN|CH","Without Sequence","134.64","",""
"24/04/2023 20:00:00 - 24/04/2023 21:00:00","BZN|CH","Without Sequence","134.96","",""
"24/04/2023 21:00:00 - 24/04/2023 22:00:00","BZN|CH","Without Sequence","133.14","",""
"24/04/2023 22:00:00 - 24/04/2023 23:00:00","BZN|CH","Without Sequence","123.59","",""
"24/04/2023 23:00:00 - 25/04/2023 00:00:00","BZN|CH","Without Sequence","116.79","",""
"25/04/2023 00:00:00 - 25/04/2023 01:00:00","BZN|CH","Without Sequence","110.16","",""
"25/04/2023 01:00:00 - 25/04/2023 02:00:00","BZN|CH","Without Sequence","107.15","",""
"25/04/2023 02:00:00 - 25/04/2023 03:00:00","BZN|CH","Without Sequence","109.24","",""
"25/04/2023 03:00:00 - 25/04/2023 04:00:00","BZN|CH","Without Sequence","108.19","",""
"25/04/2023 04:00:00 - 25/04/2023 05:00:00","BZN|CH","Without Sequence","104.07","",""
"25/04/2023 05:00:00 - 25/04/2023 06:00:00","BZN|CH","Without Sequence","110.20","",""
"25/04/2023 06:00:00 - 25/04/2023 07:00:00","BZN|CH","Without Sequence","114.15","",""
"25/04/2023 07:00:00 - 25/04/2023 08:00:00","BZN|CH","Without Sequence","129.66","",""
"25/04/2023 08:00:00 - 25/04/2023 09:00:00","BZN|CH","Without Sequence","136.33","",""
"25/04/2023 09:00:00 - 25/04/2023 10:00:00","BZN|CH","Without Sequence","132.52","",""
"25/04/2023 10:00:00 - 25/04/2023 11:00:00","BZN|CH","Without Sequence","120.15","",""
"25/04/2023 11:00:00 - 25/04/2023 12:00:00","BZN|CH","Without Sequence","110.00","",""
"25/04/2023 12:00:00 - 25/04/2023 13:00:00","BZN|CH","Without Sequence","99.25","",""
"25/04/2023 13:00:00 - 25/04/2023 14:00:00","BZN|CH","Without Sequence","88.91","",""
"25/04/2023 14:00:00 - 25/04/2023 15:00:00","BZN|CH","Without Sequence","85.27","",""
"25/04/2023 15:00:00 - 25/04/2023 16:00:00","BZN|CH","Without Sequence","83.30","",""
"25/04/2023 16:00:00 - 25/04/2023 17:00:00","BZN|CH","Without Sequence","90.93","",""
"25/04/2023 17:00:00 - 25/04/2023 18:00:00","BZN|CH","Without Sequence","100.96","",""
"25/04/2023 18:00:00 - 25/04/2023 19:00:00","BZN|CH","Without Sequence","121.24","",""
"25/04/2023 19:00:00 - 25/04/2023 20:00:00","BZN|CH","Without Sequence","136.84","",""
"25/04/2023 20:00:00 - 25/04/2023 21:00:00","BZN|CH","Without Sequence","144.12","",""
"25/04/2023 21:00:00 - 25/04/2023 22:00:00","BZN|CH","Without Sequence","133.71","",""
"25/04/2023 22:00:00 - 25/04/2023 23:00:00","BZN|CH","Without Sequence","125.52","",""
"25/04/2023 23:00:00 - 26/04/2023 00:00:00","BZN|CH","Without Sequence","120.74","",""
"26/04/2023 00:00:00 - 26/04/2023 01:00:00","BZN|CH","Without Sequence","114.41","",""
"26/04/2023 01:00:00 - 26/04/2023 02:00:00","BZN|CH","Without Sequence","106.43","",""
"26/04/2023 02:00:00 - 26/04/2023 03:00:00","BZN|CH","Without Sequence","105.02","",""
"26/04/2023 03:00:00 - 26/04/2023 04:00:00","BZN|CH","Without Sequence","104.61","",""
"26/04/2023 04:00:00 - 26/04/2023 05:00:00","BZN|CH","Without Sequence","104.00","",""
"26/04/2023 05:00:00 - 26/04/2023 06:00:00","BZN|CH","Without Sequence","107.67","",""
"26/04/2023 06:00:00 - 26/04/2023 07:00:00","BZN|CH","Without Sequence","125.88","",""
"26/04/2023 07:00:00 - 26/04/2023 08:00:00","BZN|CH","Without Sequence","145.16","",""
"26/04/2023 08:00:00 - 26/04/2023 09:00:00","BZN|CH","Without Sequence","148.55","",""
"26/04/2023 09:00:00 - 26/04/2023 10:00:00","BZN|CH","Without Sequence","133.85","",""
"26/04/2023 10:00:00 - 26/04/2023 11:00:00","BZN|CH","Without Sequence","124.58","",""
"26/04/2023 11:00:00 - 26/04/2023 12:00:00","BZN|CH","Without Sequence","117.56","",""
"26/04/2023 12:00:00 - 26/04/2023 13:00:00","BZN|CH","Without Sequence","107.88","",""
"26/04/2023 13:00:00 - 26/04/2023 14:00:00","BZN|CH","Without Sequence","105.10","",""
"26/04/2023 14:00:00 - 26/04/2023 15:00:00","BZN|CH","Without Sequence","104.73","",""
"26/04/2023 15:00:00 - 26/04/2023 16:00:00","BZN|CH","Without Sequence","103.75","",""
"26/04/2023 16:00:00 - 26/04/2023 17:00:00","BZN|CH","Without Sequence","109.55","",""
"26/04/2023 17:00:00 - 26/04/2023 18:00:00","BZN|CH","Without Sequence","117.88","",""
"26/04/2023 18:00:00 - 26/04/2023 19:00:00","BZN|CH","Without Sequence","130.19","",""
"26/04/2023 19:00:00 - 26/04/2023 20:00:00","BZN|CH","Without Sequence","147.42","",""
"26/04/2023 20:00:00 - 26/04/2023 21:00:00","BZN|CH","Without Sequence","152.19","",""
"26/04/2023 21:00:00 - 26/04/2023 22:00:00","BZN|CH","Without Sequence","141.91","",""
"26/04/2023 22:00:00 - 26/04/2023 23:00:00","BZN|CH","Without Sequence","128.15","",""
"26/04/2023 23:00:00 - 27/04/2023 00:00:00","BZN|CH","Without Sequence","119.52","",""
"27/04/2023 00:00:00 - 27/04/2023 01:00:00","BZN|CH","Without Sequence","109.78","",""
"27/04/2023 01:00:00 - 27/04/2023 02:00:00","BZN|CH","Without Sequence","105.06","",""
"27/04/2023 02:00:00 - 27/04/2023 03:00:00","BZN|CH","Without Sequence","104.08","",""
"27/04/2023 03:00:00 - 27/04/2023 04:00:00","BZN|CH","Without Sequence","102.62","",""
"27/04/2023 04:00:00 - 27/04/2023 05:00:00","BZN|CH","Without Sequence","102.46","",""
"27/04/2023 05:00:00 - 27/04/2023 06:00:00","BZN|CH","Without Sequence","110.70","",""
"27/04/2023 06:00:00 - 27/04/2023 07:00:00","BZN|CH","Without Sequence","125.61","",""
"27/04/2023 07:00:00 - 27/04/2023 08:00:00","BZN|CH","Without Sequence","148.63","",""
"27/04/2023 08:00:00 - 27/04/2023 09:00:00","BZN|CH","Without Sequence","141.90","",""
"27/04/2023 09:00:00 - 27/04/2023 10:00:00","BZN|CH","Without Sequence","123.02","",""
"27/04/2023 10:00:00 - 27/04/2023 11:00:00","BZN|CH","Without Sequence","107.25","",""
"27/04/2023 11:00:00 - 27/04/2023 12:00:00","BZN|CH","Without Sequence","100.67","",""
"27/04/2023 12:00:00 - 27/04/2023 13:00:00","BZN|CH","Without Sequence","96.96","",""
"27/04/2023 13:00:00 - 27/04/2023 14:00:00","BZN|CH","Without Sequence","94.04","",""
"27/04/2023 14:00:00 - 27/04/2023 15:00:00","BZN|CH","Without Sequence","94.55","",""
"27/04/2023 15:00:00 - 27/04/2023 16:00:00","BZN|CH","Without Sequence","95.64","",""
"27/04/2023 16:00:00 - 27/04/2023 17:00:00","BZN|CH","Without Sequence","104.49","",""
"27/04/2023 17:00:00 - 27/04/2023 18:00:00","BZN|CH","Without Sequence","113.82","",""
"27/04/2023 18:00:00 - 27/04/2023 19:00:00","BZN|CH","Without Sequence","127.40","",""
"27/04/2023 19:00:00 - 27/04/2023 20:00:00","BZN|CH","Without Sequence","145.48","",""
"27/04/2023 20:00:00 - 27/04/2023 21:00:00","BZN|CH","Without Sequence","147.77","",""
"27/04/2023 21:00:00 - 27/04/2023 22:00:00","BZN|CH","Without Sequence","133.39","",""
"27/04/2023 22:00:00 - 27/04/2023 23:00:00","BZN|CH","Without Sequence","122.92","",""
"27/04/2023 23:00:00 - 28/04/2023 00:00:00","BZN|CH","Without Sequence","113.82","",""
"28/04/2023 00:00:00 - 28/04/2023 01:00:00","BZN|CH","Without Sequence","102.62","",""
"28/04/2023 01:00:00 - 28/04/2023 02:00:00","BZN|CH","Without Sequence","96.58","",""
"28/04/2023 02:00:00 - 28/04/2023 03:00:00","BZN|CH","Without Sequence","96.39","",""
"28/04/2023 03:00:00 - 28/04/2023 04:00:00","BZN|CH","Without Sequence","96.05","",""
"28/04/2023 04:00:00 - 28/04/2023 05:00:00","BZN|CH","Without Sequence","97.64","",""
"28/04/2023 05:00:00 - 28/04/2023 06:00:00","BZN|CH","Without Sequence","104.65","",""
"28/04/2023 06:00:00 - 28/04/2023 07:00:00","BZN|CH","Without Sequence","116.09","",""
"28/04/2023 07:00:00 - 28/04/2023 08:00:00","BZN|CH","Without Sequence","123.64","",""
"28/04/2023 08:00:00 - 28/04/2023 09:00:00","BZN|CH","Without Sequence","124.82","",""
"28/04/2023 09:00:00 - 28/04/2023 10:00:00","BZN|CH","Without Sequence","119.68","",""
"28/04/2023 10:00:00 - 28/04/2023 11:00:00","BZN|CH","Without Sequence","118.83","",""
"28/04/2023 11:00:00 - 28/04/2023 12:00:00","BZN|CH","Without Sequence","115.11","",""
"28/04/2023 12:00:00 - 28/04/2023 13:00:00","BZN|CH","Without Sequence","102.45","",""
"28/04/2023 13:00:00 - 28/04/2023 14:00:00","BZN|CH","Without Sequence","97.77","",""
"28/04/2023 14:00:00 - 28/04/2023 15:00:00","BZN|CH","Without Sequence","104.62","",""
"28/04/2023 15:00:00 - 28/04/2023 16:00:00","BZN|CH","Without Sequence","104.79","",""
"28/04/2023 16:00:00 - 28/04/2023 17:00:00","BZN|CH","Without Sequence","111.00","",""
"28/04/2023 17:00:00 - 28/04/2023 18:00:00","BZN|CH","Without Sequence","112.79","",""
"28/04/2023 18:00:00 - 28/04/2023 19:00:00","BZN|CH","Without Sequence","119.57","",""
"28/04/2023 19:00:00 - 28/04/2023 20:00:00","BZN|CH","Without Sequence","120.64","",""
"28/04/2023 20:00:00 - 28/04/2023 21:00:00","BZN|CH","Without Sequence","124.25","",""
"28/04/2023 21:00:00 - 28/04/2023 22:00:00","BZN|CH","Without Sequence","120.24","",""
"28/04/2023 22:00:00 - 28/04/2023 23:00:00","BZN|CH","Without Sequence","116.10","",""
"28/04/2023 23:00:00 - 29/04/2023 00:00:00","BZN|CH","Without Sequence","114.43","",""
"29/04/2023 00:00:00 - 29/04/2023 01:00:00","BZN|CH","Without Sequence","111.33","",""
"29/04/2023 01:00:00 - 29/04/2023 02:00:00","BZN|CH","Without Sequence","102.83","",""
"29/04/2023 02:00:00 - 29/04/2023 03:00:00","BZN|CH","Without Sequence","102.39","",""
"29/04/2023 03:00:00 - 29/04/2023 04:00:00","BZN|CH","Without Sequence","100.39","",""
"29/04/2023 04:00:00 - 29/04/2023 05:00:00","BZN|CH","Without Sequence","100.06","",""
"29/04/2023 05:00:00 - 29/04/2023 06:00:00","BZN|CH","Without Sequence","100.83","",""
"29/04/2023 06:00:00 - 29/04/2023 07:00:00","BZN|CH","Without Sequence","102.69","",""
"29/04/2023 07:00:00 - 29/04/2023 08:00:00","BZN|CH","Without Sequence","106.47","",""
"29/04/2023 08:00:00 - 29/04/2023 09:00:00","BZN|CH","Without Sequence","112.35","",""
"29/04/2023 09:00:00 - 29/04/2023 10:00:00","BZN|CH","Without Sequence","103.91","",""
"29/04/2023 10:00:00 - 29/04/2023 11:00:00","BZN|CH","Without Sequence","98.21","",""
"29/04/2023 11:00:00 - 29/04/2023 12:00:00","BZN|CH","Without Sequence","91.03","",""
"29/04/2023 12:00:00 - 29/04/2023 13:00:00","BZN|CH","Without Sequence","81.78","",""
"29/04/2023 13:00:00 - 29/04/2023 14:00:00","BZN|CH","Without Sequence","70.42","",""
"29/04/2023 14:00:00 - 29/04/2023 15:00:00","BZN|CH","Without Sequence","64.26","",""
"29/04/2023 15:00:00 - 29/04/2023 16:00:00","BZN|CH","Without Sequence","73.27","",""
"29/04/2023 16:00:00 - 29/04/2023 17:00:00","BZN|CH","Without Sequence","91.94","",""
"29/04/2023 17:00:00 - 29/04/2023 18:00:00","BZN|CH","Without Sequence","99.74","",""
"29/04/2023 18:00:00 - 29/04/2023 19:00:00","BZN|CH","Without Sequence","102.88","",""
"29/04/2023 19:00:00 - 29/04/2023 20:00:00","BZN|CH","Without Sequence","119.35","",""
"29/04/2023 20:00:00 - 29/04/2023 21:00:00","BZN|CH","Without Sequence","119.62","",""
"29/04/2023 21:00:00 - 29/04/2023 22:00:00","BZN|CH","Without Sequence","121.06","",""
"29/04/2023 22:00:00 - 29/04/2023 23:00:00","BZN|CH","Without Sequence","115.89","",""
"29/04/2023 23:00:00 - 30/04/2023 00:00:00","BZN|CH","Without Sequence","102.64","",""
"30/04/2023 00:00:00 - 30/04/2023 01:00:00","BZN|CH","Without Sequence","106.24","",""
"30/04/2023 01:00:00 - 30/04/2023 02:00:00","BZN|CH","Without Sequence","99.47","",""
"30/04/2023 02:00:00 - 30/04/2023 03:00:00","BZN|CH","Without Sequence","97.78","",""
"30/04/2023 03:00:00 - 30/04/2023 04:00:00","BZN|CH","Without Sequence","94.96","",""
"30/04/2023 04:00:00 - 30/04/2023 05:00:00","BZN|CH","Without Sequence","94.40","",""
"30/04/2023 05:00:00 - 30/04/2023 06:00:00","BZN|CH","Without Sequence","95.46","",""
"30/04/2023 06:00:00 - 30/04/2023 07:00:00","BZN|CH","Without Sequence","95.28","",""
"30/04/2023 07:00:00 - 30/04/2023 08:00:00","BZN|CH","Without Sequence","94.14","",""
"30/04/2023 08:00:00 - 30/04/2023 09:00:00","BZN|CH","Without Sequence","90.53","",""
"30/04/2023 09:00:00 - 30/04/2023 10:00:00","BZN|CH","Without Sequence","85.35","",""
"30/04/2023 10:00:00 - 30/04/2023 11:00:00","BZN|CH","Without Sequence","64.23","",""
"30/04/2023 11:00:00 - 30/04/2023 12:00:00","BZN|CH","Without Sequence","47.11","",""
"30/04/2023 12:00:00 - 30/04/2023 13:00:00","BZN|CH","Without Sequence","26.64","",""
"30/04/2023 13:00:00 - 30/04/2023 14:00:00","BZN|CH","Without Sequence","7.10","",""
"30/04/2023 14:00:00 - 30/04/2023 15:00:00","BZN|CH","Without Sequence","0.12","",""
"30/04/2023 15:00:00 - 30/04/2023 16:00:00","BZN|CH","Without Sequence","9.53","",""
"30/04/2023 16:00:00 - 30/04/2023 17:00:00","BZN|CH","Without Sequence","55.66","",""
"30/04/2023 17:00:00 - 30/04/2023 18:00:00","BZN|CH","Without Sequence","89.22","",""
"30/04/2023 18:00:00 - 30/04/2023 19:00:00","BZN|CH","Without Sequence","110.91","",""
"30/04/2023 19:00:00 - 30/04/2023 20:00:00","BZN|CH","Without Sequence","119.15","",""
"30/04/2023 20:00:00 - 30/04/2023 21:00:00","BZN|CH","Without Sequence","122.17","",""
"30/04/2023 21:00:00 - 30/04/2023 22:00:00","BZN|CH","Without Sequence","121.00","",""
"30/04/2023 22:00:00 - 30/04/2023 23:00:00","BZN|CH","Without Sequence","114.84","",""
"30/04/2023 23:00:00 - 01/05/2023 00:00:00","BZN|CH","Without Sequence","108.46","",""
"01/05/2023 00:00:00 - 01/05/2023 01:00:00","BZN|CH","Without Sequence","97.08","",""
"01/05/2023 01:00:00 - 01/05/2023 02:00:00","BZN|CH","Without Sequence","95.74","",""
"01/05/2023 02:00:00 - 01/05/2023 03:00:00","BZN|CH","Without Sequence","95.34","",""
"01/05/2023 03:00:00 - 01/05/2023 04:00:00","BZN|CH","Without Sequence","95.01","",""
"01/05/2023 04:00:00 - 01/05/2023 05:00:00","BZN|CH","Without Sequence","93.86","",""
"01/05/2023 05:00:00 - 01/05/2023 06:00:00","BZN|CH","Without Sequence","95.65","",""
"01/05/2023 06:00:00 - 01/05/2023 07:00:00","BZN|CH","Without Sequence","91.38","",""
"01/05/2023 07:00:00 - 01/05/2023 08:00:00","BZN|CH","Without Sequence","91.85","",""
"01/05/2023 08:00:00 - 01/05/2023 09:00:00","BZN|CH","Without Sequence","89.06","",""
"01/05/2023 09:00:00 - 01/05/2023 10:00:00","BZN|CH","Without Sequence","82.57","",""
"01/05/2023 10:00:00 - 01/05/2023 11:00:00","BZN|CH","Without Sequence","71.94","",""
"01/05/2023 11:00:00 - 01/05/2023 12:00:00","BZN|CH","Without Sequence","74.65","",""
"01/05/2023 12:00:00 - 01/05/2023 13:00:00","BZN|CH","Without Sequence","91.86","",""
"01/05/2023 13:00:00 - 01/05/2023 14:00:00","BZN|CH","Without Sequence","91.81","",""
"01/05/2023 14:00:00 - 01/05/2023 15:00:00","BZN|CH","Without Sequence","87.83","",""
"01/05/2023 15:00:00 - 01/05/2023 16:00:00","BZN|CH","Without Sequence","88.19","",""
"01/05/2023 16:00:00 - 01/05/2023 17:00:00","BZN|CH","Without Sequence","88.12","",""
"01/05/2023 17:00:00 - 01/05/2023 18:00:00","BZN|CH","Without Sequence","95.72","",""
"01/05/2023 18:00:00 - 01/05/2023 19:00:00","BZN|CH","Without Sequence","111.20","",""
"01/05/2023 19:00:00 - 01/05/2023 20:00:00","BZN|CH","Without Sequence","115.16","",""
"01/05/2023 20:00:00 - 01/05/2023 21:00:00","BZN|CH","Without Sequence","118.18","",""
"01/05/2023 21:00:00 - 01/05/2023 22:00:00","BZN|CH","Without Sequence","118.23","",""
"01/05/2023 22:00:00 - 01/05/2023 23:00:00","BZN|CH","Without Sequence","116.08","",""
"01/05/2023 23:00:00 - 02/05/2023 00:00:00","BZN|CH","Without Sequence","109.86","",""
"02/05/2023 00:00:00 - 02/05/2023 01:00:00","BZN|CH","Without Sequence","97.47","",""
"02/05/2023 01:00:00 - 02/05/2023 02:00:00","BZN|CH","Without Sequence","91.24","",""
"02/05/2023 02:00:00 - 02/05/2023 03:00:00","BZN|CH","Without Sequence","89.63","",""
"02/05/2023 03:00:00 - 02/05/2023 04:00:00","BZN|CH","Without Sequence","88.24","",""
"02/05/2023 04:00:00 - 02/05/2023 05:00:00","BZN|CH","Without Sequence","88.76","",""
"02/05/2023 05:00:00 - 02/05/2023 06:00:00","BZN|CH","Without Sequence","92.24","",""
"02/05/2023 06:00:00 - 02/05/2023 07:00:00","BZN|CH","Without Sequence","109.81","",""
"02/05/2023 07:00:00 - 02/05/2023 08:00:00","BZN|CH","Without Sequence","121.65","",""
"02/05/2023 08:00:00 - 02/05/2023 09:00:00","BZN|CH","Without Sequence","121.37","",""
"02/05/2023 09:00:00 - 02/05/2023 10:00:00","BZN|CH","Without Sequence","114.22","",""
"02/05/2023 10:00:00 - 02/05/2023 11:00:00","BZN|CH","Without Sequence","102.72","",""
"02/05/2023 11:00:00 - 02/05/2023 12:00:00","BZN|CH","Without Sequence","93.17","",""
"02/05/2023 12:00:00 - 02/05/2023 13:00:00","BZN|CH","Without Sequence","90.91","",""
"02/05/2023 13:00:00 - 02/05/2023 14:00:00","BZN|CH","Without Sequence","89.41","",""
"02/05/2023 14:00:00 - 02/05/2023 15:00:00","BZN|CH","Without Sequence","87.01","",""
"02/05/2023 15:00:00 - 02/05/2023 16:00:00","BZN|CH","Without Sequence","83.27","",""
"02/05/2023 16:00:00 - 02/05/2023 17:00:00","BZN|CH","Without Sequence","86.05","",""
"02/05/2023 17:00:00 - 02/05/2023 18:00:00","BZN|CH","Without Sequence","91.20","",""
"02/05/2023 18:00:00 - 02/05/2023 19:00:00","BZN|CH","Without Sequence","111.81","",""
"02/05/2023 19:00:00 - 02/05/2023 20:00:00","BZN|CH","Without Sequence","121.88","",""
"02/05/2023 20:00:00 - 02/05/2023 21:00:00","BZN|CH","Without Sequence","129.83","",""
"02/05/2023 21:00:00 - 02/05/2023 22:00:00","BZN|CH","Without Sequence","124.80","",""
"02/05/2023 22:00:00 - 02/05/2023 23:00:00","BZN|CH","Without Sequence","116.84","",""
"02/05/2023 23:00:00 - 03/05/2023 00:00:00","BZN|CH","Without Sequence","111.30","",""
"03/05/2023 00:00:00 - 03/05/2023 01:00:00","BZN|CH","Without Sequence","100.68","",""
"03/05/2023 01:00:00 - 03/05/2023 02:00:00","BZN|CH","Without Sequence","97.73","",""
"03/05/2023 02:00:00 - 03/05/2023 03:00:00","BZN|CH","Without Sequence","94.78","",""
"03/05/2023 03:00:00 - 03/05/2023 04:00:00","BZN|CH","Without Sequence","93.39","",""
"03/05/2023 04:00:00 - 03/05/2023 05:00:00","BZN|CH","Without Sequence","94.49","",""
"03/05/2023 05:00:00 - 03/05/2023 06:00:00","BZN|CH","Without Sequence","102.41","",""
"03/05/2023 06:00:00 - 03/05/2023 07:00:00","BZN|CH","Without Sequence","118.07","",""
"03/05/2023 07:00:00 - 03/05/2023 08:00:00","BZN|CH","Without Sequence","123.29","",""
"03/05/2023 08:00:00 - 03/05/2023 09:00:00","BZN|CH","Without Sequence","121.49","",""
"03/05/2023 09:00:00 - 03/05/2023 10:00:00","BZN|CH","Without Sequence","110.39","",""
"03/05/2023 10:00:00 - 03/05/2023 11:00:00","BZN|CH","Without Sequence","96.27","",""
"03/05/2023 11:00:00 - 03/05/2023 12:00:00","BZN|CH","Without Sequence","92.29","",""
"03/05/2023 12:00:00 - 03/05/2023 13:00:00","BZN|CH","Without Sequence","87.82","",""
"03/05/2023 13:00:00 - 03/05/2023 14:00:00","BZN|CH","Without Sequence","84.02","",""
"03/05/2023 14:00:00 - 03/05/2023 15:00:00","BZN|CH","Without Sequence","80.91","",""
"03/05/2023 15:00:00 - 03/05/2023 16:00:00","BZN|CH","Without Sequence","81.18","",""
"03/05/2023 16:00:00 - 03/05/2023 17:00:00","BZN|CH","Without Sequence","91.53","",""
"03/05/2023 17:00:00 - 03/05/2023 18:00:00","BZN|CH","Without Sequence","102.43","",""
"03/05/2023 18:00:00 - 03/05/2023 19:00:00","BZN|CH","Without Sequence","116.78","",""
"03/05/2023 19:00:00 - 03/05/2023 20:00:00","BZN|CH","Without Sequence","126.45","",""
"03/05/2023 20:00:00 - 03/05/2023 21:00:00","BZN|CH","Without Sequence","127.28","",""
"03/05/2023 21:00:00 - 03/05/2023 22:00:00","BZN|CH","Without Sequence","122.49","",""
"03/05/2023 22:00:00 - 03/05/2023 23:00:00","BZN|CH","Without Sequence","115.42","",""
"03/05/2023 23:00:00 - 04/05/2023 00:00:00","BZN|CH","Without Sequence","107.56","",""
"04/05/2023 00:00:00 - 04/05/2023 01:00:00","BZN|CH","Without Sequence","98.95","",""
"04/05/2023 01:00:00 - 04/05/2023 02:00:00","BZN|CH","Without Sequence","95.93","",""
"04/05/2023 02:00:00 - 04/05/2023 03:00:00","BZN|CH","Without Sequence","94.28","",""
"04/05/2023 03:00:00 - 04/05/2023 04:00:00","BZN|CH","Without Sequence","92.99","",""
"04/05/2023 04:00:00 - 04/05/2023 05:00:00","BZN|CH","Without Sequence","93.97","",""
"04/05/2023 05:00:00 - 04/05/2023 06:00:00","BZN|CH","Without Sequence","106.92","",""
"04/05/2023 06:00:00 - 04/05/2023 07:00:00","BZN|CH","Without Sequence","113.61","",""
"04/05/2023 07:00:00 - 04/05/2023 08:00:00","BZN|CH","Without Sequence","113.94","",""
"04/05/2023 08:00:00 - 04/05/2023 09:00:00","BZN|CH","Without Sequence","113.23","",""
"04/05/2023 09:00:00 - 04/05/2023 10:00:00","BZN|CH","Without Sequence","104.00","",""
"04/05/2023 10:00:00 - 04/05/2023 11:00:00","BZN|CH","Without Sequence","88.00","",""
