"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/02/2021 19:00:00 - 26/02/2021 20:00:00","BZN|CH","Without Sequence","57.15","",""
"26/02/2021 20:00:00 - 26/02/2021 21:00:00","BZN|CH","Without Sequence","53.70","",""
"26/02/2021 21:00:00 - 26/02/2021 22:00:00","BZN|CH","Without Sequence","53.03","",""
"26/02/2021 22:00:00 - 26/02/2021 23:00:00","BZN|CH","Without Sequence","53.02","",""
"26/02/2021 23:00:00 - 27/02/2021 00:00:00","BZN|CH","Without Sequence","49.10","",""
"27/02/2021 00:00:00 - 27/02/2021 01:00:00","BZN|CH","Without Sequence","52.99","",""
"27/02/2021 01:00:00 - 27/02/2021 02:00:00","BZN|CH","Without Sequence","52.23","",""
"27/02/2021 02:00:00 - 27/02/2021 03:00:00","BZN|CH","Without Sequence","51.38","",""
"27/02/2021 03:00:00 - 27/02/2021 04:00:00","BZN|CH","Without Sequence","48.16","",""
"27/02/2021 04:00:00 - 27/02/2021 05:00:00","BZN|CH","Without Sequence","46.11","",""
"27/02/2021 05:00:00 - 27/02/2021 06:00:00","BZN|CH","Without Sequence","49.79","",""
"27/02/2021 06:00:00 - 27/02/2021 07:00:00","BZN|CH","Without Sequence","48.11","",""
"27/02/2021 07:00:00 - 27/02/2021 08:00:00","BZN|CH","Without Sequence","49.01","",""
"27/02/2021 08:00:00 - 27/02/2021 09:00:00","BZN|CH","Without Sequence","51.32","",""
"27/02/2021 09:00:00 - 27/02/2021 10:00:00","BZN|CH","Without Sequence","48.72","",""
"27/02/2021 10:00:00 - 27/02/2021 11:00:00","BZN|CH","Without Sequence","45.42","",""
"27/02/2021 11:00:00 - 27/02/2021 12:00:00","BZN|CH","Without Sequence","44.30","",""
"27/02/2021 12:00:00 - 27/02/2021 13:00:00","BZN|CH","Without Sequence","41.02","",""
"27/02/2021 13:00:00 - 27/02/2021 14:00:00","BZN|CH","Without Sequence","36.78","",""
"27/02/2021 14:00:00 - 27/02/2021 15:00:00","BZN|CH","Without Sequence","37.95","",""
"27/02/2021 15:00:00 - 27/02/2021 16:00:00","BZN|CH","Without Sequence","43.09","",""
"27/02/2021 16:00:00 - 27/02/2021 17:00:00","BZN|CH","Without Sequence","43.83","",""
"27/02/2021 17:00:00 - 27/02/2021 18:00:00","BZN|CH","Without Sequence","53.72","",""
"27/02/2021 18:00:00 - 27/02/2021 19:00:00","BZN|CH","Without Sequence","57.67","",""
"27/02/2021 19:00:00 - 27/02/2021 20:00:00","BZN|CH","Without Sequence","56.20","",""
"27/02/2021 20:00:00 - 27/02/2021 21:00:00","BZN|CH","Without Sequence","54.45","",""
"27/02/2021 21:00:00 - 27/02/2021 22:00:00","BZN|CH","Without Sequence","50.98","",""
"27/02/2021 22:00:00 - 27/02/2021 23:00:00","BZN|CH","Without Sequence","47.39","",""
"27/02/2021 23:00:00 - 28/02/2021 00:00:00","BZN|CH","Without Sequence","44.41","",""
"28/02/2021 00:00:00 - 28/02/2021 01:00:00","BZN|CH","Without Sequence","46.03","",""
"28/02/2021 01:00:00 - 28/02/2021 02:00:00","BZN|CH","Without Sequence","42.54","",""
"28/02/2021 02:00:00 - 28/02/2021 03:00:00","BZN|CH","Without Sequence","42.13","",""
"28/02/2021 03:00:00 - 28/02/2021 04:00:00","BZN|CH","Without Sequence","40.60","",""
"28/02/2021 04:00:00 - 28/02/2021 05:00:00","BZN|CH","Without Sequence","40.12","",""
"28/02/2021 05:00:00 - 28/02/2021 06:00:00","BZN|CH","Without Sequence","40.03","",""
"28/02/2021 06:00:00 - 28/02/2021 07:00:00","BZN|CH","Without Sequence","40.61","",""
"28/02/2021 07:00:00 - 28/02/2021 08:00:00","BZN|CH","Without Sequence","42.31","",""
"28/02/2021 08:00:00 - 28/02/2021 09:00:00","BZN|CH","Without Sequence","42.85","",""
"28/02/2021 09:00:00 - 28/02/2021 10:00:00","BZN|CH","Without Sequence","42.82","",""
"28/02/2021 10:00:00 - 28/02/2021 11:00:00","BZN|CH","Without Sequence","39.53","",""
"28/02/2021 11:00:00 - 28/02/2021 12:00:00","BZN|CH","Without Sequence","36.16","",""
"28/02/2021 12:00:00 - 28/02/2021 13:00:00","BZN|CH","Without Sequence","33.54","",""
"28/02/2021 13:00:00 - 28/02/2021 14:00:00","BZN|CH","Without Sequence","30.86","",""
"28/02/2021 14:00:00 - 28/02/2021 15:00:00","BZN|CH","Without Sequence","29.34","",""
"28/02/2021 15:00:00 - 28/02/2021 16:00:00","BZN|CH","Without Sequence","32.96","",""
"28/02/2021 16:00:00 - 28/02/2021 17:00:00","BZN|CH","Without Sequence","40.08","",""
"28/02/2021 17:00:00 - 28/02/2021 18:00:00","BZN|CH","Without Sequence","52.19","",""
"28/02/2021 18:00:00 - 28/02/2021 19:00:00","BZN|CH","Without Sequence","56.81","",""
"28/02/2021 19:00:00 - 28/02/2021 20:00:00","BZN|CH","Without Sequence","57.38","",""
"28/02/2021 20:00:00 - 28/02/2021 21:00:00","BZN|CH","Without Sequence","54.85","",""
"28/02/2021 21:00:00 - 28/02/2021 22:00:00","BZN|CH","Without Sequence","50.84","",""
"28/02/2021 22:00:00 - 28/02/2021 23:00:00","BZN|CH","Without Sequence","49.39","",""
"28/02/2021 23:00:00 - 01/03/2021 00:00:00","BZN|CH","Without Sequence","45.68","",""
"01/03/2021 00:00:00 - 01/03/2021 01:00:00","BZN|CH","Without Sequence","45.28","",""
"01/03/2021 01:00:00 - 01/03/2021 02:00:00","BZN|CH","Without Sequence","44.02","",""
"01/03/2021 02:00:00 - 01/03/2021 03:00:00","BZN|CH","Without Sequence","42.88","",""
"01/03/2021 03:00:00 - 01/03/2021 04:00:00","BZN|CH","Without Sequence","42.42","",""
"01/03/2021 04:00:00 - 01/03/2021 05:00:00","BZN|CH","Without Sequence","42.78","",""
"01/03/2021 05:00:00 - 01/03/2021 06:00:00","BZN|CH","Without Sequence","46.07","",""
"01/03/2021 06:00:00 - 01/03/2021 07:00:00","BZN|CH","Without Sequence","56.61","",""
"01/03/2021 07:00:00 - 01/03/2021 08:00:00","BZN|CH","Without Sequence","65.01","",""
"01/03/2021 08:00:00 - 01/03/2021 09:00:00","BZN|CH","Without Sequence","65.77","",""
"01/03/2021 09:00:00 - 01/03/2021 10:00:00","BZN|CH","Without Sequence","60.38","",""
"01/03/2021 10:00:00 - 01/03/2021 11:00:00","BZN|CH","Without Sequence","55.27","",""
"01/03/2021 11:00:00 - 01/03/2021 12:00:00","BZN|CH","Without Sequence","53.07","",""
"01/03/2021 12:00:00 - 01/03/2021 13:00:00","BZN|CH","Without Sequence","49.29","",""
"01/03/2021 13:00:00 - 01/03/2021 14:00:00","BZN|CH","Without Sequence","48.96","",""
"01/03/2021 14:00:00 - 01/03/2021 15:00:00","BZN|CH","Without Sequence","50.17","",""
"01/03/2021 15:00:00 - 01/03/2021 16:00:00","BZN|CH","Without Sequence","52.62","",""
"01/03/2021 16:00:00 - 01/03/2021 17:00:00","BZN|CH","Without Sequence","54.41","",""
"01/03/2021 17:00:00 - 01/03/2021 18:00:00","BZN|CH","Without Sequence","59.56","",""
"01/03/2021 18:00:00 - 01/03/2021 19:00:00","BZN|CH","Without Sequence","73.82","",""
"01/03/2021 19:00:00 - 01/03/2021 20:00:00","BZN|CH","Without Sequence","69.95","",""
"01/03/2021 20:00:00 - 01/03/2021 21:00:00","BZN|CH","Without Sequence","61.78","",""
"01/03/2021 21:00:00 - 01/03/2021 22:00:00","BZN|CH","Without Sequence","55.53","",""
"01/03/2021 22:00:00 - 01/03/2021 23:00:00","BZN|CH","Without Sequence","54.09","",""
"01/03/2021 23:00:00 - 02/03/2021 00:00:00","BZN|CH","Without Sequence","50.11","",""
"02/03/2021 00:00:00 - 02/03/2021 01:00:00","BZN|CH","Without Sequence","47.83","",""
"02/03/2021 01:00:00 - 02/03/2021 02:00:00","BZN|CH","Without Sequence","46.05","",""
"02/03/2021 02:00:00 - 02/03/2021 03:00:00","BZN|CH","Without Sequence","44.53","",""
"02/03/2021 03:00:00 - 02/03/2021 04:00:00","BZN|CH","Without Sequence","43.50","",""
"02/03/2021 04:00:00 - 02/03/2021 05:00:00","BZN|CH","Without Sequence","43.84","",""
"02/03/2021 05:00:00 - 02/03/2021 06:00:00","BZN|CH","Without Sequence","48.09","",""
"02/03/2021 06:00:00 - 02/03/2021 07:00:00","BZN|CH","Without Sequence","57.05","",""
"02/03/2021 07:00:00 - 02/03/2021 08:00:00","BZN|CH","Without Sequence","69.99","",""
"02/03/2021 08:00:00 - 02/03/2021 09:00:00","BZN|CH","Without Sequence","71.64","",""
"02/03/2021 09:00:00 - 02/03/2021 10:00:00","BZN|CH","Without Sequence","60.79","",""
"02/03/2021 10:00:00 - 02/03/2021 11:00:00","BZN|CH","Without Sequence","53.74","",""
"02/03/2021 11:00:00 - 02/03/2021 12:00:00","BZN|CH","Without Sequence","52.26","",""
"02/03/2021 12:00:00 - 02/03/2021 13:00:00","BZN|CH","Without Sequence","47.30","",""
"02/03/2021 13:00:00 - 02/03/2021 14:00:00","BZN|CH","Without Sequence","46.66","",""
"02/03/2021 14:00:00 - 02/03/2021 15:00:00","BZN|CH","Without Sequence","51.51","",""
"02/03/2021 15:00:00 - 02/03/2021 16:00:00","BZN|CH","Without Sequence","52.49","",""
"02/03/2021 16:00:00 - 02/03/2021 17:00:00","BZN|CH","Without Sequence","53.42","",""
"02/03/2021 17:00:00 - 02/03/2021 18:00:00","BZN|CH","Without Sequence","62.35","",""
"02/03/2021 18:00:00 - 02/03/2021 19:00:00","BZN|CH","Without Sequence","78.32","",""
"02/03/2021 19:00:00 - 02/03/2021 20:00:00","BZN|CH","Without Sequence","76.07","",""
"02/03/2021 20:00:00 - 02/03/2021 21:00:00","BZN|CH","Without Sequence","62.97","",""
"02/03/2021 21:00:00 - 02/03/2021 22:00:00","BZN|CH","Without Sequence","55.48","",""
"02/03/2021 22:00:00 - 02/03/2021 23:00:00","BZN|CH","Without Sequence","54.63","",""
"02/03/2021 23:00:00 - 03/03/2021 00:00:00","BZN|CH","Without Sequence","50.08","",""
"03/03/2021 00:00:00 - 03/03/2021 01:00:00","BZN|CH","Without Sequence","52.98","",""
"03/03/2021 01:00:00 - 03/03/2021 02:00:00","BZN|CH","Without Sequence","51.44","",""
"03/03/2021 02:00:00 - 03/03/2021 03:00:00","BZN|CH","Without Sequence","51.21","",""
"03/03/2021 03:00:00 - 03/03/2021 04:00:00","BZN|CH","Without Sequence","51.11","",""
"03/03/2021 04:00:00 - 03/03/2021 05:00:00","BZN|CH","Without Sequence","51.17","",""
"03/03/2021 05:00:00 - 03/03/2021 06:00:00","BZN|CH","Without Sequence","52.89","",""
"03/03/2021 06:00:00 - 03/03/2021 07:00:00","BZN|CH","Without Sequence","56.44","",""
"03/03/2021 07:00:00 - 03/03/2021 08:00:00","BZN|CH","Without Sequence","66.27","",""
"03/03/2021 08:00:00 - 03/03/2021 09:00:00","BZN|CH","Without Sequence","67.29","",""
"03/03/2021 09:00:00 - 03/03/2021 10:00:00","BZN|CH","Without Sequence","57.70","",""
"03/03/2021 10:00:00 - 03/03/2021 11:00:00","BZN|CH","Without Sequence","54.46","",""
"03/03/2021 11:00:00 - 03/03/2021 12:00:00","BZN|CH","Without Sequence","53.23","",""
"03/03/2021 12:00:00 - 03/03/2021 13:00:00","BZN|CH","Without Sequence","51.78","",""
"03/03/2021 13:00:00 - 03/03/2021 14:00:00","BZN|CH","Without Sequence","51.16","",""
"03/03/2021 14:00:00 - 03/03/2021 15:00:00","BZN|CH","Without Sequence","52.46","",""
"03/03/2021 15:00:00 - 03/03/2021 16:00:00","BZN|CH","Without Sequence","53.01","",""
"03/03/2021 16:00:00 - 03/03/2021 17:00:00","BZN|CH","Without Sequence","54.06","",""
"03/03/2021 17:00:00 - 03/03/2021 18:00:00","BZN|CH","Without Sequence","56.11","",""
"03/03/2021 18:00:00 - 03/03/2021 19:00:00","BZN|CH","Without Sequence","68.47","",""
"03/03/2021 19:00:00 - 03/03/2021 20:00:00","BZN|CH","Without Sequence","69.07","",""
"03/03/2021 20:00:00 - 03/03/2021 21:00:00","BZN|CH","Without Sequence","56.62","",""
"03/03/2021 21:00:00 - 03/03/2021 22:00:00","BZN|CH","Without Sequence","53.04","",""
"03/03/2021 22:00:00 - 03/03/2021 23:00:00","BZN|CH","Without Sequence","53.04","",""
"03/03/2021 23:00:00 - 04/03/2021 00:00:00","BZN|CH","Without Sequence","52.91","",""
"04/03/2021 00:00:00 - 04/03/2021 01:00:00","BZN|CH","Without Sequence","51.09","",""
"04/03/2021 01:00:00 - 04/03/2021 02:00:00","BZN|CH","Without Sequence","50.05","",""
"04/03/2021 02:00:00 - 04/03/2021 03:00:00","BZN|CH","Without Sequence","49.56","",""
"04/03/2021 03:00:00 - 04/03/2021 04:00:00","BZN|CH","Without Sequence","45.09","",""
"04/03/2021 04:00:00 - 04/03/2021 05:00:00","BZN|CH","Without Sequence","44.81","",""
"04/03/2021 05:00:00 - 04/03/2021 06:00:00","BZN|CH","Without Sequence","49.51","",""
"04/03/2021 06:00:00 - 04/03/2021 07:00:00","BZN|CH","Without Sequence","53.63","",""
"04/03/2021 07:00:00 - 04/03/2021 08:00:00","BZN|CH","Without Sequence","59.00","",""
"04/03/2021 08:00:00 - 04/03/2021 09:00:00","BZN|CH","Without Sequence","62.90","",""
"04/03/2021 09:00:00 - 04/03/2021 10:00:00","BZN|CH","Without Sequence","58.09","",""
"04/03/2021 10:00:00 - 04/03/2021 11:00:00","BZN|CH","Without Sequence","56.00","",""
"04/03/2021 11:00:00 - 04/03/2021 12:00:00","BZN|CH","Without Sequence","54.65","",""
"04/03/2021 12:00:00 - 04/03/2021 13:00:00","BZN|CH","Without Sequence","53.37","",""
"04/03/2021 13:00:00 - 04/03/2021 14:00:00","BZN|CH","Without Sequence","52.68","",""
"04/03/2021 14:00:00 - 04/03/2021 15:00:00","BZN|CH","Without Sequence","53.10","",""
"04/03/2021 15:00:00 - 04/03/2021 16:00:00","BZN|CH","Without Sequence","53.15","",""
"04/03/2021 16:00:00 - 04/03/2021 17:00:00","BZN|CH","Without Sequence","53.15","",""
"04/03/2021 17:00:00 - 04/03/2021 18:00:00","BZN|CH","Without Sequence","54.30","",""
"04/03/2021 18:00:00 - 04/03/2021 19:00:00","BZN|CH","Without Sequence","60.31","",""
"04/03/2021 19:00:00 - 04/03/2021 20:00:00","BZN|CH","Without Sequence","61.07","",""
"04/03/2021 20:00:00 - 04/03/2021 21:00:00","BZN|CH","Without Sequence","55.67","",""
"04/03/2021 21:00:00 - 04/03/2021 22:00:00","BZN|CH","Without Sequence","53.14","",""
"04/03/2021 22:00:00 - 04/03/2021 23:00:00","BZN|CH","Without Sequence","53.16","",""
"04/03/2021 23:00:00 - 05/03/2021 00:00:00","BZN|CH","Without Sequence","51.06","",""
"05/03/2021 00:00:00 - 05/03/2021 01:00:00","BZN|CH","Without Sequence","50.03","",""
"05/03/2021 01:00:00 - 05/03/2021 02:00:00","BZN|CH","Without Sequence","45.85","",""
"05/03/2021 02:00:00 - 05/03/2021 03:00:00","BZN|CH","Without Sequence","45.74","",""
"05/03/2021 03:00:00 - 05/03/2021 04:00:00","BZN|CH","Without Sequence","45.08","",""
"05/03/2021 04:00:00 - 05/03/2021 05:00:00","BZN|CH","Without Sequence","44.98","",""
"05/03/2021 05:00:00 - 05/03/2021 06:00:00","BZN|CH","Without Sequence","47.00","",""
"05/03/2021 06:00:00 - 05/03/2021 07:00:00","BZN|CH","Without Sequence","54.85","",""
"05/03/2021 07:00:00 - 05/03/2021 08:00:00","BZN|CH","Without Sequence","60.89","",""
"05/03/2021 08:00:00 - 05/03/2021 09:00:00","BZN|CH","Without Sequence","63.51","",""
"05/03/2021 09:00:00 - 05/03/2021 10:00:00","BZN|CH","Without Sequence","60.92","",""
"05/03/2021 10:00:00 - 05/03/2021 11:00:00","BZN|CH","Without Sequence","56.02","",""
"05/03/2021 11:00:00 - 05/03/2021 12:00:00","BZN|CH","Without Sequence","54.47","",""
"05/03/2021 12:00:00 - 05/03/2021 13:00:00","BZN|CH","Without Sequence","53.37","",""
"05/03/2021 13:00:00 - 05/03/2021 14:00:00","BZN|CH","Without Sequence","52.83","",""
"05/03/2021 14:00:00 - 05/03/2021 15:00:00","BZN|CH","Without Sequence","53.03","",""
"05/03/2021 15:00:00 - 05/03/2021 16:00:00","BZN|CH","Without Sequence","52.89","",""
"05/03/2021 16:00:00 - 05/03/2021 17:00:00","BZN|CH","Without Sequence","52.83","",""
"05/03/2021 17:00:00 - 05/03/2021 18:00:00","BZN|CH","Without Sequence","56.11","",""
"05/03/2021 18:00:00 - 05/03/2021 19:00:00","BZN|CH","Without Sequence","63.80","",""
"05/03/2021 19:00:00 - 05/03/2021 20:00:00","BZN|CH","Without Sequence","65.08","",""
"05/03/2021 20:00:00 - 05/03/2021 21:00:00","BZN|CH","Without Sequence","58.52","",""
"05/03/2021 21:00:00 - 05/03/2021 22:00:00","BZN|CH","Without Sequence","55.28","",""
"05/03/2021 22:00:00 - 05/03/2021 23:00:00","BZN|CH","Without Sequence","52.84","",""
"05/03/2021 23:00:00 - 06/03/2021 00:00:00","BZN|CH","Without Sequence","50.69","",""
"06/03/2021 00:00:00 - 06/03/2021 01:00:00","BZN|CH","Without Sequence","51.58","",""
"06/03/2021 01:00:00 - 06/03/2021 02:00:00","BZN|CH","Without Sequence","49.88","",""
"06/03/2021 02:00:00 - 06/03/2021 03:00:00","BZN|CH","Without Sequence","48.02","",""
"06/03/2021 03:00:00 - 06/03/2021 04:00:00","BZN|CH","Without Sequence","47.92","",""
"06/03/2021 04:00:00 - 06/03/2021 05:00:00","BZN|CH","Without Sequence","46.25","",""
"06/03/2021 05:00:00 - 06/03/2021 06:00:00","BZN|CH","Without Sequence","48.91","",""
"06/03/2021 06:00:00 - 06/03/2021 07:00:00","BZN|CH","Without Sequence","51.86","",""
"06/03/2021 07:00:00 - 06/03/2021 08:00:00","BZN|CH","Without Sequence","49.18","",""
"06/03/2021 08:00:00 - 06/03/2021 09:00:00","BZN|CH","Without Sequence","50.50","",""
"06/03/2021 09:00:00 - 06/03/2021 10:00:00","BZN|CH","Without Sequence","51.88","",""
"06/03/2021 10:00:00 - 06/03/2021 11:00:00","BZN|CH","Without Sequence","50.04","",""
"06/03/2021 11:00:00 - 06/03/2021 12:00:00","BZN|CH","Without Sequence","48.57","",""
"06/03/2021 12:00:00 - 06/03/2021 13:00:00","BZN|CH","Without Sequence","45.91","",""
"06/03/2021 13:00:00 - 06/03/2021 14:00:00","BZN|CH","Without Sequence","42.46","",""
"06/03/2021 14:00:00 - 06/03/2021 15:00:00","BZN|CH","Without Sequence","44.34","",""
"06/03/2021 15:00:00 - 06/03/2021 16:00:00","BZN|CH","Without Sequence","45.85","",""
"06/03/2021 16:00:00 - 06/03/2021 17:00:00","BZN|CH","Without Sequence","50.80","",""
"06/03/2021 17:00:00 - 06/03/2021 18:00:00","BZN|CH","Without Sequence","52.95","",""
"06/03/2021 18:00:00 - 06/03/2021 19:00:00","BZN|CH","Without Sequence","56.97","",""
"06/03/2021 19:00:00 - 06/03/2021 20:00:00","BZN|CH","Without Sequence","57.90","",""
"06/03/2021 20:00:00 - 06/03/2021 21:00:00","BZN|CH","Without Sequence","54.08","",""
"06/03/2021 21:00:00 - 06/03/2021 22:00:00","BZN|CH","Without Sequence","53.07","",""
"06/03/2021 22:00:00 - 06/03/2021 23:00:00","BZN|CH","Without Sequence","52.06","",""
"06/03/2021 23:00:00 - 07/03/2021 00:00:00","BZN|CH","Without Sequence","50.03","",""
"07/03/2021 00:00:00 - 07/03/2021 01:00:00","BZN|CH","Without Sequence","50.09","",""
"07/03/2021 01:00:00 - 07/03/2021 02:00:00","BZN|CH","Without Sequence","47.49","",""
"07/03/2021 02:00:00 - 07/03/2021 03:00:00","BZN|CH","Without Sequence","45.47","",""
"07/03/2021 03:00:00 - 07/03/2021 04:00:00","BZN|CH","Without Sequence","45.19","",""
"07/03/2021 04:00:00 - 07/03/2021 05:00:00","BZN|CH","Without Sequence","45.09","",""
"07/03/2021 05:00:00 - 07/03/2021 06:00:00","BZN|CH","Without Sequence","45.25","",""
"07/03/2021 06:00:00 - 07/03/2021 07:00:00","BZN|CH","Without Sequence","46.19","",""
"07/03/2021 07:00:00 - 07/03/2021 08:00:00","BZN|CH","Without Sequence","46.03","",""
"07/03/2021 08:00:00 - 07/03/2021 09:00:00","BZN|CH","Without Sequence","46.48","",""
"07/03/2021 09:00:00 - 07/03/2021 10:00:00","BZN|CH","Without Sequence","45.70","",""
"07/03/2021 10:00:00 - 07/03/2021 11:00:00","BZN|CH","Without Sequence","42.00","",""
"07/03/2021 11:00:00 - 07/03/2021 12:00:00","BZN|CH","Without Sequence","42.48","",""
"07/03/2021 12:00:00 - 07/03/2021 13:00:00","BZN|CH","Without Sequence","42.34","",""
"07/03/2021 13:00:00 - 07/03/2021 14:00:00","BZN|CH","Without Sequence","41.09","",""
"07/03/2021 14:00:00 - 07/03/2021 15:00:00","BZN|CH","Without Sequence","37.98","",""
"07/03/2021 15:00:00 - 07/03/2021 16:00:00","BZN|CH","Without Sequence","40.12","",""
"07/03/2021 16:00:00 - 07/03/2021 17:00:00","BZN|CH","Without Sequence","41.26","",""
"07/03/2021 17:00:00 - 07/03/2021 18:00:00","BZN|CH","Without Sequence","50.90","",""
"07/03/2021 18:00:00 - 07/03/2021 19:00:00","BZN|CH","Without Sequence","57.23","",""
"07/03/2021 19:00:00 - 07/03/2021 20:00:00","BZN|CH","Without Sequence","59.79","",""
"07/03/2021 20:00:00 - 07/03/2021 21:00:00","BZN|CH","Without Sequence","56.76","",""
"07/03/2021 21:00:00 - 07/03/2021 22:00:00","BZN|CH","Without Sequence","54.05","",""
"07/03/2021 22:00:00 - 07/03/2021 23:00:00","BZN|CH","Without Sequence","53.10","",""
"07/03/2021 23:00:00 - 08/03/2021 00:00:00","BZN|CH","Without Sequence","50.06","",""
"08/03/2021 00:00:00 - 08/03/2021 01:00:00","BZN|CH","Without Sequence","48.67","",""
"08/03/2021 01:00:00 - 08/03/2021 02:00:00","BZN|CH","Without Sequence","46.26","",""
"08/03/2021 02:00:00 - 08/03/2021 03:00:00","BZN|CH","Without Sequence","46.13","",""
"08/03/2021 03:00:00 - 08/03/2021 04:00:00","BZN|CH","Without Sequence","45.39","",""
"08/03/2021 04:00:00 - 08/03/2021 05:00:00","BZN|CH","Without Sequence","45.37","",""
"08/03/2021 05:00:00 - 08/03/2021 06:00:00","BZN|CH","Without Sequence","49.69","",""
"08/03/2021 06:00:00 - 08/03/2021 07:00:00","BZN|CH","Without Sequence","59.95","",""
"08/03/2021 07:00:00 - 08/03/2021 08:00:00","BZN|CH","Without Sequence","71.30","",""
"08/03/2021 08:00:00 - 08/03/2021 09:00:00","BZN|CH","Without Sequence","77.10","",""
"08/03/2021 09:00:00 - 08/03/2021 10:00:00","BZN|CH","Without Sequence","69.04","",""
"08/03/2021 10:00:00 - 08/03/2021 11:00:00","BZN|CH","Without Sequence","60.70","",""
"08/03/2021 11:00:00 - 08/03/2021 12:00:00","BZN|CH","Without Sequence","56.31","",""
"08/03/2021 12:00:00 - 08/03/2021 13:00:00","BZN|CH","Without Sequence","56.03","",""
"08/03/2021 13:00:00 - 08/03/2021 14:00:00","BZN|CH","Without Sequence","55.65","",""
"08/03/2021 14:00:00 - 08/03/2021 15:00:00","BZN|CH","Without Sequence","55.87","",""
"08/03/2021 15:00:00 - 08/03/2021 16:00:00","BZN|CH","Without Sequence","55.62","",""
"08/03/2021 16:00:00 - 08/03/2021 17:00:00","BZN|CH","Without Sequence","59.91","",""
"08/03/2021 17:00:00 - 08/03/2021 18:00:00","BZN|CH","Without Sequence","69.51","",""
"08/03/2021 18:00:00 - 08/03/2021 19:00:00","BZN|CH","Without Sequence","89.81","",""
"08/03/2021 19:00:00 - 08/03/2021 20:00:00","BZN|CH","Without Sequence","93.45","",""
"08/03/2021 20:00:00 - 08/03/2021 21:00:00","BZN|CH","Without Sequence","69.84","",""
"08/03/2021 21:00:00 - 08/03/2021 22:00:00","BZN|CH","Without Sequence","59.25","",""
"08/03/2021 22:00:00 - 08/03/2021 23:00:00","BZN|CH","Without Sequence","56.00","",""
"08/03/2021 23:00:00 - 09/03/2021 00:00:00","BZN|CH","Without Sequence","53.03","",""
"09/03/2021 00:00:00 - 09/03/2021 01:00:00","BZN|CH","Without Sequence","53.03","",""
"09/03/2021 01:00:00 - 09/03/2021 02:00:00","BZN|CH","Without Sequence","50.03","",""
"09/03/2021 02:00:00 - 09/03/2021 03:00:00","BZN|CH","Without Sequence","49.13","",""
"09/03/2021 03:00:00 - 09/03/2021 04:00:00","BZN|CH","Without Sequence","49.26","",""
"09/03/2021 04:00:00 - 09/03/2021 05:00:00","BZN|CH","Without Sequence","49.72","",""
"09/03/2021 05:00:00 - 09/03/2021 06:00:00","BZN|CH","Without Sequence","51.82","",""
"09/03/2021 06:00:00 - 09/03/2021 07:00:00","BZN|CH","Without Sequence","62.12","",""
"09/03/2021 07:00:00 - 09/03/2021 08:00:00","BZN|CH","Without Sequence","73.51","",""
"09/03/2021 08:00:00 - 09/03/2021 09:00:00","BZN|CH","Without Sequence","81.03","",""
"09/03/2021 09:00:00 - 09/03/2021 10:00:00","BZN|CH","Without Sequence","67.98","",""
"09/03/2021 10:00:00 - 09/03/2021 11:00:00","BZN|CH","Without Sequence","63.03","",""
"09/03/2021 11:00:00 - 09/03/2021 12:00:00","BZN|CH","Without Sequence","59.27","",""
"09/03/2021 12:00:00 - 09/03/2021 13:00:00","BZN|CH","Without Sequence","57.12","",""
"09/03/2021 13:00:00 - 09/03/2021 14:00:00","BZN|CH","Without Sequence","56.32","",""
"09/03/2021 14:00:00 - 09/03/2021 15:00:00","BZN|CH","Without Sequence","56.67","",""
"09/03/2021 15:00:00 - 09/03/2021 16:00:00","BZN|CH","Without Sequence","57.07","",""
"09/03/2021 16:00:00 - 09/03/2021 17:00:00","BZN|CH","Without Sequence","59.75","",""
"09/03/2021 17:00:00 - 09/03/2021 18:00:00","BZN|CH","Without Sequence","66.89","",""
"09/03/2021 18:00:00 - 09/03/2021 19:00:00","BZN|CH","Without Sequence","91.17","",""
"09/03/2021 19:00:00 - 09/03/2021 20:00:00","BZN|CH","Without Sequence","93.44","",""
"09/03/2021 20:00:00 - 09/03/2021 21:00:00","BZN|CH","Without Sequence","68.91","",""
"09/03/2021 21:00:00 - 09/03/2021 22:00:00","BZN|CH","Without Sequence","59.13","",""
"09/03/2021 22:00:00 - 09/03/2021 23:00:00","BZN|CH","Without Sequence","56.04","",""
"09/03/2021 23:00:00 - 10/03/2021 00:00:00","BZN|CH","Without Sequence","53.07","",""
"10/03/2021 00:00:00 - 10/03/2021 01:00:00","BZN|CH","Without Sequence","51.67","",""
"10/03/2021 01:00:00 - 10/03/2021 02:00:00","BZN|CH","Without Sequence","49.43","",""
"10/03/2021 02:00:00 - 10/03/2021 03:00:00","BZN|CH","Without Sequence","47.87","",""
"10/03/2021 03:00:00 - 10/03/2021 04:00:00","BZN|CH","Without Sequence","47.24","",""
"10/03/2021 04:00:00 - 10/03/2021 05:00:00","BZN|CH","Without Sequence","47.36","",""
"10/03/2021 05:00:00 - 10/03/2021 06:00:00","BZN|CH","Without Sequence","50.07","",""
"10/03/2021 06:00:00 - 10/03/2021 07:00:00","BZN|CH","Without Sequence","58.82","",""
"10/03/2021 07:00:00 - 10/03/2021 08:00:00","BZN|CH","Without Sequence","66.75","",""
"10/03/2021 08:00:00 - 10/03/2021 09:00:00","BZN|CH","Without Sequence","68.88","",""
