"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"19/02/2017 20:00:00 - 19/02/2017 21:00:00","BZN|CH","Without Sequence","57.67","",""
"19/02/2017 21:00:00 - 19/02/2017 22:00:00","BZN|CH","Without Sequence","54.18","",""
"19/02/2017 22:00:00 - 19/02/2017 23:00:00","BZN|CH","Without Sequence","51.93","",""
"19/02/2017 23:00:00 - 20/02/2017 00:00:00","BZN|CH","Without Sequence","49.09","",""
"20/02/2017 00:00:00 - 20/02/2017 01:00:00","BZN|CH","Without Sequence","46.27","",""
"20/02/2017 01:00:00 - 20/02/2017 02:00:00","BZN|CH","Without Sequence","45.17","",""
"20/02/2017 02:00:00 - 20/02/2017 03:00:00","BZN|CH","Without Sequence","41.86","",""
"20/02/2017 03:00:00 - 20/02/2017 04:00:00","BZN|CH","Without Sequence","39.93","",""
"20/02/2017 04:00:00 - 20/02/2017 05:00:00","BZN|CH","Without Sequence","40.79","",""
"20/02/2017 05:00:00 - 20/02/2017 06:00:00","BZN|CH","Without Sequence","46.03","",""
"20/02/2017 06:00:00 - 20/02/2017 07:00:00","BZN|CH","Without Sequence","54.65","",""
"20/02/2017 07:00:00 - 20/02/2017 08:00:00","BZN|CH","Without Sequence","62.01","",""
"20/02/2017 08:00:00 - 20/02/2017 09:00:00","BZN|CH","Without Sequence","66.01","",""
"20/02/2017 09:00:00 - 20/02/2017 10:00:00","BZN|CH","Without Sequence","65.05","",""
"20/02/2017 10:00:00 - 20/02/2017 11:00:00","BZN|CH","Without Sequence","64.31","",""
"20/02/2017 11:00:00 - 20/02/2017 12:00:00","BZN|CH","Without Sequence","63.19","",""
"20/02/2017 12:00:00 - 20/02/2017 13:00:00","BZN|CH","Without Sequence","60.17","",""
"20/02/2017 13:00:00 - 20/02/2017 14:00:00","BZN|CH","Without Sequence","58.56","",""
"20/02/2017 14:00:00 - 20/02/2017 15:00:00","BZN|CH","Without Sequence","58.52","",""
"20/02/2017 15:00:00 - 20/02/2017 16:00:00","BZN|CH","Without Sequence","59.23","",""
"20/02/2017 16:00:00 - 20/02/2017 17:00:00","BZN|CH","Without Sequence","59.98","",""
"20/02/2017 17:00:00 - 20/02/2017 18:00:00","BZN|CH","Without Sequence","60.93","",""
"20/02/2017 18:00:00 - 20/02/2017 19:00:00","BZN|CH","Without Sequence","67.03","",""
"20/02/2017 19:00:00 - 20/02/2017 20:00:00","BZN|CH","Without Sequence","68.01","",""
"20/02/2017 20:00:00 - 20/02/2017 21:00:00","BZN|CH","Without Sequence","61.02","",""
"20/02/2017 21:00:00 - 20/02/2017 22:00:00","BZN|CH","Without Sequence","56.70","",""
"20/02/2017 22:00:00 - 20/02/2017 23:00:00","BZN|CH","Without Sequence","53.45","",""
"20/02/2017 23:00:00 - 21/02/2017 00:00:00","BZN|CH","Without Sequence","50.61","",""
"21/02/2017 00:00:00 - 21/02/2017 01:00:00","BZN|CH","Without Sequence","49.66","",""
"21/02/2017 01:00:00 - 21/02/2017 02:00:00","BZN|CH","Without Sequence","47.05","",""
"21/02/2017 02:00:00 - 21/02/2017 03:00:00","BZN|CH","Without Sequence","44.98","",""
"21/02/2017 03:00:00 - 21/02/2017 04:00:00","BZN|CH","Without Sequence","43.68","",""
"21/02/2017 04:00:00 - 21/02/2017 05:00:00","BZN|CH","Without Sequence","43.55","",""
"21/02/2017 05:00:00 - 21/02/2017 06:00:00","BZN|CH","Without Sequence","47.97","",""
"21/02/2017 06:00:00 - 21/02/2017 07:00:00","BZN|CH","Without Sequence","56.12","",""
"21/02/2017 07:00:00 - 21/02/2017 08:00:00","BZN|CH","Without Sequence","60.90","",""
"21/02/2017 08:00:00 - 21/02/2017 09:00:00","BZN|CH","Without Sequence","66.98","",""
"21/02/2017 09:00:00 - 21/02/2017 10:00:00","BZN|CH","Without Sequence","65.06","",""
"21/02/2017 10:00:00 - 21/02/2017 11:00:00","BZN|CH","Without Sequence","61.72","",""
"21/02/2017 11:00:00 - 21/02/2017 12:00:00","BZN|CH","Without Sequence","59.80","",""
"21/02/2017 12:00:00 - 21/02/2017 13:00:00","BZN|CH","Without Sequence","57.05","",""
"21/02/2017 13:00:00 - 21/02/2017 14:00:00","BZN|CH","Without Sequence","57.02","",""
"21/02/2017 14:00:00 - 21/02/2017 15:00:00","BZN|CH","Without Sequence","57.16","",""
"21/02/2017 15:00:00 - 21/02/2017 16:00:00","BZN|CH","Without Sequence","58.07","",""
"21/02/2017 16:00:00 - 21/02/2017 17:00:00","BZN|CH","Without Sequence","59.35","",""
"21/02/2017 17:00:00 - 21/02/2017 18:00:00","BZN|CH","Without Sequence","61.10","",""
"21/02/2017 18:00:00 - 21/02/2017 19:00:00","BZN|CH","Without Sequence","64.65","",""
"21/02/2017 19:00:00 - 21/02/2017 20:00:00","BZN|CH","Without Sequence","63.93","",""
"21/02/2017 20:00:00 - 21/02/2017 21:00:00","BZN|CH","Without Sequence","60.02","",""
"21/02/2017 21:00:00 - 21/02/2017 22:00:00","BZN|CH","Without Sequence","55.96","",""
"21/02/2017 22:00:00 - 21/02/2017 23:00:00","BZN|CH","Without Sequence","50.90","",""
"21/02/2017 23:00:00 - 22/02/2017 00:00:00","BZN|CH","Without Sequence","47.57","",""
"22/02/2017 00:00:00 - 22/02/2017 01:00:00","BZN|CH","Without Sequence","42.85","",""
"22/02/2017 01:00:00 - 22/02/2017 02:00:00","BZN|CH","Without Sequence","38.83","",""
"22/02/2017 02:00:00 - 22/02/2017 03:00:00","BZN|CH","Without Sequence","36.59","",""
"22/02/2017 03:00:00 - 22/02/2017 04:00:00","BZN|CH","Without Sequence","35.95","",""
"22/02/2017 04:00:00 - 22/02/2017 05:00:00","BZN|CH","Without Sequence","36.07","",""
"22/02/2017 05:00:00 - 22/02/2017 06:00:00","BZN|CH","Without Sequence","38.33","",""
"22/02/2017 06:00:00 - 22/02/2017 07:00:00","BZN|CH","Without Sequence","47.56","",""
"22/02/2017 07:00:00 - 22/02/2017 08:00:00","BZN|CH","Without Sequence","56.78","",""
"22/02/2017 08:00:00 - 22/02/2017 09:00:00","BZN|CH","Without Sequence","59.06","",""
"22/02/2017 09:00:00 - 22/02/2017 10:00:00","BZN|CH","Without Sequence","58.46","",""
"22/02/2017 10:00:00 - 22/02/2017 11:00:00","BZN|CH","Without Sequence","55.68","",""
"22/02/2017 11:00:00 - 22/02/2017 12:00:00","BZN|CH","Without Sequence","55.05","",""
"22/02/2017 12:00:00 - 22/02/2017 13:00:00","BZN|CH","Without Sequence","50.38","",""
"22/02/2017 13:00:00 - 22/02/2017 14:00:00","BZN|CH","Without Sequence","49.66","",""
"22/02/2017 14:00:00 - 22/02/2017 15:00:00","BZN|CH","Without Sequence","50.07","",""
"22/02/2017 15:00:00 - 22/02/2017 16:00:00","BZN|CH","Without Sequence","51.02","",""
"22/02/2017 16:00:00 - 22/02/2017 17:00:00","BZN|CH","Without Sequence","56.46","",""
"22/02/2017 17:00:00 - 22/02/2017 18:00:00","BZN|CH","Without Sequence","56.45","",""
"22/02/2017 18:00:00 - 22/02/2017 19:00:00","BZN|CH","Without Sequence","58.57","",""
"22/02/2017 19:00:00 - 22/02/2017 20:00:00","BZN|CH","Without Sequence","59.97","",""
"22/02/2017 20:00:00 - 22/02/2017 21:00:00","BZN|CH","Without Sequence","57.08","",""
"22/02/2017 21:00:00 - 22/02/2017 22:00:00","BZN|CH","Without Sequence","51.70","",""
"22/02/2017 22:00:00 - 22/02/2017 23:00:00","BZN|CH","Without Sequence","47.74","",""
"22/02/2017 23:00:00 - 23/02/2017 00:00:00","BZN|CH","Without Sequence","45.23","",""
"23/02/2017 00:00:00 - 23/02/2017 01:00:00","BZN|CH","Without Sequence","41.71","",""
"23/02/2017 01:00:00 - 23/02/2017 02:00:00","BZN|CH","Without Sequence","39.70","",""
"23/02/2017 02:00:00 - 23/02/2017 03:00:00","BZN|CH","Without Sequence","37.42","",""
"23/02/2017 03:00:00 - 23/02/2017 04:00:00","BZN|CH","Without Sequence","37.03","",""
"23/02/2017 04:00:00 - 23/02/2017 05:00:00","BZN|CH","Without Sequence","36.80","",""
"23/02/2017 05:00:00 - 23/02/2017 06:00:00","BZN|CH","Without Sequence","39.71","",""
"23/02/2017 06:00:00 - 23/02/2017 07:00:00","BZN|CH","Without Sequence","46.67","",""
"23/02/2017 07:00:00 - 23/02/2017 08:00:00","BZN|CH","Without Sequence","55.00","",""
"23/02/2017 08:00:00 - 23/02/2017 09:00:00","BZN|CH","Without Sequence","56.95","",""
"23/02/2017 09:00:00 - 23/02/2017 10:00:00","BZN|CH","Without Sequence","55.76","",""
"23/02/2017 10:00:00 - 23/02/2017 11:00:00","BZN|CH","Without Sequence","54.92","",""
"23/02/2017 11:00:00 - 23/02/2017 12:00:00","BZN|CH","Without Sequence","54.89","",""
"23/02/2017 12:00:00 - 23/02/2017 13:00:00","BZN|CH","Without Sequence","48.85","",""
"23/02/2017 13:00:00 - 23/02/2017 14:00:00","BZN|CH","Without Sequence","48.58","",""
"23/02/2017 14:00:00 - 23/02/2017 15:00:00","BZN|CH","Without Sequence","48.04","",""
"23/02/2017 15:00:00 - 23/02/2017 16:00:00","BZN|CH","Without Sequence","49.26","",""
"23/02/2017 16:00:00 - 23/02/2017 17:00:00","BZN|CH","Without Sequence","51.08","",""
"23/02/2017 17:00:00 - 23/02/2017 18:00:00","BZN|CH","Without Sequence","52.38","",""
"23/02/2017 18:00:00 - 23/02/2017 19:00:00","BZN|CH","Without Sequence","55.62","",""
"23/02/2017 19:00:00 - 23/02/2017 20:00:00","BZN|CH","Without Sequence","55.88","",""
"23/02/2017 20:00:00 - 23/02/2017 21:00:00","BZN|CH","Without Sequence","52.25","",""
"23/02/2017 21:00:00 - 23/02/2017 22:00:00","BZN|CH","Without Sequence","48.95","",""
"23/02/2017 22:00:00 - 23/02/2017 23:00:00","BZN|CH","Without Sequence","45.63","",""
"23/02/2017 23:00:00 - 24/02/2017 00:00:00","BZN|CH","Without Sequence","42.82","",""
"24/02/2017 00:00:00 - 24/02/2017 01:00:00","BZN|CH","Without Sequence","40.87","",""
"24/02/2017 01:00:00 - 24/02/2017 02:00:00","BZN|CH","Without Sequence","39.09","",""
"24/02/2017 02:00:00 - 24/02/2017 03:00:00","BZN|CH","Without Sequence","36.84","",""
"24/02/2017 03:00:00 - 24/02/2017 04:00:00","BZN|CH","Without Sequence","34.77","",""
"24/02/2017 04:00:00 - 24/02/2017 05:00:00","BZN|CH","Without Sequence","35.54","",""
"24/02/2017 05:00:00 - 24/02/2017 06:00:00","BZN|CH","Without Sequence","39.18","",""
"24/02/2017 06:00:00 - 24/02/2017 07:00:00","BZN|CH","Without Sequence","46.17","",""
"24/02/2017 07:00:00 - 24/02/2017 08:00:00","BZN|CH","Without Sequence","55.96","",""
"24/02/2017 08:00:00 - 24/02/2017 09:00:00","BZN|CH","Without Sequence","58.18","",""
"24/02/2017 09:00:00 - 24/02/2017 10:00:00","BZN|CH","Without Sequence","57.94","",""
"24/02/2017 10:00:00 - 24/02/2017 11:00:00","BZN|CH","Without Sequence","57.50","",""
"24/02/2017 11:00:00 - 24/02/2017 12:00:00","BZN|CH","Without Sequence","58.08","",""
"24/02/2017 12:00:00 - 24/02/2017 13:00:00","BZN|CH","Without Sequence","54.80","",""
"24/02/2017 13:00:00 - 24/02/2017 14:00:00","BZN|CH","Without Sequence","53.52","",""
"24/02/2017 14:00:00 - 24/02/2017 15:00:00","BZN|CH","Without Sequence","54.23","",""
"24/02/2017 15:00:00 - 24/02/2017 16:00:00","BZN|CH","Without Sequence","53.71","",""
"24/02/2017 16:00:00 - 24/02/2017 17:00:00","BZN|CH","Without Sequence","54.00","",""
"24/02/2017 17:00:00 - 24/02/2017 18:00:00","BZN|CH","Without Sequence","54.99","",""
"24/02/2017 18:00:00 - 24/02/2017 19:00:00","BZN|CH","Without Sequence","60.40","",""
"24/02/2017 19:00:00 - 24/02/2017 20:00:00","BZN|CH","Without Sequence","59.30","",""
"24/02/2017 20:00:00 - 24/02/2017 21:00:00","BZN|CH","Without Sequence","54.87","",""
"24/02/2017 21:00:00 - 24/02/2017 22:00:00","BZN|CH","Without Sequence","49.45","",""
"24/02/2017 22:00:00 - 24/02/2017 23:00:00","BZN|CH","Without Sequence","49.00","",""
"24/02/2017 23:00:00 - 25/02/2017 00:00:00","BZN|CH","Without Sequence","45.53","",""
"25/02/2017 00:00:00 - 25/02/2017 01:00:00","BZN|CH","Without Sequence","46.79","",""
"25/02/2017 01:00:00 - 25/02/2017 02:00:00","BZN|CH","Without Sequence","43.86","",""
"25/02/2017 02:00:00 - 25/02/2017 03:00:00","BZN|CH","Without Sequence","41.86","",""
"25/02/2017 03:00:00 - 25/02/2017 04:00:00","BZN|CH","Without Sequence","38.63","",""
"25/02/2017 04:00:00 - 25/02/2017 05:00:00","BZN|CH","Without Sequence","37.47","",""
"25/02/2017 05:00:00 - 25/02/2017 06:00:00","BZN|CH","Without Sequence","39.04","",""
"25/02/2017 06:00:00 - 25/02/2017 07:00:00","BZN|CH","Without Sequence","42.04","",""
"25/02/2017 07:00:00 - 25/02/2017 08:00:00","BZN|CH","Without Sequence","43.65","",""
"25/02/2017 08:00:00 - 25/02/2017 09:00:00","BZN|CH","Without Sequence","45.06","",""
"25/02/2017 09:00:00 - 25/02/2017 10:00:00","BZN|CH","Without Sequence","48.13","",""
"25/02/2017 10:00:00 - 25/02/2017 11:00:00","BZN|CH","Without Sequence","47.96","",""
"25/02/2017 11:00:00 - 25/02/2017 12:00:00","BZN|CH","Without Sequence","45.72","",""
"25/02/2017 12:00:00 - 25/02/2017 13:00:00","BZN|CH","Without Sequence","44.94","",""
"25/02/2017 13:00:00 - 25/02/2017 14:00:00","BZN|CH","Without Sequence","42.42","",""
"25/02/2017 14:00:00 - 25/02/2017 15:00:00","BZN|CH","Without Sequence","39.57","",""
"25/02/2017 15:00:00 - 25/02/2017 16:00:00","BZN|CH","Without Sequence","38.88","",""
"25/02/2017 16:00:00 - 25/02/2017 17:00:00","BZN|CH","Without Sequence","42.59","",""
"25/02/2017 17:00:00 - 25/02/2017 18:00:00","BZN|CH","Without Sequence","46.67","",""
"25/02/2017 18:00:00 - 25/02/2017 19:00:00","BZN|CH","Without Sequence","54.47","",""
"25/02/2017 19:00:00 - 25/02/2017 20:00:00","BZN|CH","Without Sequence","56.08","",""
"25/02/2017 20:00:00 - 25/02/2017 21:00:00","BZN|CH","Without Sequence","53.05","",""
"25/02/2017 21:00:00 - 25/02/2017 22:00:00","BZN|CH","Without Sequence","50.80","",""
"25/02/2017 22:00:00 - 25/02/2017 23:00:00","BZN|CH","Without Sequence","48.08","",""
"25/02/2017 23:00:00 - 26/02/2017 00:00:00","BZN|CH","Without Sequence","46.62","",""
"26/02/2017 00:00:00 - 26/02/2017 01:00:00","BZN|CH","Without Sequence","45.87","",""
"26/02/2017 01:00:00 - 26/02/2017 02:00:00","BZN|CH","Without Sequence","43.68","",""
"26/02/2017 02:00:00 - 26/02/2017 03:00:00","BZN|CH","Without Sequence","41.37","",""
"26/02/2017 03:00:00 - 26/02/2017 04:00:00","BZN|CH","Without Sequence","38.14","",""
"26/02/2017 04:00:00 - 26/02/2017 05:00:00","BZN|CH","Without Sequence","37.05","",""
"26/02/2017 05:00:00 - 26/02/2017 06:00:00","BZN|CH","Without Sequence","37.66","",""
"26/02/2017 06:00:00 - 26/02/2017 07:00:00","BZN|CH","Without Sequence","39.72","",""
"26/02/2017 07:00:00 - 26/02/2017 08:00:00","BZN|CH","Without Sequence","39.81","",""
"26/02/2017 08:00:00 - 26/02/2017 09:00:00","BZN|CH","Without Sequence","42.09","",""
"26/02/2017 09:00:00 - 26/02/2017 10:00:00","BZN|CH","Without Sequence","39.22","",""
"26/02/2017 10:00:00 - 26/02/2017 11:00:00","BZN|CH","Without Sequence","38.42","",""
"26/02/2017 11:00:00 - 26/02/2017 12:00:00","BZN|CH","Without Sequence","39.79","",""
"26/02/2017 12:00:00 - 26/02/2017 13:00:00","BZN|CH","Without Sequence","40.07","",""
"26/02/2017 13:00:00 - 26/02/2017 14:00:00","BZN|CH","Without Sequence","37.76","",""
"26/02/2017 14:00:00 - 26/02/2017 15:00:00","BZN|CH","Without Sequence","29.13","",""
"26/02/2017 15:00:00 - 26/02/2017 16:00:00","BZN|CH","Without Sequence","26.18","",""
"26/02/2017 16:00:00 - 26/02/2017 17:00:00","BZN|CH","Without Sequence","28.76","",""
"26/02/2017 17:00:00 - 26/02/2017 18:00:00","BZN|CH","Without Sequence","43.00","",""
"26/02/2017 18:00:00 - 26/02/2017 19:00:00","BZN|CH","Without Sequence","52.82","",""
"26/02/2017 19:00:00 - 26/02/2017 20:00:00","BZN|CH","Without Sequence","55.06","",""
"26/02/2017 20:00:00 - 26/02/2017 21:00:00","BZN|CH","Without Sequence","52.02","",""
"26/02/2017 21:00:00 - 26/02/2017 22:00:00","BZN|CH","Without Sequence","49.07","",""
"26/02/2017 22:00:00 - 26/02/2017 23:00:00","BZN|CH","Without Sequence","45.90","",""
"26/02/2017 23:00:00 - 27/02/2017 00:00:00","BZN|CH","Without Sequence","43.03","",""
"27/02/2017 00:00:00 - 27/02/2017 01:00:00","BZN|CH","Without Sequence","41.04","",""
"27/02/2017 01:00:00 - 27/02/2017 02:00:00","BZN|CH","Without Sequence","37.10","",""
"27/02/2017 02:00:00 - 27/02/2017 03:00:00","BZN|CH","Without Sequence","37.04","",""
"27/02/2017 03:00:00 - 27/02/2017 04:00:00","BZN|CH","Without Sequence","37.25","",""
"27/02/2017 04:00:00 - 27/02/2017 05:00:00","BZN|CH","Without Sequence","37.93","",""
"27/02/2017 05:00:00 - 27/02/2017 06:00:00","BZN|CH","Without Sequence","42.01","",""
"27/02/2017 06:00:00 - 27/02/2017 07:00:00","BZN|CH","Without Sequence","51.50","",""
"27/02/2017 07:00:00 - 27/02/2017 08:00:00","BZN|CH","Without Sequence","56.16","",""
"27/02/2017 08:00:00 - 27/02/2017 09:00:00","BZN|CH","Without Sequence","56.94","",""
"27/02/2017 09:00:00 - 27/02/2017 10:00:00","BZN|CH","Without Sequence","55.06","",""
"27/02/2017 10:00:00 - 27/02/2017 11:00:00","BZN|CH","Without Sequence","54.27","",""
"27/02/2017 11:00:00 - 27/02/2017 12:00:00","BZN|CH","Without Sequence","54.43","",""
"27/02/2017 12:00:00 - 27/02/2017 13:00:00","BZN|CH","Without Sequence","52.98","",""
"27/02/2017 13:00:00 - 27/02/2017 14:00:00","BZN|CH","Without Sequence","52.93","",""
"27/02/2017 14:00:00 - 27/02/2017 15:00:00","BZN|CH","Without Sequence","52.91","",""
"27/02/2017 15:00:00 - 27/02/2017 16:00:00","BZN|CH","Without Sequence","55.27","",""
"27/02/2017 16:00:00 - 27/02/2017 17:00:00","BZN|CH","Without Sequence","56.12","",""
"27/02/2017 17:00:00 - 27/02/2017 18:00:00","BZN|CH","Without Sequence","56.64","",""
"27/02/2017 18:00:00 - 27/02/2017 19:00:00","BZN|CH","Without Sequence","56.98","",""
"27/02/2017 19:00:00 - 27/02/2017 20:00:00","BZN|CH","Without Sequence","56.92","",""
"27/02/2017 20:00:00 - 27/02/2017 21:00:00","BZN|CH","Without Sequence","53.53","",""
"27/02/2017 21:00:00 - 27/02/2017 22:00:00","BZN|CH","Without Sequence","51.23","",""
"27/02/2017 22:00:00 - 27/02/2017 23:00:00","BZN|CH","Without Sequence","47.81","",""
"27/02/2017 23:00:00 - 28/02/2017 00:00:00","BZN|CH","Without Sequence","43.10","",""
"28/02/2017 00:00:00 - 28/02/2017 01:00:00","BZN|CH","Without Sequence","40.88","",""
"28/02/2017 01:00:00 - 28/02/2017 02:00:00","BZN|CH","Without Sequence","37.94","",""
"28/02/2017 02:00:00 - 28/02/2017 03:00:00","BZN|CH","Without Sequence","36.10","",""
"28/02/2017 03:00:00 - 28/02/2017 04:00:00","BZN|CH","Without Sequence","33.82","",""
"28/02/2017 04:00:00 - 28/02/2017 05:00:00","BZN|CH","Without Sequence","34.65","",""
"28/02/2017 05:00:00 - 28/02/2017 06:00:00","BZN|CH","Without Sequence","38.75","",""
"28/02/2017 06:00:00 - 28/02/2017 07:00:00","BZN|CH","Without Sequence","46.90","",""
"28/02/2017 07:00:00 - 28/02/2017 08:00:00","BZN|CH","Without Sequence","49.97","",""
"28/02/2017 08:00:00 - 28/02/2017 09:00:00","BZN|CH","Without Sequence","52.40","",""
"28/02/2017 09:00:00 - 28/02/2017 10:00:00","BZN|CH","Without Sequence","52.98","",""
"28/02/2017 10:00:00 - 28/02/2017 11:00:00","BZN|CH","Without Sequence","51.48","",""
"28/02/2017 11:00:00 - 28/02/2017 12:00:00","BZN|CH","Without Sequence","51.31","",""
"28/02/2017 12:00:00 - 28/02/2017 13:00:00","BZN|CH","Without Sequence","49.57","",""
"28/02/2017 13:00:00 - 28/02/2017 14:00:00","BZN|CH","Without Sequence","50.06","",""
"28/02/2017 14:00:00 - 28/02/2017 15:00:00","BZN|CH","Without Sequence","50.95","",""
"28/02/2017 15:00:00 - 28/02/2017 16:00:00","BZN|CH","Without Sequence","51.77","",""
"28/02/2017 16:00:00 - 28/02/2017 17:00:00","BZN|CH","Without Sequence","52.01","",""
"28/02/2017 17:00:00 - 28/02/2017 18:00:00","BZN|CH","Without Sequence","51.75","",""
"28/02/2017 18:00:00 - 28/02/2017 19:00:00","BZN|CH","Without Sequence","53.28","",""
"28/02/2017 19:00:00 - 28/02/2017 20:00:00","BZN|CH","Without Sequence","54.33","",""
"28/02/2017 20:00:00 - 28/02/2017 21:00:00","BZN|CH","Without Sequence","50.90","",""
"28/02/2017 21:00:00 - 28/02/2017 22:00:00","BZN|CH","Without Sequence","45.89","",""
"28/02/2017 22:00:00 - 28/02/2017 23:00:00","BZN|CH","Without Sequence","45.92","",""
"28/02/2017 23:00:00 - 01/03/2017 00:00:00","BZN|CH","Without Sequence","42.23","",""
"01/03/2017 00:00:00 - 01/03/2017 01:00:00","BZN|CH","Without Sequence","40.97","",""
"01/03/2017 01:00:00 - 01/03/2017 02:00:00","BZN|CH","Without Sequence","38.36","",""
"01/03/2017 02:00:00 - 01/03/2017 03:00:00","BZN|CH","Without Sequence","37.63","",""
"01/03/2017 03:00:00 - 01/03/2017 04:00:00","BZN|CH","Without Sequence","36.56","",""
"01/03/2017 04:00:00 - 01/03/2017 05:00:00","BZN|CH","Without Sequence","36.10","",""
"01/03/2017 05:00:00 - 01/03/2017 06:00:00","BZN|CH","Without Sequence","40.01","",""
"01/03/2017 06:00:00 - 01/03/2017 07:00:00","BZN|CH","Without Sequence","45.13","",""
"01/03/2017 07:00:00 - 01/03/2017 08:00:00","BZN|CH","Without Sequence","52.05","",""
"01/03/2017 08:00:00 - 01/03/2017 09:00:00","BZN|CH","Without Sequence","55.34","",""
"01/03/2017 09:00:00 - 01/03/2017 10:00:00","BZN|CH","Without Sequence","54.21","",""
"01/03/2017 10:00:00 - 01/03/2017 11:00:00","BZN|CH","Without Sequence","53.19","",""
"01/03/2017 11:00:00 - 01/03/2017 12:00:00","BZN|CH","Without Sequence","52.06","",""
"01/03/2017 12:00:00 - 01/03/2017 13:00:00","BZN|CH","Without Sequence","48.97","",""
"01/03/2017 13:00:00 - 01/03/2017 14:00:00","BZN|CH","Without Sequence","46.71","",""
"01/03/2017 14:00:00 - 01/03/2017 15:00:00","BZN|CH","Without Sequence","47.08","",""
"01/03/2017 15:00:00 - 01/03/2017 16:00:00","BZN|CH","Without Sequence","51.02","",""
"01/03/2017 16:00:00 - 01/03/2017 17:00:00","BZN|CH","Without Sequence","51.79","",""
"01/03/2017 17:00:00 - 01/03/2017 18:00:00","BZN|CH","Without Sequence","54.14","",""
"01/03/2017 18:00:00 - 01/03/2017 19:00:00","BZN|CH","Without Sequence","54.84","",""
"01/03/2017 19:00:00 - 01/03/2017 20:00:00","BZN|CH","Without Sequence","56.08","",""
"01/03/2017 20:00:00 - 01/03/2017 21:00:00","BZN|CH","Without Sequence","53.67","",""
"01/03/2017 21:00:00 - 01/03/2017 22:00:00","BZN|CH","Without Sequence","50.30","",""
"01/03/2017 22:00:00 - 01/03/2017 23:00:00","BZN|CH","Without Sequence","49.50","",""
"01/03/2017 23:00:00 - 02/03/2017 00:00:00","BZN|CH","Without Sequence","45.14","",""
"02/03/2017 00:00:00 - 02/03/2017 01:00:00","BZN|CH","Without Sequence","44.05","",""
"02/03/2017 01:00:00 - 02/03/2017 02:00:00","BZN|CH","Without Sequence","41.43","",""
"02/03/2017 02:00:00 - 02/03/2017 03:00:00","BZN|CH","Without Sequence","37.59","",""
"02/03/2017 03:00:00 - 02/03/2017 04:00:00","BZN|CH","Without Sequence","35.21","",""
"02/03/2017 04:00:00 - 02/03/2017 05:00:00","BZN|CH","Without Sequence","35.93","",""
"02/03/2017 05:00:00 - 02/03/2017 06:00:00","BZN|CH","Without Sequence","41.96","",""
"02/03/2017 06:00:00 - 02/03/2017 07:00:00","BZN|CH","Without Sequence","48.13","",""
"02/03/2017 07:00:00 - 02/03/2017 08:00:00","BZN|CH","Without Sequence","53.27","",""
"02/03/2017 08:00:00 - 02/03/2017 09:00:00","BZN|CH","Without Sequence","56.06","",""
"02/03/2017 09:00:00 - 02/03/2017 10:00:00","BZN|CH","Without Sequence","56.72","",""
"02/03/2017 10:00:00 - 02/03/2017 11:00:00","BZN|CH","Without Sequence","56.06","",""
"02/03/2017 11:00:00 - 02/03/2017 12:00:00","BZN|CH","Without Sequence","54.04","",""
"02/03/2017 12:00:00 - 02/03/2017 13:00:00","BZN|CH","Without Sequence","52.04","",""
"02/03/2017 13:00:00 - 02/03/2017 14:00:00","BZN|CH","Without Sequence","51.82","",""
"02/03/2017 14:00:00 - 02/03/2017 15:00:00","BZN|CH","Without Sequence","51.75","",""
"02/03/2017 15:00:00 - 02/03/2017 16:00:00","BZN|CH","Without Sequence","51.49","",""
"02/03/2017 16:00:00 - 02/03/2017 17:00:00","BZN|CH","Without Sequence","53.22","",""
"02/03/2017 17:00:00 - 02/03/2017 18:00:00","BZN|CH","Without Sequence","52.58","",""
"02/03/2017 18:00:00 - 02/03/2017 19:00:00","BZN|CH","Without Sequence","57.97","",""
"02/03/2017 19:00:00 - 02/03/2017 20:00:00","BZN|CH","Without Sequence","59.71","",""
"02/03/2017 20:00:00 - 02/03/2017 21:00:00","BZN|CH","Without Sequence","56.54","",""
"02/03/2017 21:00:00 - 02/03/2017 22:00:00","BZN|CH","Without Sequence","52.63","",""
"02/03/2017 22:00:00 - 02/03/2017 23:00:00","BZN|CH","Without Sequence","51.25","",""
"02/03/2017 23:00:00 - 03/03/2017 00:00:00","BZN|CH","Without Sequence","47.87","",""
"03/03/2017 00:00:00 - 03/03/2017 01:00:00","BZN|CH","Without Sequence","44.79","",""
"03/03/2017 01:00:00 - 03/03/2017 02:00:00","BZN|CH","Without Sequence","41.89","",""
"03/03/2017 02:00:00 - 03/03/2017 03:00:00","BZN|CH","Without Sequence","42.02","",""
"03/03/2017 03:00:00 - 03/03/2017 04:00:00","BZN|CH","Without Sequence","40.76","",""
"03/03/2017 04:00:00 - 03/03/2017 05:00:00","BZN|CH","Without Sequence","41.00","",""
"03/03/2017 05:00:00 - 03/03/2017 06:00:00","BZN|CH","Without Sequence","45.15","",""
"03/03/2017 06:00:00 - 03/03/2017 07:00:00","BZN|CH","Without Sequence","47.90","",""
"03/03/2017 07:00:00 - 03/03/2017 08:00:00","BZN|CH","Without Sequence","52.64","",""
"03/03/2017 08:00:00 - 03/03/2017 09:00:00","BZN|CH","Without Sequence","54.47","",""
"03/03/2017 09:00:00 - 03/03/2017 10:00:00","BZN|CH","Without Sequence","54.06","",""
