"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"23/03/2022 10:00:00 - 23/03/2022 11:00:00","BZN|CH","Without Sequence","217.05","",""
"23/03/2022 11:00:00 - 23/03/2022 12:00:00","BZN|CH","Without Sequence","210.06","",""
"23/03/2022 12:00:00 - 23/03/2022 13:00:00","BZN|CH","Without Sequence","206.79","",""
"23/03/2022 13:00:00 - 23/03/2022 14:00:00","BZN|CH","Without Sequence","201.41","",""
"23/03/2022 14:00:00 - 23/03/2022 15:00:00","BZN|CH","Without Sequence","200.57","",""
"23/03/2022 15:00:00 - 23/03/2022 16:00:00","BZN|CH","Without Sequence","205.50","",""
"23/03/2022 16:00:00 - 23/03/2022 17:00:00","BZN|CH","Without Sequence","221.29","",""
"23/03/2022 17:00:00 - 23/03/2022 18:00:00","BZN|CH","Without Sequence","260.70","",""
"23/03/2022 18:00:00 - 23/03/2022 19:00:00","BZN|CH","Without Sequence","300.95","",""
"23/03/2022 19:00:00 - 23/03/2022 20:00:00","BZN|CH","Without Sequence","359.04","",""
"23/03/2022 20:00:00 - 23/03/2022 21:00:00","BZN|CH","Without Sequence","300.09","",""
"23/03/2022 21:00:00 - 23/03/2022 22:00:00","BZN|CH","Without Sequence","261.05","",""
"23/03/2022 22:00:00 - 23/03/2022 23:00:00","BZN|CH","Without Sequence","243.46","",""
"23/03/2022 23:00:00 - 24/03/2022 00:00:00","BZN|CH","Without Sequence","226.06","",""
"24/03/2022 00:00:00 - 24/03/2022 01:00:00","BZN|CH","Without Sequence","226.20","",""
"24/03/2022 01:00:00 - 24/03/2022 02:00:00","BZN|CH","Without Sequence","215.44","",""
"24/03/2022 02:00:00 - 24/03/2022 03:00:00","BZN|CH","Without Sequence","212.18","",""
"24/03/2022 03:00:00 - 24/03/2022 04:00:00","BZN|CH","Without Sequence","212.03","",""
"24/03/2022 04:00:00 - 24/03/2022 05:00:00","BZN|CH","Without Sequence","215.72","",""
"24/03/2022 05:00:00 - 24/03/2022 06:00:00","BZN|CH","Without Sequence","228.68","",""
"24/03/2022 06:00:00 - 24/03/2022 07:00:00","BZN|CH","Without Sequence","273.77","",""
"24/03/2022 07:00:00 - 24/03/2022 08:00:00","BZN|CH","Without Sequence","296.07","",""
"24/03/2022 08:00:00 - 24/03/2022 09:00:00","BZN|CH","Without Sequence","280.03","",""
"24/03/2022 09:00:00 - 24/03/2022 10:00:00","BZN|CH","Without Sequence","260.67","",""
"24/03/2022 10:00:00 - 24/03/2022 11:00:00","BZN|CH","Without Sequence","222.15","",""
"24/03/2022 11:00:00 - 24/03/2022 12:00:00","BZN|CH","Without Sequence","215.00","",""
"24/03/2022 12:00:00 - 24/03/2022 13:00:00","BZN|CH","Without Sequence","211.05","",""
"24/03/2022 13:00:00 - 24/03/2022 14:00:00","BZN|CH","Without Sequence","211.27","",""
"24/03/2022 14:00:00 - 24/03/2022 15:00:00","BZN|CH","Without Sequence","210.60","",""
"24/03/2022 15:00:00 - 24/03/2022 16:00:00","BZN|CH","Without Sequence","215.38","",""
"24/03/2022 16:00:00 - 24/03/2022 17:00:00","BZN|CH","Without Sequence","229.51","",""
"24/03/2022 17:00:00 - 24/03/2022 18:00:00","BZN|CH","Without Sequence","267.82","",""
"24/03/2022 18:00:00 - 24/03/2022 19:00:00","BZN|CH","Without Sequence","309.74","",""
"24/03/2022 19:00:00 - 24/03/2022 20:00:00","BZN|CH","Without Sequence","361.90","",""
"24/03/2022 20:00:00 - 24/03/2022 21:00:00","BZN|CH","Without Sequence","306.18","",""
"24/03/2022 21:00:00 - 24/03/2022 22:00:00","BZN|CH","Without Sequence","267.46","",""
"24/03/2022 22:00:00 - 24/03/2022 23:00:00","BZN|CH","Without Sequence","243.16","",""
"24/03/2022 23:00:00 - 25/03/2022 00:00:00","BZN|CH","Without Sequence","222.10","",""
"25/03/2022 00:00:00 - 25/03/2022 01:00:00","BZN|CH","Without Sequence","246.02","",""
"25/03/2022 01:00:00 - 25/03/2022 02:00:00","BZN|CH","Without Sequence","242.41","",""
"25/03/2022 02:00:00 - 25/03/2022 03:00:00","BZN|CH","Without Sequence","238.41","",""
"25/03/2022 03:00:00 - 25/03/2022 04:00:00","BZN|CH","Without Sequence","234.65","",""
"25/03/2022 04:00:00 - 25/03/2022 05:00:00","BZN|CH","Without Sequence","237.79","",""
"25/03/2022 05:00:00 - 25/03/2022 06:00:00","BZN|CH","Without Sequence","247.20","",""
"25/03/2022 06:00:00 - 25/03/2022 07:00:00","BZN|CH","Without Sequence","296.07","",""
"25/03/2022 07:00:00 - 25/03/2022 08:00:00","BZN|CH","Without Sequence","315.42","",""
"25/03/2022 08:00:00 - 25/03/2022 09:00:00","BZN|CH","Without Sequence","300.53","",""
"25/03/2022 09:00:00 - 25/03/2022 10:00:00","BZN|CH","Without Sequence","278.55","",""
"25/03/2022 10:00:00 - 25/03/2022 11:00:00","BZN|CH","Without Sequence","268.95","",""
"25/03/2022 11:00:00 - 25/03/2022 12:00:00","BZN|CH","Without Sequence","248.75","",""
"25/03/2022 12:00:00 - 25/03/2022 13:00:00","BZN|CH","Without Sequence","244.82","",""
"25/03/2022 13:00:00 - 25/03/2022 14:00:00","BZN|CH","Without Sequence","239.93","",""
"25/03/2022 14:00:00 - 25/03/2022 15:00:00","BZN|CH","Without Sequence","237.75","",""
"25/03/2022 15:00:00 - 25/03/2022 16:00:00","BZN|CH","Without Sequence","241.28","",""
"25/03/2022 16:00:00 - 25/03/2022 17:00:00","BZN|CH","Without Sequence","247.81","",""
"25/03/2022 17:00:00 - 25/03/2022 18:00:00","BZN|CH","Without Sequence","278.70","",""
"25/03/2022 18:00:00 - 25/03/2022 19:00:00","BZN|CH","Without Sequence","311.04","",""
"25/03/2022 19:00:00 - 25/03/2022 20:00:00","BZN|CH","Without Sequence","344.31","",""
"25/03/2022 20:00:00 - 25/03/2022 21:00:00","BZN|CH","Without Sequence","305.46","",""
"25/03/2022 21:00:00 - 25/03/2022 22:00:00","BZN|CH","Without Sequence","274.64","",""
"25/03/2022 22:00:00 - 25/03/2022 23:00:00","BZN|CH","Without Sequence","255.25","",""
"25/03/2022 23:00:00 - 26/03/2022 00:00:00","BZN|CH","Without Sequence","243.05","",""
"26/03/2022 00:00:00 - 26/03/2022 01:00:00","BZN|CH","Without Sequence","241.69","",""
"26/03/2022 01:00:00 - 26/03/2022 02:00:00","BZN|CH","Without Sequence","240.12","",""
"26/03/2022 02:00:00 - 26/03/2022 03:00:00","BZN|CH","Without Sequence","236.92","",""
"26/03/2022 03:00:00 - 26/03/2022 04:00:00","BZN|CH","Without Sequence","231.18","",""
"26/03/2022 04:00:00 - 26/03/2022 05:00:00","BZN|CH","Without Sequence","236.88","",""
"26/03/2022 05:00:00 - 26/03/2022 06:00:00","BZN|CH","Without Sequence","234.86","",""
"26/03/2022 06:00:00 - 26/03/2022 07:00:00","BZN|CH","Without Sequence","241.10","",""
"26/03/2022 07:00:00 - 26/03/2022 08:00:00","BZN|CH","Without Sequence","257.42","",""
"26/03/2022 08:00:00 - 26/03/2022 09:00:00","BZN|CH","Without Sequence","260.27","",""
"26/03/2022 09:00:00 - 26/03/2022 10:00:00","BZN|CH","Without Sequence","241.66","",""
"26/03/2022 10:00:00 - 26/03/2022 11:00:00","BZN|CH","Without Sequence","233.48","",""
"26/03/2022 11:00:00 - 26/03/2022 12:00:00","BZN|CH","Without Sequence","204.69","",""
"26/03/2022 12:00:00 - 26/03/2022 13:00:00","BZN|CH","Without Sequence","186.75","",""
"26/03/2022 13:00:00 - 26/03/2022 14:00:00","BZN|CH","Without Sequence","174.67","",""
"26/03/2022 14:00:00 - 26/03/2022 15:00:00","BZN|CH","Without Sequence","168.37","",""
"26/03/2022 15:00:00 - 26/03/2022 16:00:00","BZN|CH","Without Sequence","177.98","",""
"26/03/2022 16:00:00 - 26/03/2022 17:00:00","BZN|CH","Without Sequence","207.75","",""
"26/03/2022 17:00:00 - 26/03/2022 18:00:00","BZN|CH","Without Sequence","241.06","",""
"26/03/2022 18:00:00 - 26/03/2022 19:00:00","BZN|CH","Without Sequence","272.69","",""
"26/03/2022 19:00:00 - 26/03/2022 20:00:00","BZN|CH","Without Sequence","289.02","",""
"26/03/2022 20:00:00 - 26/03/2022 21:00:00","BZN|CH","Without Sequence","283.09","",""
"26/03/2022 21:00:00 - 26/03/2022 22:00:00","BZN|CH","Without Sequence","257.26","",""
"26/03/2022 22:00:00 - 26/03/2022 23:00:00","BZN|CH","Without Sequence","242.39","",""
"26/03/2022 23:00:00 - 27/03/2022 00:00:00","BZN|CH","Without Sequence","240.38","",""
"27/03/2022 00:00:00 - 27/03/2022 01:00:00 (CET)","BZN|CH","Without Sequence","225.48","",""
"27/03/2022 01:00:00 (CET) - 27/03/2022 03:00:00 (CEST)","BZN|CH","Without Sequence","220.01","",""
"27/03/2022 03:00:00 (CEST) - 27/03/2022 04:00:00","BZN|CH","Without Sequence","211.96","",""
"27/03/2022 04:00:00 - 27/03/2022 05:00:00","BZN|CH","Without Sequence","207.67","",""
"27/03/2022 05:00:00 - 27/03/2022 06:00:00","BZN|CH","Without Sequence","209.76","",""
"27/03/2022 06:00:00 - 27/03/2022 07:00:00","BZN|CH","Without Sequence","207.63","",""
"27/03/2022 07:00:00 - 27/03/2022 08:00:00","BZN|CH","Without Sequence","211.87","",""
"27/03/2022 08:00:00 - 27/03/2022 09:00:00","BZN|CH","Without Sequence","207.49","",""
"27/03/2022 09:00:00 - 27/03/2022 10:00:00","BZN|CH","Without Sequence","199.22","",""
"27/03/2022 10:00:00 - 27/03/2022 11:00:00","BZN|CH","Without Sequence","193.32","",""
"27/03/2022 11:00:00 - 27/03/2022 12:00:00","BZN|CH","Without Sequence","177.89","",""
"27/03/2022 12:00:00 - 27/03/2022 13:00:00","BZN|CH","Without Sequence","167.20","",""
"27/03/2022 13:00:00 - 27/03/2022 14:00:00","BZN|CH","Without Sequence","123.92","",""
"27/03/2022 14:00:00 - 27/03/2022 15:00:00","BZN|CH","Without Sequence","57.75","",""
"27/03/2022 15:00:00 - 27/03/2022 16:00:00","BZN|CH","Without Sequence","100.91","",""
"27/03/2022 16:00:00 - 27/03/2022 17:00:00","BZN|CH","Without Sequence","149.72","",""
"27/03/2022 17:00:00 - 27/03/2022 18:00:00","BZN|CH","Without Sequence","191.06","",""
"27/03/2022 18:00:00 - 27/03/2022 19:00:00","BZN|CH","Without Sequence","222.36","",""
"27/03/2022 19:00:00 - 27/03/2022 20:00:00","BZN|CH","Without Sequence","253.61","",""
"27/03/2022 20:00:00 - 27/03/2022 21:00:00","BZN|CH","Without Sequence","266.05","",""
"27/03/2022 21:00:00 - 27/03/2022 22:00:00","BZN|CH","Without Sequence","246.78","",""
"27/03/2022 22:00:00 - 27/03/2022 23:00:00","BZN|CH","Without Sequence","237.99","",""
"27/03/2022 23:00:00 - 28/03/2022 00:00:00","BZN|CH","Without Sequence","239.40","",""
"28/03/2022 00:00:00 - 28/03/2022 01:00:00","BZN|CH","Without Sequence","199.19","",""
"28/03/2022 01:00:00 - 28/03/2022 02:00:00","BZN|CH","Without Sequence","199.64","",""
"28/03/2022 02:00:00 - 28/03/2022 03:00:00","BZN|CH","Without Sequence","198.17","",""
"28/03/2022 03:00:00 - 28/03/2022 04:00:00","BZN|CH","Without Sequence","193.56","",""
"28/03/2022 04:00:00 - 28/03/2022 05:00:00","BZN|CH","Without Sequence","198.03","",""
"28/03/2022 05:00:00 - 28/03/2022 06:00:00","BZN|CH","Without Sequence","216.52","",""
"28/03/2022 06:00:00 - 28/03/2022 07:00:00","BZN|CH","Without Sequence","261.50","",""
"28/03/2022 07:00:00 - 28/03/2022 08:00:00","BZN|CH","Without Sequence","319.80","",""
"28/03/2022 08:00:00 - 28/03/2022 09:00:00","BZN|CH","Without Sequence","307.63","",""
"28/03/2022 09:00:00 - 28/03/2022 10:00:00","BZN|CH","Without Sequence","288.96","",""
"28/03/2022 10:00:00 - 28/03/2022 11:00:00","BZN|CH","Without Sequence","288.63","",""
"28/03/2022 11:00:00 - 28/03/2022 12:00:00","BZN|CH","Without Sequence","257.82","",""
"28/03/2022 12:00:00 - 28/03/2022 13:00:00","BZN|CH","Without Sequence","245.59","",""
"28/03/2022 13:00:00 - 28/03/2022 14:00:00","BZN|CH","Without Sequence","235.29","",""
"28/03/2022 14:00:00 - 28/03/2022 15:00:00","BZN|CH","Without Sequence","222.07","",""
"28/03/2022 15:00:00 - 28/03/2022 16:00:00","BZN|CH","Without Sequence","219.28","",""
"28/03/2022 16:00:00 - 28/03/2022 17:00:00","BZN|CH","Without Sequence","216.99","",""
"28/03/2022 17:00:00 - 28/03/2022 18:00:00","BZN|CH","Without Sequence","233.31","",""
"28/03/2022 18:00:00 - 28/03/2022 19:00:00","BZN|CH","Without Sequence","264.36","",""
"28/03/2022 19:00:00 - 28/03/2022 20:00:00","BZN|CH","Without Sequence","292.12","",""
"28/03/2022 20:00:00 - 28/03/2022 21:00:00","BZN|CH","Without Sequence","291.15","",""
"28/03/2022 21:00:00 - 28/03/2022 22:00:00","BZN|CH","Without Sequence","285.06","",""
"28/03/2022 22:00:00 - 28/03/2022 23:00:00","BZN|CH","Without Sequence","256.01","",""
"28/03/2022 23:00:00 - 29/03/2022 00:00:00","BZN|CH","Without Sequence","242.06","",""
"29/03/2022 00:00:00 - 29/03/2022 01:00:00","BZN|CH","Without Sequence","225.85","",""
"29/03/2022 01:00:00 - 29/03/2022 02:00:00","BZN|CH","Without Sequence","218.97","",""
"29/03/2022 02:00:00 - 29/03/2022 03:00:00","BZN|CH","Without Sequence","209.15","",""
"29/03/2022 03:00:00 - 29/03/2022 04:00:00","BZN|CH","Without Sequence","204.91","",""
"29/03/2022 04:00:00 - 29/03/2022 05:00:00","BZN|CH","Without Sequence","205.46","",""
"29/03/2022 05:00:00 - 29/03/2022 06:00:00","BZN|CH","Without Sequence","218.59","",""
"29/03/2022 06:00:00 - 29/03/2022 07:00:00","BZN|CH","Without Sequence","264.96","",""
"29/03/2022 07:00:00 - 29/03/2022 08:00:00","BZN|CH","Without Sequence","317.96","",""
"29/03/2022 08:00:00 - 29/03/2022 09:00:00","BZN|CH","Without Sequence","328.88","",""
"29/03/2022 09:00:00 - 29/03/2022 10:00:00","BZN|CH","Without Sequence","296.91","",""
"29/03/2022 10:00:00 - 29/03/2022 11:00:00","BZN|CH","Without Sequence","289.47","",""
"29/03/2022 11:00:00 - 29/03/2022 12:00:00","BZN|CH","Without Sequence","274.81","",""
"29/03/2022 12:00:00 - 29/03/2022 13:00:00","BZN|CH","Without Sequence","263.97","",""
"29/03/2022 13:00:00 - 29/03/2022 14:00:00","BZN|CH","Without Sequence","238.62","",""
"29/03/2022 14:00:00 - 29/03/2022 15:00:00","BZN|CH","Without Sequence","224.35","",""
"29/03/2022 15:00:00 - 29/03/2022 16:00:00","BZN|CH","Without Sequence","224.88","",""
"29/03/2022 16:00:00 - 29/03/2022 17:00:00","BZN|CH","Without Sequence","227.33","",""
"29/03/2022 17:00:00 - 29/03/2022 18:00:00","BZN|CH","Without Sequence","237.28","",""
"29/03/2022 18:00:00 - 29/03/2022 19:00:00","BZN|CH","Without Sequence","277.52","",""
"29/03/2022 19:00:00 - 29/03/2022 20:00:00","BZN|CH","Without Sequence","303.30","",""
"29/03/2022 20:00:00 - 29/03/2022 21:00:00","BZN|CH","Without Sequence","292.42","",""
"29/03/2022 21:00:00 - 29/03/2022 22:00:00","BZN|CH","Without Sequence","274.16","",""
"29/03/2022 22:00:00 - 29/03/2022 23:00:00","BZN|CH","Without Sequence","239.94","",""
"29/03/2022 23:00:00 - 30/03/2022 00:00:00","BZN|CH","Without Sequence","226.05","",""
"30/03/2022 00:00:00 - 30/03/2022 01:00:00","BZN|CH","Without Sequence","251.91","",""
"30/03/2022 01:00:00 - 30/03/2022 02:00:00","BZN|CH","Without Sequence","245.30","",""
"30/03/2022 02:00:00 - 30/03/2022 03:00:00","BZN|CH","Without Sequence","239.55","",""
"30/03/2022 03:00:00 - 30/03/2022 04:00:00","BZN|CH","Without Sequence","236.39","",""
"30/03/2022 04:00:00 - 30/03/2022 05:00:00","BZN|CH","Without Sequence","234.99","",""
"30/03/2022 05:00:00 - 30/03/2022 06:00:00","BZN|CH","Without Sequence","249.97","",""
"30/03/2022 06:00:00 - 30/03/2022 07:00:00","BZN|CH","Without Sequence","284.18","",""
"30/03/2022 07:00:00 - 30/03/2022 08:00:00","BZN|CH","Without Sequence","318.54","",""
"30/03/2022 08:00:00 - 30/03/2022 09:00:00","BZN|CH","Without Sequence","337.33","",""
"30/03/2022 09:00:00 - 30/03/2022 10:00:00","BZN|CH","Without Sequence","325.62","",""
"30/03/2022 10:00:00 - 30/03/2022 11:00:00","BZN|CH","Without Sequence","314.74","",""
"30/03/2022 11:00:00 - 30/03/2022 12:00:00","BZN|CH","Without Sequence","308.43","",""
"30/03/2022 12:00:00 - 30/03/2022 13:00:00","BZN|CH","Without Sequence","300.35","",""
"30/03/2022 13:00:00 - 30/03/2022 14:00:00","BZN|CH","Without Sequence","301.07","",""
"30/03/2022 14:00:00 - 30/03/2022 15:00:00","BZN|CH","Without Sequence","291.30","",""
"30/03/2022 15:00:00 - 30/03/2022 16:00:00","BZN|CH","Without Sequence","286.09","",""
"30/03/2022 16:00:00 - 30/03/2022 17:00:00","BZN|CH","Without Sequence","271.73","",""
"30/03/2022 17:00:00 - 30/03/2022 18:00:00","BZN|CH","Without Sequence","280.80","",""
"30/03/2022 18:00:00 - 30/03/2022 19:00:00","BZN|CH","Without Sequence","298.48","",""
"30/03/2022 19:00:00 - 30/03/2022 20:00:00","BZN|CH","Without Sequence","312.47","",""
"30/03/2022 20:00:00 - 30/03/2022 21:00:00","BZN|CH","Without Sequence","300.52","",""
"30/03/2022 21:00:00 - 30/03/2022 22:00:00","BZN|CH","Without Sequence","281.42","",""
"30/03/2022 22:00:00 - 30/03/2022 23:00:00","BZN|CH","Without Sequence","267.10","",""
"30/03/2022 23:00:00 - 31/03/2022 00:00:00","BZN|CH","Without Sequence","256.74","",""
"31/03/2022 00:00:00 - 31/03/2022 01:00:00","BZN|CH","Without Sequence","284.39","",""
"31/03/2022 01:00:00 - 31/03/2022 02:00:00","BZN|CH","Without Sequence","266.57","",""
"31/03/2022 02:00:00 - 31/03/2022 03:00:00","BZN|CH","Without Sequence","255.30","",""
"31/03/2022 03:00:00 - 31/03/2022 04:00:00","BZN|CH","Without Sequence","251.12","",""
"31/03/2022 04:00:00 - 31/03/2022 05:00:00","BZN|CH","Without Sequence","242.02","",""
"31/03/2022 05:00:00 - 31/03/2022 06:00:00","BZN|CH","Without Sequence","258.71","",""
"31/03/2022 06:00:00 - 31/03/2022 07:00:00","BZN|CH","Without Sequence","300.64","",""
"31/03/2022 07:00:00 - 31/03/2022 08:00:00","BZN|CH","Without Sequence","323.85","",""
"31/03/2022 08:00:00 - 31/03/2022 09:00:00","BZN|CH","Without Sequence","319.08","",""
"31/03/2022 09:00:00 - 31/03/2022 10:00:00","BZN|CH","Without Sequence","323.86","",""
"31/03/2022 10:00:00 - 31/03/2022 11:00:00","BZN|CH","Without Sequence","327.08","",""
"31/03/2022 11:00:00 - 31/03/2022 12:00:00","BZN|CH","Without Sequence","329.15","",""
"31/03/2022 12:00:00 - 31/03/2022 13:00:00","BZN|CH","Without Sequence","330.82","",""
"31/03/2022 13:00:00 - 31/03/2022 14:00:00","BZN|CH","Without Sequence","325.52","",""
"31/03/2022 14:00:00 - 31/03/2022 15:00:00","BZN|CH","Without Sequence","318.91","",""
"31/03/2022 15:00:00 - 31/03/2022 16:00:00","BZN|CH","Without Sequence","299.83","",""
"31/03/2022 16:00:00 - 31/03/2022 17:00:00","BZN|CH","Without Sequence","289.08","",""
"31/03/2022 17:00:00 - 31/03/2022 18:00:00","BZN|CH","Without Sequence","295.01","",""
"31/03/2022 18:00:00 - 31/03/2022 19:00:00","BZN|CH","Without Sequence","312.93","",""
"31/03/2022 19:00:00 - 31/03/2022 20:00:00","BZN|CH","Without Sequence","316.27","",""
"31/03/2022 20:00:00 - 31/03/2022 21:00:00","BZN|CH","Without Sequence","318.74","",""
"31/03/2022 21:00:00 - 31/03/2022 22:00:00","BZN|CH","Without Sequence","313.71","",""
"31/03/2022 22:00:00 - 31/03/2022 23:00:00","BZN|CH","Without Sequence","309.38","",""
"31/03/2022 23:00:00 - 01/04/2022 00:00:00","BZN|CH","Without Sequence","298.13","",""
"01/04/2022 00:00:00 - 01/04/2022 01:00:00","BZN|CH","Without Sequence","314.03","",""
"01/04/2022 01:00:00 - 01/04/2022 02:00:00","BZN|CH","Without Sequence","288.82","",""
"01/04/2022 02:00:00 - 01/04/2022 03:00:00","BZN|CH","Without Sequence","285.66","",""
"01/04/2022 03:00:00 - 01/04/2022 04:00:00","BZN|CH","Without Sequence","276.85","",""
"01/04/2022 04:00:00 - 01/04/2022 05:00:00","BZN|CH","Without Sequence","273.19","",""
"01/04/2022 05:00:00 - 01/04/2022 06:00:00","BZN|CH","Without Sequence","285.33","",""
"01/04/2022 06:00:00 - 01/04/2022 07:00:00","BZN|CH","Without Sequence","328.96","",""
"01/04/2022 07:00:00 - 01/04/2022 08:00:00","BZN|CH","Without Sequence","347.84","",""
"01/04/2022 08:00:00 - 01/04/2022 09:00:00","BZN|CH","Without Sequence","355.41","",""
"01/04/2022 09:00:00 - 01/04/2022 10:00:00","BZN|CH","Without Sequence","425.01","",""
"01/04/2022 10:00:00 - 01/04/2022 11:00:00","BZN|CH","Without Sequence","382.30","",""
"01/04/2022 11:00:00 - 01/04/2022 12:00:00","BZN|CH","Without Sequence","357.52","",""
"01/04/2022 12:00:00 - 01/04/2022 13:00:00","BZN|CH","Without Sequence","341.26","",""
"01/04/2022 13:00:00 - 01/04/2022 14:00:00","BZN|CH","Without Sequence","343.97","",""
"01/04/2022 14:00:00 - 01/04/2022 15:00:00","BZN|CH","Without Sequence","337.04","",""
"01/04/2022 15:00:00 - 01/04/2022 16:00:00","BZN|CH","Without Sequence","321.08","",""
"01/04/2022 16:00:00 - 01/04/2022 17:00:00","BZN|CH","Without Sequence","318.00","",""
"01/04/2022 17:00:00 - 01/04/2022 18:00:00","BZN|CH","Without Sequence","312.80","",""
"01/04/2022 18:00:00 - 01/04/2022 19:00:00","BZN|CH","Without Sequence","327.66","",""
"01/04/2022 19:00:00 - 01/04/2022 20:00:00","BZN|CH","Without Sequence","340.05","",""
"01/04/2022 20:00:00 - 01/04/2022 21:00:00","BZN|CH","Without Sequence","337.45","",""
"01/04/2022 21:00:00 - 01/04/2022 22:00:00","BZN|CH","Without Sequence","326.49","",""
"01/04/2022 22:00:00 - 01/04/2022 23:00:00","BZN|CH","Without Sequence","321.39","",""
"01/04/2022 23:00:00 - 02/04/2022 00:00:00","BZN|CH","Without Sequence","322.13","",""
"02/04/2022 00:00:00 - 02/04/2022 01:00:00","BZN|CH","Without Sequence","325.81","",""
"02/04/2022 01:00:00 - 02/04/2022 02:00:00","BZN|CH","Without Sequence","311.75","",""
"02/04/2022 02:00:00 - 02/04/2022 03:00:00","BZN|CH","Without Sequence","302.66","",""
"02/04/2022 03:00:00 - 02/04/2022 04:00:00","BZN|CH","Without Sequence","284.35","",""
"02/04/2022 04:00:00 - 02/04/2022 05:00:00","BZN|CH","Without Sequence","274.38","",""
"02/04/2022 05:00:00 - 02/04/2022 06:00:00","BZN|CH","Without Sequence","277.72","",""
"02/04/2022 06:00:00 - 02/04/2022 07:00:00","BZN|CH","Without Sequence","297.27","",""
"02/04/2022 07:00:00 - 02/04/2022 08:00:00","BZN|CH","Without Sequence","318.67","",""
"02/04/2022 08:00:00 - 02/04/2022 09:00:00","BZN|CH","Without Sequence","336.26","",""
"02/04/2022 09:00:00 - 02/04/2022 10:00:00","BZN|CH","Without Sequence","335.07","",""
"02/04/2022 10:00:00 - 02/04/2022 11:00:00","BZN|CH","Without Sequence","327.84","",""
"02/04/2022 11:00:00 - 02/04/2022 12:00:00","BZN|CH","Without Sequence","326.03","",""
"02/04/2022 12:00:00 - 02/04/2022 13:00:00","BZN|CH","Without Sequence","316.10","",""
"02/04/2022 13:00:00 - 02/04/2022 14:00:00","BZN|CH","Without Sequence","300.51","",""
"02/04/2022 14:00:00 - 02/04/2022 15:00:00","BZN|CH","Without Sequence","293.95","",""
"02/04/2022 15:00:00 - 02/04/2022 16:00:00","BZN|CH","Without Sequence","281.14","",""
"02/04/2022 16:00:00 - 02/04/2022 17:00:00","BZN|CH","Without Sequence","283.84","",""
"02/04/2022 17:00:00 - 02/04/2022 18:00:00","BZN|CH","Without Sequence","299.03","",""
"02/04/2022 18:00:00 - 02/04/2022 19:00:00","BZN|CH","Without Sequence","317.45","",""
"02/04/2022 19:00:00 - 02/04/2022 20:00:00","BZN|CH","Without Sequence","349.98","",""
"02/04/2022 20:00:00 - 02/04/2022 21:00:00","BZN|CH","Without Sequence","352.11","",""
"02/04/2022 21:00:00 - 02/04/2022 22:00:00","BZN|CH","Without Sequence","337.15","",""
"02/04/2022 22:00:00 - 02/04/2022 23:00:00","BZN|CH","Without Sequence","323.64","",""
"02/04/2022 23:00:00 - 03/04/2022 00:00:00","BZN|CH","Without Sequence","315.87","",""
"03/04/2022 00:00:00 - 03/04/2022 01:00:00","BZN|CH","Without Sequence","322.81","",""
"03/04/2022 01:00:00 - 03/04/2022 02:00:00","BZN|CH","Without Sequence","312.41","",""
"03/04/2022 02:00:00 - 03/04/2022 03:00:00","BZN|CH","Without Sequence","310.11","",""
"03/04/2022 03:00:00 - 03/04/2022 04:00:00","BZN|CH","Without Sequence","291.34","",""
"03/04/2022 04:00:00 - 03/04/2022 05:00:00","BZN|CH","Without Sequence","284.57","",""
"03/04/2022 05:00:00 - 03/04/2022 06:00:00","BZN|CH","Without Sequence","285.81","",""
"03/04/2022 06:00:00 - 03/04/2022 07:00:00","BZN|CH","Without Sequence","302.08","",""
"03/04/2022 07:00:00 - 03/04/2022 08:00:00","BZN|CH","Without Sequence","308.21","",""
"03/04/2022 08:00:00 - 03/04/2022 09:00:00","BZN|CH","Without Sequence","321.69","",""
"03/04/2022 09:00:00 - 03/04/2022 10:00:00","BZN|CH","Without Sequence","322.88","",""
"03/04/2022 10:00:00 - 03/04/2022 11:00:00","BZN|CH","Without Sequence","322.55","",""
"03/04/2022 11:00:00 - 03/04/2022 12:00:00","BZN|CH","Without Sequence","316.05","",""
"03/04/2022 12:00:00 - 03/04/2022 13:00:00","BZN|CH","Without Sequence","313.01","",""
"03/04/2022 13:00:00 - 03/04/2022 14:00:00","BZN|CH","Without Sequence","298.59","",""
"03/04/2022 14:00:00 - 03/04/2022 15:00:00","BZN|CH","Without Sequence","287.05","",""
"03/04/2022 15:00:00 - 03/04/2022 16:00:00","BZN|CH","Without Sequence","275.54","",""
"03/04/2022 16:00:00 - 03/04/2022 17:00:00","BZN|CH","Without Sequence","277.42","",""
"03/04/2022 17:00:00 - 03/04/2022 18:00:00","BZN|CH","Without Sequence","291.57","",""
"03/04/2022 18:00:00 - 03/04/2022 19:00:00","BZN|CH","Without Sequence","327.04","",""
"03/04/2022 19:00:00 - 03/04/2022 20:00:00","BZN|CH","Without Sequence","338.77","",""
"03/04/2022 20:00:00 - 03/04/2022 21:00:00","BZN|CH","Without Sequence","345.09","",""
"03/04/2022 21:00:00 - 03/04/2022 22:00:00","BZN|CH","Without Sequence","351.09","",""
"03/04/2022 22:00:00 - 03/04/2022 23:00:00","BZN|CH","Without Sequence","350.74","",""
"03/04/2022 23:00:00 - 04/04/2022 00:00:00","BZN|CH","Without Sequence","329.12","",""
"04/04/2022 00:00:00 - 04/04/2022 01:00:00","BZN|CH","Without Sequence","329.74","",""
