"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"20/04/2017 09:00:00 - 20/04/2017 10:00:00","BZN|NL","Without Sequence","44.00","",""
"20/04/2017 10:00:00 - 20/04/2017 11:00:00","BZN|NL","Without Sequence","33.00","",""
"20/04/2017 11:00:00 - 20/04/2017 12:00:00","BZN|NL","Without Sequence","32.10","",""
"20/04/2017 12:00:00 - 20/04/2017 13:00:00","BZN|NL","Without Sequence","32.40","",""
"20/04/2017 13:00:00 - 20/04/2017 14:00:00","BZN|NL","Without Sequence","32.40","",""
"20/04/2017 14:00:00 - 20/04/2017 15:00:00","BZN|NL","Without Sequence","30.34","",""
"20/04/2017 15:00:00 - 20/04/2017 16:00:00","BZN|NL","Without Sequence","30.14","",""
"20/04/2017 16:00:00 - 20/04/2017 17:00:00","BZN|NL","Without Sequence","30.86","",""
"20/04/2017 17:00:00 - 20/04/2017 18:00:00","BZN|NL","Without Sequence","36.89","",""
"20/04/2017 18:00:00 - 20/04/2017 19:00:00","BZN|NL","Without Sequence","39.94","",""
"20/04/2017 19:00:00 - 20/04/2017 20:00:00","BZN|NL","Without Sequence","45.01","",""
"20/04/2017 20:00:00 - 20/04/2017 21:00:00","BZN|NL","Without Sequence","46.61","",""
"20/04/2017 21:00:00 - 20/04/2017 22:00:00","BZN|NL","Without Sequence","41.73","",""
"20/04/2017 22:00:00 - 20/04/2017 23:00:00","BZN|NL","Without Sequence","30.00","",""
"20/04/2017 23:00:00 - 21/04/2017 00:00:00","BZN|NL","Without Sequence","30.93","",""
"21/04/2017 00:00:00 - 21/04/2017 01:00:00","BZN|NL","Without Sequence","29.30","",""
"21/04/2017 01:00:00 - 21/04/2017 02:00:00","BZN|NL","Without Sequence","29.30","",""
"21/04/2017 02:00:00 - 21/04/2017 03:00:00","BZN|NL","Without Sequence","30.00","",""
"21/04/2017 03:00:00 - 21/04/2017 04:00:00","BZN|NL","Without Sequence","29.30","",""
"21/04/2017 04:00:00 - 21/04/2017 05:00:00","BZN|NL","Without Sequence","29.75","",""
"21/04/2017 05:00:00 - 21/04/2017 06:00:00","BZN|NL","Without Sequence","29.29","",""
"21/04/2017 06:00:00 - 21/04/2017 07:00:00","BZN|NL","Without Sequence","37.74","",""
"21/04/2017 07:00:00 - 21/04/2017 08:00:00","BZN|NL","Without Sequence","42.50","",""
"21/04/2017 08:00:00 - 21/04/2017 09:00:00","BZN|NL","Without Sequence","52.67","",""
"21/04/2017 09:00:00 - 21/04/2017 10:00:00","BZN|NL","Without Sequence","54.00","",""
"21/04/2017 10:00:00 - 21/04/2017 11:00:00","BZN|NL","Without Sequence","42.50","",""
"21/04/2017 11:00:00 - 21/04/2017 12:00:00","BZN|NL","Without Sequence","39.00","",""
"21/04/2017 12:00:00 - 21/04/2017 13:00:00","BZN|NL","Without Sequence","32.40","",""
"21/04/2017 13:00:00 - 21/04/2017 14:00:00","BZN|NL","Without Sequence","34.90","",""
"21/04/2017 14:00:00 - 21/04/2017 15:00:00","BZN|NL","Without Sequence","35.00","",""
"21/04/2017 15:00:00 - 21/04/2017 16:00:00","BZN|NL","Without Sequence","29.90","",""
"21/04/2017 16:00:00 - 21/04/2017 17:00:00","BZN|NL","Without Sequence","29.75","",""
"21/04/2017 17:00:00 - 21/04/2017 18:00:00","BZN|NL","Without Sequence","30.00","",""
"21/04/2017 18:00:00 - 21/04/2017 19:00:00","BZN|NL","Without Sequence","30.00","",""
"21/04/2017 19:00:00 - 21/04/2017 20:00:00","BZN|NL","Without Sequence","31.02","",""
"21/04/2017 20:00:00 - 21/04/2017 21:00:00","BZN|NL","Without Sequence","30.64","",""
"21/04/2017 21:00:00 - 21/04/2017 22:00:00","BZN|NL","Without Sequence","30.80","",""
"21/04/2017 22:00:00 - 21/04/2017 23:00:00","BZN|NL","Without Sequence","32.00","",""
"21/04/2017 23:00:00 - 22/04/2017 00:00:00","BZN|NL","Without Sequence","35.10","",""
"22/04/2017 00:00:00 - 22/04/2017 01:00:00","BZN|NL","Without Sequence","39.90","",""
"22/04/2017 01:00:00 - 22/04/2017 02:00:00","BZN|NL","Without Sequence","29.65","",""
"22/04/2017 02:00:00 - 22/04/2017 03:00:00","BZN|NL","Without Sequence","29.38","",""
"22/04/2017 03:00:00 - 22/04/2017 04:00:00","BZN|NL","Without Sequence","29.45","",""
"22/04/2017 04:00:00 - 22/04/2017 05:00:00","BZN|NL","Without Sequence","29.35","",""
"22/04/2017 05:00:00 - 22/04/2017 06:00:00","BZN|NL","Without Sequence","29.21","",""
"22/04/2017 06:00:00 - 22/04/2017 07:00:00","BZN|NL","Without Sequence","28.80","",""
"22/04/2017 07:00:00 - 22/04/2017 08:00:00","BZN|NL","Without Sequence","28.89","",""
"22/04/2017 08:00:00 - 22/04/2017 09:00:00","BZN|NL","Without Sequence","34.00","",""
"22/04/2017 09:00:00 - 22/04/2017 10:00:00","BZN|NL","Without Sequence","32.40","",""
"22/04/2017 10:00:00 - 22/04/2017 11:00:00","BZN|NL","Without Sequence","30.10","",""
"22/04/2017 11:00:00 - 22/04/2017 12:00:00","BZN|NL","Without Sequence","29.67","",""
"22/04/2017 12:00:00 - 22/04/2017 13:00:00","BZN|NL","Without Sequence","29.53","",""
"22/04/2017 13:00:00 - 22/04/2017 14:00:00","BZN|NL","Without Sequence","29.37","",""
"22/04/2017 14:00:00 - 22/04/2017 15:00:00","BZN|NL","Without Sequence","29.17","",""
"22/04/2017 15:00:00 - 22/04/2017 16:00:00","BZN|NL","Without Sequence","29.90","",""
"22/04/2017 16:00:00 - 22/04/2017 17:00:00","BZN|NL","Without Sequence","26.56","",""
"22/04/2017 17:00:00 - 22/04/2017 18:00:00","BZN|NL","Without Sequence","29.24","",""
"22/04/2017 18:00:00 - 22/04/2017 19:00:00","BZN|NL","Without Sequence","30.00","",""
"22/04/2017 19:00:00 - 22/04/2017 20:00:00","BZN|NL","Without Sequence","32.00","",""
"22/04/2017 20:00:00 - 22/04/2017 21:00:00","BZN|NL","Without Sequence","30.00","",""
"22/04/2017 21:00:00 - 22/04/2017 22:00:00","BZN|NL","Without Sequence","39.90","",""
"22/04/2017 22:00:00 - 22/04/2017 23:00:00","BZN|NL","Without Sequence","35.10","",""
"22/04/2017 23:00:00 - 23/04/2017 00:00:00","BZN|NL","Without Sequence","30.00","",""
"23/04/2017 00:00:00 - 23/04/2017 01:00:00","BZN|NL","Without Sequence","39.86","",""
"23/04/2017 01:00:00 - 23/04/2017 02:00:00","BZN|NL","Without Sequence","31.60","",""
"23/04/2017 02:00:00 - 23/04/2017 03:00:00","BZN|NL","Without Sequence","32.70","",""
"23/04/2017 03:00:00 - 23/04/2017 04:00:00","BZN|NL","Without Sequence","31.60","",""
"23/04/2017 04:00:00 - 23/04/2017 05:00:00","BZN|NL","Without Sequence","29.02","",""
"23/04/2017 05:00:00 - 23/04/2017 06:00:00","BZN|NL","Without Sequence","29.84","",""
"23/04/2017 06:00:00 - 23/04/2017 07:00:00","BZN|NL","Without Sequence","28.65","",""
"23/04/2017 07:00:00 - 23/04/2017 08:00:00","BZN|NL","Without Sequence","29.90","",""
"23/04/2017 08:00:00 - 23/04/2017 09:00:00","BZN|NL","Without Sequence","30.00","",""
"23/04/2017 09:00:00 - 23/04/2017 10:00:00","BZN|NL","Without Sequence","32.00","",""
"23/04/2017 10:00:00 - 23/04/2017 11:00:00","BZN|NL","Without Sequence","32.70","",""
"23/04/2017 11:00:00 - 23/04/2017 12:00:00","BZN|NL","Without Sequence","37.40","",""
"23/04/2017 12:00:00 - 23/04/2017 13:00:00","BZN|NL","Without Sequence","40.50","",""
"23/04/2017 13:00:00 - 23/04/2017 14:00:00","BZN|NL","Without Sequence","35.00","",""
"23/04/2017 14:00:00 - 23/04/2017 15:00:00","BZN|NL","Without Sequence","34.90","",""
"23/04/2017 15:00:00 - 23/04/2017 16:00:00","BZN|NL","Without Sequence","32.40","",""
"23/04/2017 16:00:00 - 23/04/2017 17:00:00","BZN|NL","Without Sequence","29.22","",""
"23/04/2017 17:00:00 - 23/04/2017 18:00:00","BZN|NL","Without Sequence","29.80","",""
"23/04/2017 18:00:00 - 23/04/2017 19:00:00","BZN|NL","Without Sequence","35.75","",""
"23/04/2017 19:00:00 - 23/04/2017 20:00:00","BZN|NL","Without Sequence","40.72","",""
"23/04/2017 20:00:00 - 23/04/2017 21:00:00","BZN|NL","Without Sequence","45.96","",""
"23/04/2017 21:00:00 - 23/04/2017 22:00:00","BZN|NL","Without Sequence","51.03","",""
"23/04/2017 22:00:00 - 23/04/2017 23:00:00","BZN|NL","Without Sequence","51.42","",""
"23/04/2017 23:00:00 - 24/04/2017 00:00:00","BZN|NL","Without Sequence","37.44","",""
"24/04/2017 00:00:00 - 24/04/2017 01:00:00","BZN|NL","Without Sequence","41.64","",""
"24/04/2017 01:00:00 - 24/04/2017 02:00:00","BZN|NL","Without Sequence","34.67","",""
"24/04/2017 02:00:00 - 24/04/2017 03:00:00","BZN|NL","Without Sequence","32.00","",""
"24/04/2017 03:00:00 - 24/04/2017 04:00:00","BZN|NL","Without Sequence","30.20","",""
"24/04/2017 04:00:00 - 24/04/2017 05:00:00","BZN|NL","Without Sequence","29.00","",""
"24/04/2017 05:00:00 - 24/04/2017 06:00:00","BZN|NL","Without Sequence","30.26","",""
"24/04/2017 06:00:00 - 24/04/2017 07:00:00","BZN|NL","Without Sequence","38.83","",""
"24/04/2017 07:00:00 - 24/04/2017 08:00:00","BZN|NL","Without Sequence","40.89","",""
"24/04/2017 08:00:00 - 24/04/2017 09:00:00","BZN|NL","Without Sequence","40.86","",""
"24/04/2017 09:00:00 - 24/04/2017 10:00:00","BZN|NL","Without Sequence","31.80","",""
"24/04/2017 10:00:00 - 24/04/2017 11:00:00","BZN|NL","Without Sequence","30.10","",""
"24/04/2017 11:00:00 - 24/04/2017 12:00:00","BZN|NL","Without Sequence","30.06","",""
"24/04/2017 12:00:00 - 24/04/2017 13:00:00","BZN|NL","Without Sequence","30.00","",""
"24/04/2017 13:00:00 - 24/04/2017 14:00:00","BZN|NL","Without Sequence","31.90","",""
"24/04/2017 14:00:00 - 24/04/2017 15:00:00","BZN|NL","Without Sequence","31.90","",""
"24/04/2017 15:00:00 - 24/04/2017 16:00:00","BZN|NL","Without Sequence","34.90","",""
"24/04/2017 16:00:00 - 24/04/2017 17:00:00","BZN|NL","Without Sequence","31.77","",""
"24/04/2017 17:00:00 - 24/04/2017 18:00:00","BZN|NL","Without Sequence","35.00","",""
"24/04/2017 18:00:00 - 24/04/2017 19:00:00","BZN|NL","Without Sequence","38.35","",""
"24/04/2017 19:00:00 - 24/04/2017 20:00:00","BZN|NL","Without Sequence","43.30","",""
"24/04/2017 20:00:00 - 24/04/2017 21:00:00","BZN|NL","Without Sequence","43.59","",""
"24/04/2017 21:00:00 - 24/04/2017 22:00:00","BZN|NL","Without Sequence","44.51","",""
"24/04/2017 22:00:00 - 24/04/2017 23:00:00","BZN|NL","Without Sequence","44.38","",""
"24/04/2017 23:00:00 - 25/04/2017 00:00:00","BZN|NL","Without Sequence","38.55","",""
"25/04/2017 00:00:00 - 25/04/2017 01:00:00","BZN|NL","Without Sequence","34.01","",""
"25/04/2017 01:00:00 - 25/04/2017 02:00:00","BZN|NL","Without Sequence","31.07","",""
"25/04/2017 02:00:00 - 25/04/2017 03:00:00","BZN|NL","Without Sequence","31.20","",""
"25/04/2017 03:00:00 - 25/04/2017 04:00:00","BZN|NL","Without Sequence","29.98","",""
"25/04/2017 04:00:00 - 25/04/2017 05:00:00","BZN|NL","Without Sequence","29.97","",""
"25/04/2017 05:00:00 - 25/04/2017 06:00:00","BZN|NL","Without Sequence","30.50","",""
"25/04/2017 06:00:00 - 25/04/2017 07:00:00","BZN|NL","Without Sequence","37.03","",""
"25/04/2017 07:00:00 - 25/04/2017 08:00:00","BZN|NL","Without Sequence","41.17","",""
"25/04/2017 08:00:00 - 25/04/2017 09:00:00","BZN|NL","Without Sequence","43.00","",""
"25/04/2017 09:00:00 - 25/04/2017 10:00:00","BZN|NL","Without Sequence","41.94","",""
"25/04/2017 10:00:00 - 25/04/2017 11:00:00","BZN|NL","Without Sequence","39.81","",""
"25/04/2017 11:00:00 - 25/04/2017 12:00:00","BZN|NL","Without Sequence","37.62","",""
"25/04/2017 12:00:00 - 25/04/2017 13:00:00","BZN|NL","Without Sequence","34.91","",""
"25/04/2017 13:00:00 - 25/04/2017 14:00:00","BZN|NL","Without Sequence","33.91","",""
"25/04/2017 14:00:00 - 25/04/2017 15:00:00","BZN|NL","Without Sequence","31.72","",""
"25/04/2017 15:00:00 - 25/04/2017 16:00:00","BZN|NL","Without Sequence","31.59","",""
"25/04/2017 16:00:00 - 25/04/2017 17:00:00","BZN|NL","Without Sequence","32.40","",""
"25/04/2017 17:00:00 - 25/04/2017 18:00:00","BZN|NL","Without Sequence","36.55","",""
"25/04/2017 18:00:00 - 25/04/2017 19:00:00","BZN|NL","Without Sequence","39.93","",""
"25/04/2017 19:00:00 - 25/04/2017 20:00:00","BZN|NL","Without Sequence","42.56","",""
"25/04/2017 20:00:00 - 25/04/2017 21:00:00","BZN|NL","Without Sequence","41.30","",""
"25/04/2017 21:00:00 - 25/04/2017 22:00:00","BZN|NL","Without Sequence","40.61","",""
"25/04/2017 22:00:00 - 25/04/2017 23:00:00","BZN|NL","Without Sequence","35.48","",""
"25/04/2017 23:00:00 - 26/04/2017 00:00:00","BZN|NL","Without Sequence","32.40","",""
"26/04/2017 00:00:00 - 26/04/2017 01:00:00","BZN|NL","Without Sequence","31.55","",""
"26/04/2017 01:00:00 - 26/04/2017 02:00:00","BZN|NL","Without Sequence","30.99","",""
"26/04/2017 02:00:00 - 26/04/2017 03:00:00","BZN|NL","Without Sequence","30.95","",""
"26/04/2017 03:00:00 - 26/04/2017 04:00:00","BZN|NL","Without Sequence","30.54","",""
"26/04/2017 04:00:00 - 26/04/2017 05:00:00","BZN|NL","Without Sequence","30.44","",""
"26/04/2017 05:00:00 - 26/04/2017 06:00:00","BZN|NL","Without Sequence","33.10","",""
"26/04/2017 06:00:00 - 26/04/2017 07:00:00","BZN|NL","Without Sequence","42.30","",""
"26/04/2017 07:00:00 - 26/04/2017 08:00:00","BZN|NL","Without Sequence","47.18","",""
"26/04/2017 08:00:00 - 26/04/2017 09:00:00","BZN|NL","Without Sequence","52.45","",""
"26/04/2017 09:00:00 - 26/04/2017 10:00:00","BZN|NL","Without Sequence","42.07","",""
"26/04/2017 10:00:00 - 26/04/2017 11:00:00","BZN|NL","Without Sequence","40.72","",""
"26/04/2017 11:00:00 - 26/04/2017 12:00:00","BZN|NL","Without Sequence","39.90","",""
"26/04/2017 12:00:00 - 26/04/2017 13:00:00","BZN|NL","Without Sequence","41.54","",""
"26/04/2017 13:00:00 - 26/04/2017 14:00:00","BZN|NL","Without Sequence","38.21","",""
"26/04/2017 14:00:00 - 26/04/2017 15:00:00","BZN|NL","Without Sequence","34.73","",""
"26/04/2017 15:00:00 - 26/04/2017 16:00:00","BZN|NL","Without Sequence","34.88","",""
"26/04/2017 16:00:00 - 26/04/2017 17:00:00","BZN|NL","Without Sequence","38.61","",""
"26/04/2017 17:00:00 - 26/04/2017 18:00:00","BZN|NL","Without Sequence","41.92","",""
"26/04/2017 18:00:00 - 26/04/2017 19:00:00","BZN|NL","Without Sequence","43.21","",""
"26/04/2017 19:00:00 - 26/04/2017 20:00:00","BZN|NL","Without Sequence","42.89","",""
"26/04/2017 20:00:00 - 26/04/2017 21:00:00","BZN|NL","Without Sequence","43.72","",""
"26/04/2017 21:00:00 - 26/04/2017 22:00:00","BZN|NL","Without Sequence","40.96","",""
"26/04/2017 22:00:00 - 26/04/2017 23:00:00","BZN|NL","Without Sequence","37.17","",""
"26/04/2017 23:00:00 - 27/04/2017 00:00:00","BZN|NL","Without Sequence","31.52","",""
"27/04/2017 00:00:00 - 27/04/2017 01:00:00","BZN|NL","Without Sequence","30.64","",""
"27/04/2017 01:00:00 - 27/04/2017 02:00:00","BZN|NL","Without Sequence","30.86","",""
"27/04/2017 02:00:00 - 27/04/2017 03:00:00","BZN|NL","Without Sequence","30.00","",""
"27/04/2017 03:00:00 - 27/04/2017 04:00:00","BZN|NL","Without Sequence","31.04","",""
"27/04/2017 04:00:00 - 27/04/2017 05:00:00","BZN|NL","Without Sequence","31.52","",""
"27/04/2017 05:00:00 - 27/04/2017 06:00:00","BZN|NL","Without Sequence","31.82","",""
"27/04/2017 06:00:00 - 27/04/2017 07:00:00","BZN|NL","Without Sequence","41.02","",""
"27/04/2017 07:00:00 - 27/04/2017 08:00:00","BZN|NL","Without Sequence","40.68","",""
"27/04/2017 08:00:00 - 27/04/2017 09:00:00","BZN|NL","Without Sequence","39.43","",""
"27/04/2017 09:00:00 - 27/04/2017 10:00:00","BZN|NL","Without Sequence","43.67","",""
"27/04/2017 10:00:00 - 27/04/2017 11:00:00","BZN|NL","Without Sequence","42.92","",""
"27/04/2017 11:00:00 - 27/04/2017 12:00:00","BZN|NL","Without Sequence","40.95","",""
"27/04/2017 12:00:00 - 27/04/2017 13:00:00","BZN|NL","Without Sequence","35.83","",""
"27/04/2017 13:00:00 - 27/04/2017 14:00:00","BZN|NL","Without Sequence","33.58","",""
"27/04/2017 14:00:00 - 27/04/2017 15:00:00","BZN|NL","Without Sequence","32.01","",""
"27/04/2017 15:00:00 - 27/04/2017 16:00:00","BZN|NL","Without Sequence","31.76","",""
"27/04/2017 16:00:00 - 27/04/2017 17:00:00","BZN|NL","Without Sequence","32.03","",""
"27/04/2017 17:00:00 - 27/04/2017 18:00:00","BZN|NL","Without Sequence","35.00","",""
"27/04/2017 18:00:00 - 27/04/2017 19:00:00","BZN|NL","Without Sequence","37.96","",""
"27/04/2017 19:00:00 - 27/04/2017 20:00:00","BZN|NL","Without Sequence","38.11","",""
"27/04/2017 20:00:00 - 27/04/2017 21:00:00","BZN|NL","Without Sequence","41.91","",""
"27/04/2017 21:00:00 - 27/04/2017 22:00:00","BZN|NL","Without Sequence","41.30","",""
"27/04/2017 22:00:00 - 27/04/2017 23:00:00","BZN|NL","Without Sequence","36.02","",""
"27/04/2017 23:00:00 - 28/04/2017 00:00:00","BZN|NL","Without Sequence","32.00","",""
"28/04/2017 00:00:00 - 28/04/2017 01:00:00","BZN|NL","Without Sequence","31.38","",""
"28/04/2017 01:00:00 - 28/04/2017 02:00:00","BZN|NL","Without Sequence","31.23","",""
"28/04/2017 02:00:00 - 28/04/2017 03:00:00","BZN|NL","Without Sequence","30.61","",""
"28/04/2017 03:00:00 - 28/04/2017 04:00:00","BZN|NL","Without Sequence","30.92","",""
"28/04/2017 04:00:00 - 28/04/2017 05:00:00","BZN|NL","Without Sequence","31.41","",""
"28/04/2017 05:00:00 - 28/04/2017 06:00:00","BZN|NL","Without Sequence","32.76","",""
"28/04/2017 06:00:00 - 28/04/2017 07:00:00","BZN|NL","Without Sequence","34.57","",""
"28/04/2017 07:00:00 - 28/04/2017 08:00:00","BZN|NL","Without Sequence","42.91","",""
"28/04/2017 08:00:00 - 28/04/2017 09:00:00","BZN|NL","Without Sequence","44.89","",""
"28/04/2017 09:00:00 - 28/04/2017 10:00:00","BZN|NL","Without Sequence","42.87","",""
"28/04/2017 10:00:00 - 28/04/2017 11:00:00","BZN|NL","Without Sequence","40.90","",""
"28/04/2017 11:00:00 - 28/04/2017 12:00:00","BZN|NL","Without Sequence","40.22","",""
"28/04/2017 12:00:00 - 28/04/2017 13:00:00","BZN|NL","Without Sequence","37.68","",""
"28/04/2017 13:00:00 - 28/04/2017 14:00:00","BZN|NL","Without Sequence","34.90","",""
"28/04/2017 14:00:00 - 28/04/2017 15:00:00","BZN|NL","Without Sequence","32.63","",""
"28/04/2017 15:00:00 - 28/04/2017 16:00:00","BZN|NL","Without Sequence","30.86","",""
"28/04/2017 16:00:00 - 28/04/2017 17:00:00","BZN|NL","Without Sequence","32.20","",""
"28/04/2017 17:00:00 - 28/04/2017 18:00:00","BZN|NL","Without Sequence","33.93","",""
"28/04/2017 18:00:00 - 28/04/2017 19:00:00","BZN|NL","Without Sequence","40.29","",""
"28/04/2017 19:00:00 - 28/04/2017 20:00:00","BZN|NL","Without Sequence","42.81","",""
"28/04/2017 20:00:00 - 28/04/2017 21:00:00","BZN|NL","Without Sequence","42.99","",""
"28/04/2017 21:00:00 - 28/04/2017 22:00:00","BZN|NL","Without Sequence","40.45","",""
"28/04/2017 22:00:00 - 28/04/2017 23:00:00","BZN|NL","Without Sequence","34.73","",""
"28/04/2017 23:00:00 - 29/04/2017 00:00:00","BZN|NL","Without Sequence","32.40","",""
"29/04/2017 00:00:00 - 29/04/2017 01:00:00","BZN|NL","Without Sequence","46.70","",""
"29/04/2017 01:00:00 - 29/04/2017 02:00:00","BZN|NL","Without Sequence","45.83","",""
"29/04/2017 02:00:00 - 29/04/2017 03:00:00","BZN|NL","Without Sequence","42.40","",""
"29/04/2017 03:00:00 - 29/04/2017 04:00:00","BZN|NL","Without Sequence","38.00","",""
"29/04/2017 04:00:00 - 29/04/2017 05:00:00","BZN|NL","Without Sequence","33.56","",""
"29/04/2017 05:00:00 - 29/04/2017 06:00:00","BZN|NL","Without Sequence","37.38","",""
"29/04/2017 06:00:00 - 29/04/2017 07:00:00","BZN|NL","Without Sequence","32.46","",""
"29/04/2017 07:00:00 - 29/04/2017 08:00:00","BZN|NL","Without Sequence","33.72","",""
"29/04/2017 08:00:00 - 29/04/2017 09:00:00","BZN|NL","Without Sequence","44.75","",""
"29/04/2017 09:00:00 - 29/04/2017 10:00:00","BZN|NL","Without Sequence","40.00","",""
"29/04/2017 10:00:00 - 29/04/2017 11:00:00","BZN|NL","Without Sequence","44.45","",""
"29/04/2017 11:00:00 - 29/04/2017 12:00:00","BZN|NL","Without Sequence","37.89","",""
"29/04/2017 12:00:00 - 29/04/2017 13:00:00","BZN|NL","Without Sequence","38.88","",""
"29/04/2017 13:00:00 - 29/04/2017 14:00:00","BZN|NL","Without Sequence","37.02","",""
"29/04/2017 14:00:00 - 29/04/2017 15:00:00","BZN|NL","Without Sequence","30.01","",""
"29/04/2017 15:00:00 - 29/04/2017 16:00:00","BZN|NL","Without Sequence","29.70","",""
"29/04/2017 16:00:00 - 29/04/2017 17:00:00","BZN|NL","Without Sequence","27.46","",""
"29/04/2017 17:00:00 - 29/04/2017 18:00:00","BZN|NL","Without Sequence","29.59","",""
"29/04/2017 18:00:00 - 29/04/2017 19:00:00","BZN|NL","Without Sequence","32.85","",""
"29/04/2017 19:00:00 - 29/04/2017 20:00:00","BZN|NL","Without Sequence","34.93","",""
"29/04/2017 20:00:00 - 29/04/2017 21:00:00","BZN|NL","Without Sequence","34.79","",""
"29/04/2017 21:00:00 - 29/04/2017 22:00:00","BZN|NL","Without Sequence","34.90","",""
"29/04/2017 22:00:00 - 29/04/2017 23:00:00","BZN|NL","Without Sequence","33.20","",""
"29/04/2017 23:00:00 - 30/04/2017 00:00:00","BZN|NL","Without Sequence","31.48","",""
"30/04/2017 00:00:00 - 30/04/2017 01:00:00","BZN|NL","Without Sequence","31.00","",""
"30/04/2017 01:00:00 - 30/04/2017 02:00:00","BZN|NL","Without Sequence","31.67","",""
"30/04/2017 02:00:00 - 30/04/2017 03:00:00","BZN|NL","Without Sequence","29.76","",""
"30/04/2017 03:00:00 - 30/04/2017 04:00:00","BZN|NL","Without Sequence","29.29","",""
"30/04/2017 04:00:00 - 30/04/2017 05:00:00","BZN|NL","Without Sequence","28.99","",""
"30/04/2017 05:00:00 - 30/04/2017 06:00:00","BZN|NL","Without Sequence","29.50","",""
"30/04/2017 06:00:00 - 30/04/2017 07:00:00","BZN|NL","Without Sequence","26.48","",""
"30/04/2017 07:00:00 - 30/04/2017 08:00:00","BZN|NL","Without Sequence","27.68","",""
"30/04/2017 08:00:00 - 30/04/2017 09:00:00","BZN|NL","Without Sequence","27.93","",""
"30/04/2017 09:00:00 - 30/04/2017 10:00:00","BZN|NL","Without Sequence","28.56","",""
"30/04/2017 10:00:00 - 30/04/2017 11:00:00","BZN|NL","Without Sequence","28.70","",""
"30/04/2017 11:00:00 - 30/04/2017 12:00:00","BZN|NL","Without Sequence","30.10","",""
"30/04/2017 12:00:00 - 30/04/2017 13:00:00","BZN|NL","Without Sequence","29.90","",""
"30/04/2017 13:00:00 - 30/04/2017 14:00:00","BZN|NL","Without Sequence","29.70","",""
"30/04/2017 14:00:00 - 30/04/2017 15:00:00","BZN|NL","Without Sequence","27.40","",""
"30/04/2017 15:00:00 - 30/04/2017 16:00:00","BZN|NL","Without Sequence","29.40","",""
"30/04/2017 16:00:00 - 30/04/2017 17:00:00","BZN|NL","Without Sequence","30.00","",""
"30/04/2017 17:00:00 - 30/04/2017 18:00:00","BZN|NL","Without Sequence","26.81","",""
"30/04/2017 18:00:00 - 30/04/2017 19:00:00","BZN|NL","Without Sequence","29.65","",""
"30/04/2017 19:00:00 - 30/04/2017 20:00:00","BZN|NL","Without Sequence","30.00","",""
"30/04/2017 20:00:00 - 30/04/2017 21:00:00","BZN|NL","Without Sequence","40.55","",""
"30/04/2017 21:00:00 - 30/04/2017 22:00:00","BZN|NL","Without Sequence","41.25","",""
"30/04/2017 22:00:00 - 30/04/2017 23:00:00","BZN|NL","Without Sequence","33.00","",""
"30/04/2017 23:00:00 - 01/05/2017 00:00:00","BZN|NL","Without Sequence","32.54","",""
"01/05/2017 00:00:00 - 01/05/2017 01:00:00","BZN|NL","Without Sequence","32.00","",""
"01/05/2017 01:00:00 - 01/05/2017 02:00:00","BZN|NL","Without Sequence","32.00","",""
"01/05/2017 02:00:00 - 01/05/2017 03:00:00","BZN|NL","Without Sequence","30.00","",""
"01/05/2017 03:00:00 - 01/05/2017 04:00:00","BZN|NL","Without Sequence","29.50","",""
"01/05/2017 04:00:00 - 01/05/2017 05:00:00","BZN|NL","Without Sequence","32.40","",""
"01/05/2017 05:00:00 - 01/05/2017 06:00:00","BZN|NL","Without Sequence","33.00","",""
"01/05/2017 06:00:00 - 01/05/2017 07:00:00","BZN|NL","Without Sequence","32.40","",""
"01/05/2017 07:00:00 - 01/05/2017 08:00:00","BZN|NL","Without Sequence","34.83","",""
"01/05/2017 08:00:00 - 01/05/2017 09:00:00","BZN|NL","Without Sequence","30.00","",""
"01/05/2017 09:00:00 - 01/05/2017 10:00:00","BZN|NL","Without Sequence","36.00","",""
"01/05/2017 10:00:00 - 01/05/2017 11:00:00","BZN|NL","Without Sequence","36.00","",""
"01/05/2017 11:00:00 - 01/05/2017 12:00:00","BZN|NL","Without Sequence","37.29","",""
"01/05/2017 12:00:00 - 01/05/2017 13:00:00","BZN|NL","Without Sequence","36.00","",""
"01/05/2017 13:00:00 - 01/05/2017 14:00:00","BZN|NL","Without Sequence","36.00","",""
"01/05/2017 14:00:00 - 01/05/2017 15:00:00","BZN|NL","Without Sequence","36.00","",""
"01/05/2017 15:00:00 - 01/05/2017 16:00:00","BZN|NL","Without Sequence","40.36","",""
"01/05/2017 16:00:00 - 01/05/2017 17:00:00","BZN|NL","Without Sequence","39.90","",""
"01/05/2017 17:00:00 - 01/05/2017 18:00:00","BZN|NL","Without Sequence","40.95","",""
"01/05/2017 18:00:00 - 01/05/2017 19:00:00","BZN|NL","Without Sequence","39.65","",""
"01/05/2017 19:00:00 - 01/05/2017 20:00:00","BZN|NL","Without Sequence","42.01","",""
"01/05/2017 20:00:00 - 01/05/2017 21:00:00","BZN|NL","Without Sequence","41.52","",""
"01/05/2017 21:00:00 - 01/05/2017 22:00:00","BZN|NL","Without Sequence","44.50","",""
"01/05/2017 22:00:00 - 01/05/2017 23:00:00","BZN|NL","Without Sequence","52.40","",""
