"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"08/03/2024 19:00:00 - 08/03/2024 20:00:00","BZN|NL","Without Sequence","80.00","",""
"08/03/2024 20:00:00 - 08/03/2024 21:00:00","BZN|NL","Without Sequence","71.18","",""
"08/03/2024 21:00:00 - 08/03/2024 22:00:00","BZN|NL","Without Sequence","64.90","",""
"08/03/2024 22:00:00 - 08/03/2024 23:00:00","BZN|NL","Without Sequence","64.79","",""
"08/03/2024 23:00:00 - 09/03/2024 00:00:00","BZN|NL","Without Sequence","59.62","",""
"09/03/2024 00:00:00 - 09/03/2024 01:00:00","BZN|NL","Without Sequence","56.14","",""
"09/03/2024 01:00:00 - 09/03/2024 02:00:00","BZN|NL","Without Sequence","54.53","",""
"09/03/2024 02:00:00 - 09/03/2024 03:00:00","BZN|NL","Without Sequence","53.30","",""
"09/03/2024 03:00:00 - 09/03/2024 04:00:00","BZN|NL","Without Sequence","52.15","",""
"09/03/2024 04:00:00 - 09/03/2024 05:00:00","BZN|NL","Without Sequence","48.00","",""
"09/03/2024 05:00:00 - 09/03/2024 06:00:00","BZN|NL","Without Sequence","47.21","",""
"09/03/2024 06:00:00 - 09/03/2024 07:00:00","BZN|NL","Without Sequence","50.00","",""
"09/03/2024 07:00:00 - 09/03/2024 08:00:00","BZN|NL","Without Sequence","53.06","",""
"09/03/2024 08:00:00 - 09/03/2024 09:00:00","BZN|NL","Without Sequence","53.06","",""
"09/03/2024 09:00:00 - 09/03/2024 10:00:00","BZN|NL","Without Sequence","48.12","",""
"09/03/2024 10:00:00 - 09/03/2024 11:00:00","BZN|NL","Without Sequence","25.00","",""
"09/03/2024 11:00:00 - 09/03/2024 12:00:00","BZN|NL","Without Sequence","-29.50","",""
"09/03/2024 12:00:00 - 09/03/2024 13:00:00","BZN|NL","Without Sequence","-30.00","",""
"09/03/2024 13:00:00 - 09/03/2024 14:00:00","BZN|NL","Without Sequence","-39.79","",""
"09/03/2024 14:00:00 - 09/03/2024 15:00:00","BZN|NL","Without Sequence","-19.57","",""
"09/03/2024 15:00:00 - 09/03/2024 16:00:00","BZN|NL","Without Sequence","28.32","",""
"09/03/2024 16:00:00 - 09/03/2024 17:00:00","BZN|NL","Without Sequence","52.64","",""
"09/03/2024 17:00:00 - 09/03/2024 18:00:00","BZN|NL","Without Sequence","69.55","",""
"09/03/2024 18:00:00 - 09/03/2024 19:00:00","BZN|NL","Without Sequence","78.08","",""
"09/03/2024 19:00:00 - 09/03/2024 20:00:00","BZN|NL","Without Sequence","68.69","",""
"09/03/2024 20:00:00 - 09/03/2024 21:00:00","BZN|NL","Without Sequence","63.82","",""
"09/03/2024 21:00:00 - 09/03/2024 22:00:00","BZN|NL","Without Sequence","60.47","",""
"09/03/2024 22:00:00 - 09/03/2024 23:00:00","BZN|NL","Without Sequence","59.17","",""
"09/03/2024 23:00:00 - 10/03/2024 00:00:00","BZN|NL","Without Sequence","54.37","",""
"10/03/2024 00:00:00 - 10/03/2024 01:00:00","BZN|NL","Without Sequence","48.65","",""
"10/03/2024 01:00:00 - 10/03/2024 02:00:00","BZN|NL","Without Sequence","46.06","",""
"10/03/2024 02:00:00 - 10/03/2024 03:00:00","BZN|NL","Without Sequence","40.98","",""
"10/03/2024 03:00:00 - 10/03/2024 04:00:00","BZN|NL","Without Sequence","35.55","",""
"10/03/2024 04:00:00 - 10/03/2024 05:00:00","BZN|NL","Without Sequence","32.39","",""
"10/03/2024 05:00:00 - 10/03/2024 06:00:00","BZN|NL","Without Sequence","32.28","",""
"10/03/2024 06:00:00 - 10/03/2024 07:00:00","BZN|NL","Without Sequence","33.91","",""
"10/03/2024 07:00:00 - 10/03/2024 08:00:00","BZN|NL","Without Sequence","39.49","",""
"10/03/2024 08:00:00 - 10/03/2024 09:00:00","BZN|NL","Without Sequence","34.82","",""
"10/03/2024 09:00:00 - 10/03/2024 10:00:00","BZN|NL","Without Sequence","27.55","",""
"10/03/2024 10:00:00 - 10/03/2024 11:00:00","BZN|NL","Without Sequence","0.04","",""
"10/03/2024 11:00:00 - 10/03/2024 12:00:00","BZN|NL","Without Sequence","-10.03","",""
"10/03/2024 12:00:00 - 10/03/2024 13:00:00","BZN|NL","Without Sequence","-27.30","",""
"10/03/2024 13:00:00 - 10/03/2024 14:00:00","BZN|NL","Without Sequence","-27.30","",""
"10/03/2024 14:00:00 - 10/03/2024 15:00:00","BZN|NL","Without Sequence","-10.01","",""
"10/03/2024 15:00:00 - 10/03/2024 16:00:00","BZN|NL","Without Sequence","12.38","",""
"10/03/2024 16:00:00 - 10/03/2024 17:00:00","BZN|NL","Without Sequence","50.00","",""
"10/03/2024 17:00:00 - 10/03/2024 18:00:00","BZN|NL","Without Sequence","69.92","",""
"10/03/2024 18:00:00 - 10/03/2024 19:00:00","BZN|NL","Without Sequence","84.31","",""
"10/03/2024 19:00:00 - 10/03/2024 20:00:00","BZN|NL","Without Sequence","72.22","",""
"10/03/2024 20:00:00 - 10/03/2024 21:00:00","BZN|NL","Without Sequence","70.88","",""
"10/03/2024 21:00:00 - 10/03/2024 22:00:00","BZN|NL","Without Sequence","72.90","",""
"10/03/2024 22:00:00 - 10/03/2024 23:00:00","BZN|NL","Without Sequence","73.32","",""
"10/03/2024 23:00:00 - 11/03/2024 00:00:00","BZN|NL","Without Sequence","72.00","",""
"11/03/2024 00:00:00 - 11/03/2024 01:00:00","BZN|NL","Without Sequence","65.20","",""
"11/03/2024 01:00:00 - 11/03/2024 02:00:00","BZN|NL","Without Sequence","66.00","",""
"11/03/2024 02:00:00 - 11/03/2024 03:00:00","BZN|NL","Without Sequence","68.86","",""
"11/03/2024 03:00:00 - 11/03/2024 04:00:00","BZN|NL","Without Sequence","65.00","",""
"11/03/2024 04:00:00 - 11/03/2024 05:00:00","BZN|NL","Without Sequence","60.10","",""
"11/03/2024 05:00:00 - 11/03/2024 06:00:00","BZN|NL","Without Sequence","58.25","",""
"11/03/2024 06:00:00 - 11/03/2024 07:00:00","BZN|NL","Without Sequence","76.64","",""
"11/03/2024 07:00:00 - 11/03/2024 08:00:00","BZN|NL","Without Sequence","82.61","",""
"11/03/2024 08:00:00 - 11/03/2024 09:00:00","BZN|NL","Without Sequence","85.56","",""
"11/03/2024 09:00:00 - 11/03/2024 10:00:00","BZN|NL","Without Sequence","86.50","",""
"11/03/2024 10:00:00 - 11/03/2024 11:00:00","BZN|NL","Without Sequence","82.19","",""
"11/03/2024 11:00:00 - 11/03/2024 12:00:00","BZN|NL","Without Sequence","74.91","",""
"11/03/2024 12:00:00 - 11/03/2024 13:00:00","BZN|NL","Without Sequence","74.00","",""
"11/03/2024 13:00:00 - 11/03/2024 14:00:00","BZN|NL","Without Sequence","68.59","",""
"11/03/2024 14:00:00 - 11/03/2024 15:00:00","BZN|NL","Without Sequence","67.00","",""
"11/03/2024 15:00:00 - 11/03/2024 16:00:00","BZN|NL","Without Sequence","73.50","",""
"11/03/2024 16:00:00 - 11/03/2024 17:00:00","BZN|NL","Without Sequence","79.18","",""
"11/03/2024 17:00:00 - 11/03/2024 18:00:00","BZN|NL","Without Sequence","89.91","",""
"11/03/2024 18:00:00 - 11/03/2024 19:00:00","BZN|NL","Without Sequence","100.00","",""
"11/03/2024 19:00:00 - 11/03/2024 20:00:00","BZN|NL","Without Sequence","108.00","",""
"11/03/2024 20:00:00 - 11/03/2024 21:00:00","BZN|NL","Without Sequence","83.80","",""
"11/03/2024 21:00:00 - 11/03/2024 22:00:00","BZN|NL","Without Sequence","76.70","",""
"11/03/2024 22:00:00 - 11/03/2024 23:00:00","BZN|NL","Without Sequence","75.03","",""
"11/03/2024 23:00:00 - 12/03/2024 00:00:00","BZN|NL","Without Sequence","67.08","",""
"12/03/2024 00:00:00 - 12/03/2024 01:00:00","BZN|NL","Without Sequence","69.19","",""
"12/03/2024 01:00:00 - 12/03/2024 02:00:00","BZN|NL","Without Sequence","65.56","",""
"12/03/2024 02:00:00 - 12/03/2024 03:00:00","BZN|NL","Without Sequence","66.51","",""
"12/03/2024 03:00:00 - 12/03/2024 04:00:00","BZN|NL","Without Sequence","65.20","",""
"12/03/2024 04:00:00 - 12/03/2024 05:00:00","BZN|NL","Without Sequence","65.96","",""
"12/03/2024 05:00:00 - 12/03/2024 06:00:00","BZN|NL","Without Sequence","70.90","",""
"12/03/2024 06:00:00 - 12/03/2024 07:00:00","BZN|NL","Without Sequence","74.80","",""
"12/03/2024 07:00:00 - 12/03/2024 08:00:00","BZN|NL","Without Sequence","92.78","",""
"12/03/2024 08:00:00 - 12/03/2024 09:00:00","BZN|NL","Without Sequence","100.60","",""
"12/03/2024 09:00:00 - 12/03/2024 10:00:00","BZN|NL","Without Sequence","93.72","",""
"12/03/2024 10:00:00 - 12/03/2024 11:00:00","BZN|NL","Without Sequence","84.50","",""
"12/03/2024 11:00:00 - 12/03/2024 12:00:00","BZN|NL","Without Sequence","78.07","",""
"12/03/2024 12:00:00 - 12/03/2024 13:00:00","BZN|NL","Without Sequence","74.80","",""
"12/03/2024 13:00:00 - 12/03/2024 14:00:00","BZN|NL","Without Sequence","70.06","",""
"12/03/2024 14:00:00 - 12/03/2024 15:00:00","BZN|NL","Without Sequence","68.00","",""
"12/03/2024 15:00:00 - 12/03/2024 16:00:00","BZN|NL","Without Sequence","65.20","",""
"12/03/2024 16:00:00 - 12/03/2024 17:00:00","BZN|NL","Without Sequence","72.93","",""
"12/03/2024 17:00:00 - 12/03/2024 18:00:00","BZN|NL","Without Sequence","77.87","",""
"12/03/2024 18:00:00 - 12/03/2024 19:00:00","BZN|NL","Without Sequence","84.00","",""
"12/03/2024 19:00:00 - 12/03/2024 20:00:00","BZN|NL","Without Sequence","103.46","",""
"12/03/2024 20:00:00 - 12/03/2024 21:00:00","BZN|NL","Without Sequence","81.57","",""
"12/03/2024 21:00:00 - 12/03/2024 22:00:00","BZN|NL","Without Sequence","74.00","",""
"12/03/2024 22:00:00 - 12/03/2024 23:00:00","BZN|NL","Without Sequence","71.97","",""
"12/03/2024 23:00:00 - 13/03/2024 00:00:00","BZN|NL","Without Sequence","68.53","",""
"13/03/2024 00:00:00 - 13/03/2024 01:00:00","BZN|NL","Without Sequence","62.16","",""
"13/03/2024 01:00:00 - 13/03/2024 02:00:00","BZN|NL","Without Sequence","59.73","",""
"13/03/2024 02:00:00 - 13/03/2024 03:00:00","BZN|NL","Without Sequence","58.55","",""
"13/03/2024 03:00:00 - 13/03/2024 04:00:00","BZN|NL","Without Sequence","58.04","",""
"13/03/2024 04:00:00 - 13/03/2024 05:00:00","BZN|NL","Without Sequence","59.87","",""
"13/03/2024 05:00:00 - 13/03/2024 06:00:00","BZN|NL","Without Sequence","62.30","",""
"13/03/2024 06:00:00 - 13/03/2024 07:00:00","BZN|NL","Without Sequence","74.96","",""
"13/03/2024 07:00:00 - 13/03/2024 08:00:00","BZN|NL","Without Sequence","85.40","",""
"13/03/2024 08:00:00 - 13/03/2024 09:00:00","BZN|NL","Without Sequence","89.80","",""
"13/03/2024 09:00:00 - 13/03/2024 10:00:00","BZN|NL","Without Sequence","76.85","",""
"13/03/2024 10:00:00 - 13/03/2024 11:00:00","BZN|NL","Without Sequence","67.38","",""
"13/03/2024 11:00:00 - 13/03/2024 12:00:00","BZN|NL","Without Sequence","63.20","",""
"13/03/2024 12:00:00 - 13/03/2024 13:00:00","BZN|NL","Without Sequence","61.88","",""
"13/03/2024 13:00:00 - 13/03/2024 14:00:00","BZN|NL","Without Sequence","59.59","",""
"13/03/2024 14:00:00 - 13/03/2024 15:00:00","BZN|NL","Without Sequence","58.82","",""
"13/03/2024 15:00:00 - 13/03/2024 16:00:00","BZN|NL","Without Sequence","63.20","",""
"13/03/2024 16:00:00 - 13/03/2024 17:00:00","BZN|NL","Without Sequence","68.38","",""
"13/03/2024 17:00:00 - 13/03/2024 18:00:00","BZN|NL","Without Sequence","77.40","",""
"13/03/2024 18:00:00 - 13/03/2024 19:00:00","BZN|NL","Without Sequence","79.80","",""
"13/03/2024 19:00:00 - 13/03/2024 20:00:00","BZN|NL","Without Sequence","81.44","",""
"13/03/2024 20:00:00 - 13/03/2024 21:00:00","BZN|NL","Without Sequence","66.40","",""
"13/03/2024 21:00:00 - 13/03/2024 22:00:00","BZN|NL","Without Sequence","66.52","",""
"13/03/2024 22:00:00 - 13/03/2024 23:00:00","BZN|NL","Without Sequence","68.14","",""
"13/03/2024 23:00:00 - 14/03/2024 00:00:00","BZN|NL","Without Sequence","63.88","",""
"14/03/2024 00:00:00 - 14/03/2024 01:00:00","BZN|NL","Without Sequence","63.29","",""
"14/03/2024 01:00:00 - 14/03/2024 02:00:00","BZN|NL","Without Sequence","56.90","",""
"14/03/2024 02:00:00 - 14/03/2024 03:00:00","BZN|NL","Without Sequence","57.52","",""
"14/03/2024 03:00:00 - 14/03/2024 04:00:00","BZN|NL","Without Sequence","57.00","",""
"14/03/2024 04:00:00 - 14/03/2024 05:00:00","BZN|NL","Without Sequence","54.65","",""
"14/03/2024 05:00:00 - 14/03/2024 06:00:00","BZN|NL","Without Sequence","60.02","",""
"14/03/2024 06:00:00 - 14/03/2024 07:00:00","BZN|NL","Without Sequence","71.42","",""
"14/03/2024 07:00:00 - 14/03/2024 08:00:00","BZN|NL","Without Sequence","87.00","",""
"14/03/2024 08:00:00 - 14/03/2024 09:00:00","BZN|NL","Without Sequence","81.99","",""
"14/03/2024 09:00:00 - 14/03/2024 10:00:00","BZN|NL","Without Sequence","65.71","",""
"14/03/2024 10:00:00 - 14/03/2024 11:00:00","BZN|NL","Without Sequence","54.32","",""
"14/03/2024 11:00:00 - 14/03/2024 12:00:00","BZN|NL","Without Sequence","42.60","",""
"14/03/2024 12:00:00 - 14/03/2024 13:00:00","BZN|NL","Without Sequence","20.99","",""
"14/03/2024 13:00:00 - 14/03/2024 14:00:00","BZN|NL","Without Sequence","30.00","",""
"14/03/2024 14:00:00 - 14/03/2024 15:00:00","BZN|NL","Without Sequence","46.59","",""
"14/03/2024 15:00:00 - 14/03/2024 16:00:00","BZN|NL","Without Sequence","54.82","",""
"14/03/2024 16:00:00 - 14/03/2024 17:00:00","BZN|NL","Without Sequence","65.99","",""
"14/03/2024 17:00:00 - 14/03/2024 18:00:00","BZN|NL","Without Sequence","85.64","",""
"14/03/2024 18:00:00 - 14/03/2024 19:00:00","BZN|NL","Without Sequence","102.35","",""
"14/03/2024 19:00:00 - 14/03/2024 20:00:00","BZN|NL","Without Sequence","89.92","",""
"14/03/2024 20:00:00 - 14/03/2024 21:00:00","BZN|NL","Without Sequence","73.62","",""
"14/03/2024 21:00:00 - 14/03/2024 22:00:00","BZN|NL","Without Sequence","62.96","",""
"14/03/2024 22:00:00 - 14/03/2024 23:00:00","BZN|NL","Without Sequence","59.53","",""
"14/03/2024 23:00:00 - 15/03/2024 00:00:00","BZN|NL","Without Sequence","50.91","",""
"15/03/2024 00:00:00 - 15/03/2024 01:00:00","BZN|NL","Without Sequence","47.89","",""
"15/03/2024 01:00:00 - 15/03/2024 02:00:00","BZN|NL","Without Sequence","45.47","",""
"15/03/2024 02:00:00 - 15/03/2024 03:00:00","BZN|NL","Without Sequence","44.47","",""
"15/03/2024 03:00:00 - 15/03/2024 04:00:00","BZN|NL","Without Sequence","42.33","",""
"15/03/2024 04:00:00 - 15/03/2024 05:00:00","BZN|NL","Without Sequence","42.22","",""
"15/03/2024 05:00:00 - 15/03/2024 06:00:00","BZN|NL","Without Sequence","41.52","",""
"15/03/2024 06:00:00 - 15/03/2024 07:00:00","BZN|NL","Without Sequence","58.49","",""
"15/03/2024 07:00:00 - 15/03/2024 08:00:00","BZN|NL","Without Sequence","66.47","",""
"15/03/2024 08:00:00 - 15/03/2024 09:00:00","BZN|NL","Without Sequence","67.42","",""
"15/03/2024 09:00:00 - 15/03/2024 10:00:00","BZN|NL","Without Sequence","53.80","",""
"15/03/2024 10:00:00 - 15/03/2024 11:00:00","BZN|NL","Without Sequence","46.10","",""
"15/03/2024 11:00:00 - 15/03/2024 12:00:00","BZN|NL","Without Sequence","38.90","",""
"15/03/2024 12:00:00 - 15/03/2024 13:00:00","BZN|NL","Without Sequence","37.12","",""
"15/03/2024 13:00:00 - 15/03/2024 14:00:00","BZN|NL","Without Sequence","35.14","",""
"15/03/2024 14:00:00 - 15/03/2024 15:00:00","BZN|NL","Without Sequence","41.42","",""
"15/03/2024 15:00:00 - 15/03/2024 16:00:00","BZN|NL","Without Sequence","45.35","",""
"15/03/2024 16:00:00 - 15/03/2024 17:00:00","BZN|NL","Without Sequence","60.40","",""
"15/03/2024 17:00:00 - 15/03/2024 18:00:00","BZN|NL","Without Sequence","70.67","",""
"15/03/2024 18:00:00 - 15/03/2024 19:00:00","BZN|NL","Without Sequence","73.11","",""
"15/03/2024 19:00:00 - 15/03/2024 20:00:00","BZN|NL","Without Sequence","87.99","",""
"15/03/2024 20:00:00 - 15/03/2024 21:00:00","BZN|NL","Without Sequence","63.81","",""
"15/03/2024 21:00:00 - 15/03/2024 22:00:00","BZN|NL","Without Sequence","55.01","",""
"15/03/2024 22:00:00 - 15/03/2024 23:00:00","BZN|NL","Without Sequence","55.99","",""
"15/03/2024 23:00:00 - 16/03/2024 00:00:00","BZN|NL","Without Sequence","49.35","",""
"16/03/2024 00:00:00 - 16/03/2024 01:00:00","BZN|NL","Without Sequence","43.66","",""
"16/03/2024 01:00:00 - 16/03/2024 02:00:00","BZN|NL","Without Sequence","42.04","",""
"16/03/2024 02:00:00 - 16/03/2024 03:00:00","BZN|NL","Without Sequence","40.71","",""
"16/03/2024 03:00:00 - 16/03/2024 04:00:00","BZN|NL","Without Sequence","38.90","",""
"16/03/2024 04:00:00 - 16/03/2024 05:00:00","BZN|NL","Without Sequence","38.63","",""
"16/03/2024 05:00:00 - 16/03/2024 06:00:00","BZN|NL","Without Sequence","40.00","",""
"16/03/2024 06:00:00 - 16/03/2024 07:00:00","BZN|NL","Without Sequence","47.60","",""
"16/03/2024 07:00:00 - 16/03/2024 08:00:00","BZN|NL","Without Sequence","60.22","",""
"16/03/2024 08:00:00 - 16/03/2024 09:00:00","BZN|NL","Without Sequence","55.30","",""
"16/03/2024 09:00:00 - 16/03/2024 10:00:00","BZN|NL","Without Sequence","47.01","",""
"16/03/2024 10:00:00 - 16/03/2024 11:00:00","BZN|NL","Without Sequence","44.88","",""
"16/03/2024 11:00:00 - 16/03/2024 12:00:00","BZN|NL","Without Sequence","41.63","",""
"16/03/2024 12:00:00 - 16/03/2024 13:00:00","BZN|NL","Without Sequence","36.78","",""
"16/03/2024 13:00:00 - 16/03/2024 14:00:00","BZN|NL","Without Sequence","21.02","",""
"16/03/2024 14:00:00 - 16/03/2024 15:00:00","BZN|NL","Without Sequence","12.26","",""
"16/03/2024 15:00:00 - 16/03/2024 16:00:00","BZN|NL","Without Sequence","31.38","",""
"16/03/2024 16:00:00 - 16/03/2024 17:00:00","BZN|NL","Without Sequence","54.10","",""
"16/03/2024 17:00:00 - 16/03/2024 18:00:00","BZN|NL","Without Sequence","80.90","",""
"16/03/2024 18:00:00 - 16/03/2024 19:00:00","BZN|NL","Without Sequence","97.00","",""
"16/03/2024 19:00:00 - 16/03/2024 20:00:00","BZN|NL","Without Sequence","109.10","",""
"16/03/2024 20:00:00 - 16/03/2024 21:00:00","BZN|NL","Without Sequence","94.00","",""
"16/03/2024 21:00:00 - 16/03/2024 22:00:00","BZN|NL","Without Sequence","74.68","",""
"16/03/2024 22:00:00 - 16/03/2024 23:00:00","BZN|NL","Without Sequence","74.80","",""
"16/03/2024 23:00:00 - 17/03/2024 00:00:00","BZN|NL","Without Sequence","67.10","",""
"17/03/2024 00:00:00 - 17/03/2024 01:00:00","BZN|NL","Without Sequence","64.99","",""
"17/03/2024 01:00:00 - 17/03/2024 02:00:00","BZN|NL","Without Sequence","60.90","",""
"17/03/2024 02:00:00 - 17/03/2024 03:00:00","BZN|NL","Without Sequence","55.83","",""
"17/03/2024 03:00:00 - 17/03/2024 04:00:00","BZN|NL","Without Sequence","57.47","",""
"17/03/2024 04:00:00 - 17/03/2024 05:00:00","BZN|NL","Without Sequence","58.16","",""
"17/03/2024 05:00:00 - 17/03/2024 06:00:00","BZN|NL","Without Sequence","59.90","",""
"17/03/2024 06:00:00 - 17/03/2024 07:00:00","BZN|NL","Without Sequence","60.10","",""
"17/03/2024 07:00:00 - 17/03/2024 08:00:00","BZN|NL","Without Sequence","56.60","",""
"17/03/2024 08:00:00 - 17/03/2024 09:00:00","BZN|NL","Without Sequence","50.00","",""
"17/03/2024 09:00:00 - 17/03/2024 10:00:00","BZN|NL","Without Sequence","47.72","",""
"17/03/2024 10:00:00 - 17/03/2024 11:00:00","BZN|NL","Without Sequence","46.61","",""
"17/03/2024 11:00:00 - 17/03/2024 12:00:00","BZN|NL","Without Sequence","46.83","",""
"17/03/2024 12:00:00 - 17/03/2024 13:00:00","BZN|NL","Without Sequence","42.15","",""
"17/03/2024 13:00:00 - 17/03/2024 14:00:00","BZN|NL","Without Sequence","41.00","",""
"17/03/2024 14:00:00 - 17/03/2024 15:00:00","BZN|NL","Without Sequence","49.89","",""
"17/03/2024 15:00:00 - 17/03/2024 16:00:00","BZN|NL","Without Sequence","58.20","",""
"17/03/2024 16:00:00 - 17/03/2024 17:00:00","BZN|NL","Without Sequence","65.98","",""
"17/03/2024 17:00:00 - 17/03/2024 18:00:00","BZN|NL","Without Sequence","82.80","",""
"17/03/2024 18:00:00 - 17/03/2024 19:00:00","BZN|NL","Without Sequence","87.20","",""
"17/03/2024 19:00:00 - 17/03/2024 20:00:00","BZN|NL","Without Sequence","86.94","",""
"17/03/2024 20:00:00 - 17/03/2024 21:00:00","BZN|NL","Without Sequence","77.89","",""
"17/03/2024 21:00:00 - 17/03/2024 22:00:00","BZN|NL","Without Sequence","72.33","",""
"17/03/2024 22:00:00 - 17/03/2024 23:00:00","BZN|NL","Without Sequence","72.10","",""
"17/03/2024 23:00:00 - 18/03/2024 00:00:00","BZN|NL","Without Sequence","65.91","",""
"18/03/2024 00:00:00 - 18/03/2024 01:00:00","BZN|NL","Without Sequence","64.12","",""
"18/03/2024 01:00:00 - 18/03/2024 02:00:00","BZN|NL","Without Sequence","57.14","",""
"18/03/2024 02:00:00 - 18/03/2024 03:00:00","BZN|NL","Without Sequence","58.31","",""
"18/03/2024 03:00:00 - 18/03/2024 04:00:00","BZN|NL","Without Sequence","57.46","",""
"18/03/2024 04:00:00 - 18/03/2024 05:00:00","BZN|NL","Without Sequence","60.77","",""
"18/03/2024 05:00:00 - 18/03/2024 06:00:00","BZN|NL","Without Sequence","63.68","",""
"18/03/2024 06:00:00 - 18/03/2024 07:00:00","BZN|NL","Without Sequence","79.28","",""
"18/03/2024 07:00:00 - 18/03/2024 08:00:00","BZN|NL","Without Sequence","97.65","",""
"18/03/2024 08:00:00 - 18/03/2024 09:00:00","BZN|NL","Without Sequence","94.45","",""
"18/03/2024 09:00:00 - 18/03/2024 10:00:00","BZN|NL","Without Sequence","82.80","",""
"18/03/2024 10:00:00 - 18/03/2024 11:00:00","BZN|NL","Without Sequence","72.83","",""
"18/03/2024 11:00:00 - 18/03/2024 12:00:00","BZN|NL","Without Sequence","66.64","",""
"18/03/2024 12:00:00 - 18/03/2024 13:00:00","BZN|NL","Without Sequence","66.50","",""
"18/03/2024 13:00:00 - 18/03/2024 14:00:00","BZN|NL","Without Sequence","63.67","",""
"18/03/2024 14:00:00 - 18/03/2024 15:00:00","BZN|NL","Without Sequence","60.20","",""
"18/03/2024 15:00:00 - 18/03/2024 16:00:00","BZN|NL","Without Sequence","65.00","",""
"18/03/2024 16:00:00 - 18/03/2024 17:00:00","BZN|NL","Without Sequence","70.40","",""
"18/03/2024 17:00:00 - 18/03/2024 18:00:00","BZN|NL","Without Sequence","92.33","",""
"18/03/2024 18:00:00 - 18/03/2024 19:00:00","BZN|NL","Without Sequence","129.20","",""
"18/03/2024 19:00:00 - 18/03/2024 20:00:00","BZN|NL","Without Sequence","126.23","",""
"18/03/2024 20:00:00 - 18/03/2024 21:00:00","BZN|NL","Without Sequence","103.04","",""
"18/03/2024 21:00:00 - 18/03/2024 22:00:00","BZN|NL","Without Sequence","79.74","",""
"18/03/2024 22:00:00 - 18/03/2024 23:00:00","BZN|NL","Without Sequence","77.60","",""
"18/03/2024 23:00:00 - 19/03/2024 00:00:00","BZN|NL","Without Sequence","73.52","",""
"19/03/2024 00:00:00 - 19/03/2024 01:00:00","BZN|NL","Without Sequence","71.48","",""
"19/03/2024 01:00:00 - 19/03/2024 02:00:00","BZN|NL","Without Sequence","69.90","",""
"19/03/2024 02:00:00 - 19/03/2024 03:00:00","BZN|NL","Without Sequence","68.75","",""
"19/03/2024 03:00:00 - 19/03/2024 04:00:00","BZN|NL","Without Sequence","67.46","",""
"19/03/2024 04:00:00 - 19/03/2024 05:00:00","BZN|NL","Without Sequence","66.70","",""
"19/03/2024 05:00:00 - 19/03/2024 06:00:00","BZN|NL","Without Sequence","67.55","",""
"19/03/2024 06:00:00 - 19/03/2024 07:00:00","BZN|NL","Without Sequence","84.80","",""
"19/03/2024 07:00:00 - 19/03/2024 08:00:00","BZN|NL","Without Sequence","108.53","",""
"19/03/2024 08:00:00 - 19/03/2024 09:00:00","BZN|NL","Without Sequence","95.87","",""
"19/03/2024 09:00:00 - 19/03/2024 10:00:00","BZN|NL","Without Sequence","72.06","",""
"19/03/2024 10:00:00 - 19/03/2024 11:00:00","BZN|NL","Without Sequence","64.10","",""
"19/03/2024 11:00:00 - 19/03/2024 12:00:00","BZN|NL","Without Sequence","56.85","",""
"19/03/2024 12:00:00 - 19/03/2024 13:00:00","BZN|NL","Without Sequence","52.73","",""
"19/03/2024 13:00:00 - 19/03/2024 14:00:00","BZN|NL","Without Sequence","51.66","",""
"19/03/2024 14:00:00 - 19/03/2024 15:00:00","BZN|NL","Without Sequence","53.54","",""
"19/03/2024 15:00:00 - 19/03/2024 16:00:00","BZN|NL","Without Sequence","62.30","",""
"19/03/2024 16:00:00 - 19/03/2024 17:00:00","BZN|NL","Without Sequence","64.85","",""
"19/03/2024 17:00:00 - 19/03/2024 18:00:00","BZN|NL","Without Sequence","90.70","",""
"19/03/2024 18:00:00 - 19/03/2024 19:00:00","BZN|NL","Without Sequence","108.75","",""
"19/03/2024 19:00:00 - 19/03/2024 20:00:00","BZN|NL","Without Sequence","128.96","",""
"19/03/2024 20:00:00 - 19/03/2024 21:00:00","BZN|NL","Without Sequence","110.00","",""
"19/03/2024 21:00:00 - 19/03/2024 22:00:00","BZN|NL","Without Sequence","89.04","",""
"19/03/2024 22:00:00 - 19/03/2024 23:00:00","BZN|NL","Without Sequence","81.73","",""
"19/03/2024 23:00:00 - 20/03/2024 00:00:00","BZN|NL","Without Sequence","76.10","",""
"20/03/2024 00:00:00 - 20/03/2024 01:00:00","BZN|NL","Without Sequence","76.01","",""
"20/03/2024 01:00:00 - 20/03/2024 02:00:00","BZN|NL","Without Sequence","72.45","",""
"20/03/2024 02:00:00 - 20/03/2024 03:00:00","BZN|NL","Without Sequence","71.95","",""
"20/03/2024 03:00:00 - 20/03/2024 04:00:00","BZN|NL","Without Sequence","70.30","",""
"20/03/2024 04:00:00 - 20/03/2024 05:00:00","BZN|NL","Without Sequence","71.52","",""
"20/03/2024 05:00:00 - 20/03/2024 06:00:00","BZN|NL","Without Sequence","77.10","",""
"20/03/2024 06:00:00 - 20/03/2024 07:00:00","BZN|NL","Without Sequence","107.10","",""
"20/03/2024 07:00:00 - 20/03/2024 08:00:00","BZN|NL","Without Sequence","112.69","",""
"20/03/2024 08:00:00 - 20/03/2024 09:00:00","BZN|NL","Without Sequence","99.33","",""
